Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Women Business and the Law Index Score (scale 1-100),180,24.324,0.0,float64,560,58,54,46.875,97.5,69.077,69.688,13.606,-1.167,0.183
"Inflation, consumer prices (annual %)",181,24.459,0.0,float64,559,559,0,-3.9,35.025,3.809,2.853,4.222,13.665,2.901
"International tourism, number of arrivals",183,24.73,0.0,float64,557,516,35,900.0,162538000.0,9723220.646,1058000.0,23997742.981,20.08,4.334
Merchandise imports from economies in the Arab World (% of total merchandise imports),184,24.865,0.0,float64,556,556,0,0.0,28.054,2.895,0.316,4.817,4.421,2.125
"Personal remittances, paid (current US$)",187,25.27,0.135,float64,553,553,0,0.0,22957840161.89,1742059619.155,126894380.188,3408309595.407,8.967,2.733
Adjusted savings: carbon dioxide damage (% of GNI),188,25.405,0.0,float64,552,552,0,0.133,10.647,1.678,1.223,1.465,8.929,2.569
Adjusted savings: consumption of fixed capital (% of GNI),188,25.405,0.0,float64,552,552,0,0.973,26.787,11.645,9.814,5.582,-0.564,0.464
Adjusted savings: mineral depletion (% of GNI),188,25.405,37.162,float64,552,278,1,0.0,14.198,0.632,0.0,1.824,20.063,4.266
Households and NPISHs final consumption expenditure: linked series (current LCU),188,25.405,0.0,float64,552,551,1,106574700.0,1.13702973648196e+16,359127197115525.1,126050500000.0,1364914131792635.8,28.675,5.123
"Agriculture, forestry, and fishing, value added (constant 2015 US$)",189,25.541,0.0,float64,551,549,2,5859107.949,1272151044574.5,45884375789.975,1965828254.333,170196588481.092,27.409,5.232
"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",189,25.541,0.0,float64,551,546,5,3.61,50.131,20.33,19.371,10.241,-0.931,0.28
"Share of youth not in education, employment or training, male (% of male youth population) (modeled ILO estimate)",189,25.541,0.0,float64,551,538,13,2.307,44.875,14.538,11.444,7.998,0.298,0.919
"Share of youth not in education, employment or training, total (% of youth population) (modeled ILO estimate)",189,25.541,0.0,float64,551,545,6,2.97,47.532,17.374,15.398,8.827,-0.392,0.573
"Agriculture, forestry, and fishing, value added (constant LCU)",191,25.811,0.0,float64,549,547,2,8264241.898,1454586900000000.0,61564540633954.64,11027543000.0,227600925260979.6,18.892,4.328
"Agriculture, forestry, and fishing, value added (annual % growth)",192,25.946,0.27,float64,548,547,1,-16.967,54.472,2.082,2.417,6.462,8.96,1.18
"ICT service exports (% of service exports, BoP)",192,25.946,0.0,float64,548,548,0,0.003,35.898,4.753,3.302,4.897,10.337,2.69
"ICT service exports (BoP, current US$)",192,25.946,0.0,float64,548,548,0,15981.447,58096443461.03,1994490129.493,34117631.399,5965620090.143,40.628,5.765
"Services, value added (constant 2015 US$)",194,26.216,0.0,float64,546,546,0,67483575.399,9167766665032.13,417739112341.212,12316123307.569,1187410851066.52,22.972,4.507
"Services, value added (constant LCU)",196,26.486,0.0,float64,544,544,0,89826712.378,5570884800000000.0,238234519803939.25,321231861200.0,769203705378881.0,20.547,4.346
Fertilizer consumption (kilograms per hectare of arable land),200,27.027,4.189,float64,540,488,9,0.0,2299.422,257.388,103.675,454.134,8.563,3.012
"Services, value added (annual % growth)",201,27.162,0.0,float64,539,539,0,-55.981,76.398,4.055,3.969,6.6,40.223,1.046
Changes in inventories (current LCU),202,27.297,1.757,float64,538,521,6,-17683600000000.0,338633580188420.0,9103574026761.846,240194459.054,35703181276008.87,28.808,5.032
Changes in inventories (current US$),202,27.297,1.757,float64,538,524,3,-54010843207.392,222031231106.648,6701832126.992,30060852.455,27714788703.018,33.128,5.564
Oil rents (% of GDP),203,27.432,34.054,float64,537,286,1,0.0,30.5,1.406,0.002,3.884,23.004,4.492
Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),207,27.973,0.0,float64,533,533,0,0.0,89.88,1.152,0.193,5.883,154.642,11.959
Discrepancy in expenditure estimate of GDP (current LCU),208,28.108,17.432,float64,532,337,14,-405112517945730.0,1171970884104080.0,-501666031598.635,0.0,81021521791337.75,157.011,10.24
Final consumption expenditure (% of GDP),208,28.108,0.0,float64,532,532,0,26.042,190.49,82.246,76.563,28.79,1.309,1.006
Final consumption expenditure (current LCU),208,28.108,0.0,float64,532,532,0,187173300.0,1.29258171355151e+16,436530339770608.75,554731500000.0,1608152377228636.2,26.885,4.975
Final consumption expenditure (current US$),208,28.108,0.0,float64,532,532,0,178586846.689,9900632105223.63,478269937753.107,12212148934.816,1318826206751.589,21.28,4.343
Gross capital formation (% of GDP),208,28.108,0.0,float64,532,532,0,9.018,70.335,27.544,25.82,8.634,1.76,0.964
Gross capital formation (current LCU),208,28.108,0.0,float64,532,532,0,23329500.0,6376306234646660.0,210080113935421.6,147022778500.0,796028624862650.5,27.336,5.048
Gross capital formation (current US$),208,28.108,0.0,float64,532,532,0,17698267.491,7715319111065.82,263245515704.191,6502421972.309,931358923369.35,35.473,5.715
Gross domestic savings (% of GDP),208,28.108,0.0,float64,532,532,0,-90.49,73.958,17.754,23.437,28.79,1.309,-1.006
Gross domestic savings (current LCU),208,28.108,0.0,float64,532,532,0,-24022000000.0,7966559564484899.0,220487440545988.03,227910500000.0,861675266999264.6,34.854,5.512
Gross domestic savings (current US$),208,28.108,0.0,float64,532,532,0,-657804100.0,8325411362016.45,280545579730.152,9320514631.689,978747585153.543,36.002,5.743
Gross fixed capital formation (% of GDP),208,28.108,0.0,float64,532,532,0,7.091,70.109,26.605,25.345,8.116,2.178,1.001
Gross fixed capital formation (current LCU),208,28.108,0.0,float64,532,532,0,22438800.0,6127704053890800.0,200873823463931.4,146332000000.0,763014625194767.6,27.899,5.09
Gross fixed capital formation (current US$),208,28.108,0.0,float64,532,532,0,17650388.536,7493287879959.18,256472157487.274,5566344487.686,907030902978.324,35.74,5.731
Gross national expenditure (% of GDP),208,28.108,0.0,float64,532,532,0,40.111,239.354,109.79,101.974,29.728,2.153,1.066
Gross national expenditure (current LCU),208,28.108,0.0,float64,532,532,0,210693700.0,1.93021233701618e+16,646610453706030.4,693283000000.0,2403309844482261.0,27.038,5.0
Gross national expenditure (current US$),208,28.108,0.0,float64,532,532,0,196285114.18,17388490240223.1,741515453457.298,17939079510.177,2219992054323.257,27.468,4.919
Households and NPISHs Final consumption expenditure (constant 2015 US$),211,28.514,0.0,float64,529,528,1,118880546.518,6342552654872.27,333505582036.68,10741525239.198,861258652972.758,20.179,4.206
Households and NPISHs final consumption expenditure per capita (constant 2015 US$),211,28.514,0.0,float64,529,529,0,592.071,33818.772,8806.06,3890.985,8860.177,-0.094,1.038
"People using at least basic drinking water services, urban (% of urban population)",212,28.649,0.0,float64,528,435,9,74.081,100.0,94.691,97.737,6.055,0.032,-1.096
General government final consumption expenditure (% of GDP),213,28.784,0.0,float64,527,527,0,4.809,115.924,21.821,16.509,17.002,6.065,2.259
General government final consumption expenditure (current LCU),213,28.784,0.0,float64,527,527,0,77173448.722,1569830290088200.0,66189066508771.8,157023238000.0,224177040097815.0,22.047,4.527
General government final consumption expenditure (current US$),213,28.784,0.0,float64,527,527,0,37724659.309,2937796106673.1,124595245905.859,2965131822.018,381950757393.607,24.794,4.695
Household and NPISHs Final consumption expenditure (constant LCU),213,28.784,0.0,float64,527,524,3,120386311.901,6639910492870720.0,301240411996822.75,144430300000.0,998976491774062.1,18.201,4.191
"Foreign direct investment, net outflows (BoP, current US$)",214,28.919,1.892,float64,526,508,5,-32713394186.509,258284325075.722,16215404430.928,77268449.179,39132015986.036,10.729,3.203
"Manufacturing, value added (constant 2015 US$)",214,28.919,0.0,float64,526,524,2,1141719.598,3202510065357.0,76742149879.869,1185421432.566,225328254635.431,75.165,6.97
"Net capital account (BoP, current US$)",215,29.054,0.0,float64,525,525,0,-7681238232.733,11496344284.096,7008060.102,18434706.996,1159946696.423,32.065,1.048
"Compulsory education, duration (years)",216,29.189,1.622,float64,524,11,11,0.0,15.0,9.044,9.0,2.616,2.023,-0.685
Current health expenditure (% of GDP),216,29.189,0.0,float64,524,521,3,1.819,24.283,6.601,4.904,4.145,1.722,1.313
Current health expenditure per capita (current US$),216,29.189,0.0,float64,524,518,6,7.0,7055.368,799.761,197.95,1321.093,4.961,2.342
"Current health expenditure per capita, PPP (current international $)",216,29.189,0.0,float64,524,522,2,38.0,6488.269,969.461,361.225,1286.511,3.096,1.937
Domestic general government health expenditure (% of GDP),216,29.189,0.0,float64,524,518,5,0.17,19.173,3.798,2.678,3.078,2.875,1.603
Domestic general government health expenditure (% of current health expenditure),216,29.189,0.0,float64,524,523,1,7.29,97.12,55.738,57.379,21.271,-0.787,-0.252
Domestic general government health expenditure (% of general government expenditure),216,29.189,0.0,float64,524,519,3,1.274,26.084,9.669,8.677,4.788,0.758,0.921
Domestic general government health expenditure per capita (current US$),216,29.189,0.0,float64,524,511,9,1.0,5364.86,539.312,113.622,992.941,5.688,2.531
"Domestic general government health expenditure per capita, PPP (current international $)",216,29.189,0.0,float64,524,521,2,3.0,4933.641,630.928,200.645,946.708,3.893,2.123
Domestic private health expenditure (% of current health expenditure),216,29.189,0.0,float64,524,521,3,1.281,82.5,29.516,25.096,22.778,-0.985,0.516
Domestic private health expenditure per capita (current US$),216,29.189,0.0,float64,524,501,11,1.729,1885.71,211.921,39.721,378.371,4.485,2.252
"Domestic private health expenditure per capita, PPP (current international $)",216,29.189,0.0,float64,524,508,9,2.729,2350.816,280.683,105.552,429.592,5.319,2.317
Out-of-pocket expenditure (% of current health expenditure),216,29.189,0.0,float64,524,521,2,0.06,82.5,22.757,14.718,20.075,0.047,0.919
Out-of-pocket expenditure per capita (current US$),216,29.189,0.676,float64,524,498,12,0.0,1210.343,141.222,27.712,244.424,3.717,2.126
"Out-of-pocket expenditure per capita, PPP (current international $)",216,29.189,0.676,float64,524,503,9,0.0,1429.325,192.713,72.589,280.282,4.364,2.146
"Foreign direct investment, net outflows (% of GDP)",217,29.324,1.892,float64,523,510,1,-6.342,48.34,2.415,0.543,6.135,18.64,4.065
"Manufacturing, value added (constant LCU)",217,29.324,0.0,float64,523,521,2,790800.0,2507799800000000.0,120227145090463.11,30130364000.0,388855539721327.6,16.765,4.038
Household and NPISHs Final consumption expenditure (annual % growth),218,29.459,0.0,float64,522,522,0,-20.981,27.595,3.544,3.806,4.994,3.584,-0.407
Liner shipping connectivity index (maximum value in 2004 = 100),218,29.459,0.0,float64,522,492,21,0.697,171.177,28.357,9.251,36.146,1.601,1.593
Exports of goods and services (constant 2015 US$),219,29.595,0.0,float64,521,521,0,8775952.711,2362097053274.6,143583555593.11,8522007555.844,240216994178.186,14.456,2.773
Household final consumption expenditure per capita growth (annual %),219,29.595,0.0,float64,521,521,0,-20.643,25.331,2.601,2.625,4.778,3.563,-0.305
Imports of goods and services (constant 2015 US$),219,29.595,0.0,float64,521,521,0,100000232.848,2003260696068.67,135439727542.5,8215639009.207,223819985126.981,10.244,2.489
"Manufacturing, value added (annual % growth)",219,29.595,0.27,float64,521,520,1,-79.647,143.864,2.854,2.762,13.825,27.971,2.083
Coal rents (% of GDP),220,29.73,39.189,float64,520,231,1,0.0,25.9,0.473,0.0,1.909,86.797,8.235
Insurance and financial services (% of commercial service exports),220,29.73,0.0,float64,520,520,0,-0.65,43.021,4.74,2.372,6.596,8.588,2.729
"Insurance and financial services (% of service exports, BoP)",220,29.73,0.0,float64,520,520,0,-0.444,37.087,4.386,2.227,5.985,7.72,2.626
"Primary education, pupils",221,29.865,0.0,float64,519,517,2,1235.0,108925224.0,6367834.518,337549.0,19299451.785,19.239,4.424
"Households and NPISHs Final consumption expenditure, PPP (current international $)",222,30.0,0.0,float64,518,518,0,123503602.488,13522644457960.7,532335301999.651,24953192108.593,1455848920775.373,33.859,5.353
Exports of goods and services (constant LCU),224,30.27,0.0,float64,516,515,1,11706276.629,5501514245071270.0,215597754586879.62,246254500000.0,725377110992874.2,23.354,4.536
Imports of goods and services (constant LCU),224,30.27,0.0,float64,516,515,1,125330800.0,5536661155058650.0,210424205558844.78,120571500000.0,720500991465102.4,25.486,4.731
Exports as a capacity to import (constant LCU),225,30.405,0.0,float64,515,515,0,13679832.734,5908867522905390.0,219118977130835.2,224716166340.083,756370550722800.0,26.091,4.786
Gross domestic income (constant LCU),225,30.405,0.0,float64,515,515,0,161415359.041,1.20514410143093e+16,557648625566092.2,295790558915.885,1821756552557521.8,17.503,4.107
"School enrollment, primary (% gross)",225,30.405,0.0,float64,515,515,0,55.26,144.733,104.382,102.983,9.406,6.111,-0.056
Terms of trade adjustment (constant LCU),225,30.405,3.108,float64,515,493,1,-277048098870924.0,479453875270286.0,3102586249417.934,0.0,57977216398439.96,30.703,3.876
"Prevalence of overweight (modeled estimate, % of children under 5)",227,30.676,0.0,float64,513,142,96,0.8,21.8,5.841,4.9,3.837,1.863,1.315
"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",227,30.676,0.0,float64,513,309,123,1.7,57.3,21.017,18.9,14.474,-0.77,0.469
Exports of goods and services (annual % growth),228,30.811,0.0,float64,512,512,0,-74.596,1045.449,7.246,4.266,53.423,282.664,15.004
Gross value added at basic prices (GVA) (current LCU),228,30.811,0.0,float64,512,512,0,25810500.0,1.99782227e+16,587051752958573.2,208412400000.0,2367316416925052.0,30.278,5.285
Gross value added at basic prices (GVA) (current US$),228,30.811,0.0,float64,512,512,0,19421482.741,6236774779630.28,359306610410.977,10551300212.0,998040014557.609,17.098,4.102
Imports of goods and services (annual % growth),228,30.811,0.0,float64,512,512,0,-37.05,60.342,5.217,4.48,12.479,2.472,0.435
Taxes less subsidies on products (current LCU),228,30.811,0.0,float64,512,511,1,-442194417.717,914154000000000.0,34381004358810.35,7879500000.0,129614975821989.5,21.647,4.582
Taxes less subsidies on products (current US$),228,30.811,0.0,float64,512,512,0,-353425858.532,161666266154.419,12422768579.553,690472965.682,28655088169.809,8.856,3.024
"People practicing open defecation, urban (% of urban population)",229,30.946,18.243,float64,511,359,8,0.0,27.942,3.161,0.346,5.718,6.585,2.623
"People using at least basic sanitation services, urban (% of urban population)",229,30.946,0.0,float64,511,428,12,47.74,100.0,83.573,87.466,15.066,-0.508,-0.779
"School enrollment, primary, female (% gross)",230,31.081,0.0,float64,510,509,1,51.955,137.881,103.877,102.512,9.225,7.024,-0.435
"School enrollment, primary, male (% gross)",230,31.081,0.0,float64,510,510,0,57.957,151.414,104.835,103.404,9.933,5.332,0.337
"International tourism, receipts for travel items (current US$)",232,31.351,0.0,float64,508,444,48,29999.999,59810000000.0,7840006003.939,510500000.0,12578368982.026,2.635,1.841
Gross savings (% of GDP),233,31.486,0.0,float64,507,507,0,-36.704,372.975,31.632,27.9,32.844,49.384,6.008
Gross savings (% of GNI),233,31.486,0.0,float64,507,507,0,-38.444,75.764,28.384,28.072,15.982,2.315,-0.295
Gross savings (current LCU),233,31.486,0.0,float64,507,507,0,-71088441.846,7510369784552760.0,220085150132866.6,226873960924.826,824102138457639.1,33.325,5.367
Gross savings (current US$),233,31.486,0.0,float64,507,507,0,-71088441.846,8192328556055.05,296637591289.808,12451385455.512,996771374393.226,32.721,5.467
"Commercial bank branches (per 100,000 adults)",235,31.757,0.0,float64,505,505,0,1.116,71.917,16.967,12.754,13.654,3.044,1.521
External health expenditure (% of current health expenditure),235,31.757,13.784,float64,505,402,3,0.0,81.58,15.302,8.282,18.831,1.944,1.518
External health expenditure per capita (current US$),235,31.757,13.919,float64,505,370,9,0.0,498.177,50.364,7.011,99.348,3.903,2.257
"External health expenditure per capita, PPP (current international $)",235,31.757,13.784,float64,505,375,13,0.0,592.761,60.026,16.03,107.968,5.014,2.37
"International tourism, expenditures for travel items (current US$)",235,31.757,0.0,float64,505,430,54,1299999.952,277265000000.0,9113937702.968,210000000.0,29845958214.745,53.054,6.941
Adjusted savings: education expenditure (current US$),236,31.892,0.0,float64,504,504,0,6826165.244,314544773143.122,18320611852.525,634135749.644,43704327126.361,13.356,3.505
Adjusted savings: net forest depletion (current US$),236,31.892,31.216,float64,504,274,1,0.0,9507449666.176,331270273.361,87336.349,1290913967.066,23.955,4.857
Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),237,32.027,0.0,float64,503,503,0,0.0,23.988,0.54,0.1,1.487,140.92,10.156
Adjusted savings: energy depletion (% of GNI),238,32.162,27.703,float64,502,298,1,0.0,57.199,2.207,0.019,5.558,30.605,4.822
Secure Internet servers,238,32.162,1.757,float64,502,348,47,0.0,3947391.0,114962.743,187.0,408080.387,40.288,5.791
Secure Internet servers (per 1 million people),238,32.162,1.757,float64,502,490,1,0.0,228648.443,5115.56,208.629,21443.159,57.035,7.072
GDP per person employed (constant 2021 PPP $),241,32.568,0.0,float64,499,499,0,4487.123,286508.796,55469.422,24841.72,60327.274,1.43,1.496
"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",242,32.703,0.0,float64,498,497,1,141337570.315,11007394581913.0,569184652131.395,42106851270.053,1420687343185.045,25.88,4.726
Agricultural raw materials imports (% of merchandise imports),243,32.838,0.0,float64,497,497,0,0.041,6.262,1.301,0.95,1.053,1.65,1.258
Food imports (% of merchandise imports),243,32.838,0.0,float64,497,497,0,2.236,45.106,13.605,10.992,8.971,0.534,1.077
Fuel imports (% of merchandise imports),243,32.838,0.0,float64,497,497,0,0.308,67.777,17.105,16.242,8.755,4.713,1.151
Manufactures imports (% of merchandise imports),243,32.838,0.0,float64,497,497,0,14.894,91.63,62.385,64.778,13.968,0.496,-0.681
Net foreign assets (current LCU),243,32.838,0.0,float64,497,497,0,-4603164731511.6,2688409951273200.0,100154777524893.08,289676655683.469,343539361036155.8,24.923,4.766
Ores and metals imports (% of merchandise imports),243,32.838,0.0,float64,497,497,0,0.14,15.253,2.606,1.482,2.818,4.59,2.06
"Total reserves (includes gold, current US$)",243,32.838,0.0,float64,497,497,0,39986224.522,3900039302991.09,218129053680.486,14699798262.987,610798161339.353,18.624,4.247
Total reserves minus gold (current US$),243,32.838,0.0,float64,497,497,0,39986224.522,3859167962991.09,213126113289.488,14399554617.163,596845663253.694,18.674,4.248
"Claims on central government, etc. (% GDP)",244,32.973,0.0,float64,496,496,0,-192.529,154.136,0.539,0.087,36.854,7.033,0.419
Domestic credit to private sector by banks (% of GDP),244,32.973,0.0,float64,496,496,0,3.121,286.557,73.844,57.136,54.763,0.684,0.936
Net domestic credit (current LCU),244,32.973,0.0,float64,496,496,0,-82134300000.0,1.21082900828356e+16,536906628826783.7,1326369401733.48,1618049048248675.2,18.736,4.111
Monetary Sector credit to private sector (% GDP),245,33.108,0.0,float64,495,495,0,3.121,286.557,74.154,57.42,55.076,0.718,0.949
People using safely managed drinking water services (% of population),247,33.378,0.0,float64,493,433,8,7.813,100.0,64.628,69.036,32.197,-1.419,-0.365
Claims on central government (annual growth as % of broad money),248,33.514,0.0,float64,492,492,0,-204.132,156.414,-0.738,0.253,18.269,55.438,-2.767
Claims on private sector (annual growth as % of broad money),248,33.514,0.0,float64,492,492,0,-10.969,100.639,8.202,6.305,9.659,19.904,3.112
Broad money (% of GDP),249,33.649,0.0,float64,491,491,0,14.948,461.607,99.575,79.224,77.696,4.994,2.038
Broad money (current LCU),249,33.649,0.0,float64,491,491,0,65887474.38,1.31096580749947e+16,528705133209048.9,1310309396138.14,1649340567999385.0,23.226,4.506
Broad money growth (annual %),250,33.784,0.0,float64,490,490,0,-8.456,62.486,11.394,9.037,10.103,3.773,1.546
Prevalence of undernourishment (% of population),250,33.784,0.0,float64,490,178,95,2.5,45.8,9.554,6.4,8.928,3.522,1.903
"Industry (including construction), value added per worker (constant 2015 US$)",253,34.189,0.0,float64,487,487,0,1316.79,299655.394,41196.732,15459.173,55727.268,6.352,2.451
Manufactures exports (% of merchandise exports),253,34.189,0.135,float64,487,487,0,0.0,98.093,48.658,51.996,33.488,-1.596,-0.074
Food exports (% of merchandise exports),254,34.324,0.0,float64,486,486,0,0.024,354.553,22.823,12.262,29.945,30.576,3.678
Agricultural raw materials exports (% of merchandise exports),256,34.595,0.676,float64,484,480,1,0.0,83.482,4.725,1.804,10.889,24.291,4.792
Refugee population by country or territory of origin,257,34.73,0.0,float64,483,342,46,5.0,1283426.0,48103.805,344.0,163776.08,31.164,5.198
"Automated teller machines (ATMs) (per 100,000 adults)",258,34.865,0.0,float64,482,469,12,0.01,324.17,56.261,40.155,64.147,4.861,2.162
Ores and metals exports (% of merchandise exports),258,34.865,1.081,float64,482,475,1,0.0,62.5,6.994,1.665,12.954,5.034,2.427
Total reserves in months of imports,259,35.0,0.0,float64,481,481,0,1.119,25.39,6.386,5.421,4.135,2.633,1.59
"International tourism, expenditures (current US$)",260,35.135,0.0,float64,480,437,34,400000.006,48175000000.0,5820525395.785,365000000.0,10102369995.929,3.435,2.022
Prevalence of anemia among children (% of children ages 6-59 months),260,35.135,0.0,float64,480,285,122,11.1,61.3,32.509,34.6,13.362,-1.254,-0.084
Prevalence of anemia among non-pregnant women (% of women ages 15-49),260,35.135,0.0,float64,480,236,129,7.1,49.7,24.957,26.4,9.455,-0.427,0.087
Prevalence of anemia among pregnant women (%),260,35.135,0.0,float64,480,263,114,14.5,54.3,34.159,35.45,10.545,-0.783,-0.301
Prevalence of anemia among women of reproductive age (% of women ages 15-49),260,35.135,0.0,float64,480,237,122,7.3,50.0,25.48,27.0,9.553,-0.474,0.046
Final consumption expenditure (constant 2015 US$),262,35.405,0.0,float64,478,478,0,189352877.865,9441193659072.57,528384965005.9,85105819279.737,1326848988030.088,17.603,3.967
Final consumption expenditure (constant LCU),264,35.676,0.0,float64,476,476,0,179967751.942,7536106899091030.0,393980823673183.3,678680119800.0,1206519641050662.2,15.44,3.877
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",264,35.676,0.0,float64,476,338,92,0.055,11.52,4.132,2.8,3.488,-1.034,0.623
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",264,35.676,0.0,float64,476,250,122,0.018,5.28,1.698,0.965,1.575,-0.761,0.785
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",264,35.676,0.0,float64,476,364,84,0.089,18.15,6.621,4.605,5.492,-1.105,0.583
Broad money to total reserves ratio,267,36.081,0.0,float64,473,473,0,0.361,42.877,4.79,3.104,6.011,14.551,3.574
"International tourism, expenditures (% of total imports)",268,36.216,0.0,float64,472,472,0,0.478,25.288,7.433,6.48,4.577,0.72,0.891
"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",269,36.351,0.0,float64,471,471,0,709.432,126821.316,14349.069,3688.375,22513.365,5.923,2.434
Final consumption expenditure (annual % growth),269,36.351,0.0,float64,471,471,0,-16.194,29.847,3.904,3.99,4.456,4.694,0.037
Domestic credit to private sector (% of GDP),270,36.486,0.0,float64,470,470,0,3.121,286.557,81.401,65.242,58.654,-0.03,0.758
"Personal transfers, receipts (BoP, current US$)",273,36.892,0.0,float64,467,461,3,68819.093,29807424554.144,1984290704.316,91418770.91,4688874087.51,14.199,3.561
"Services, value added per worker (constant 2015 US$)",273,36.892,0.0,float64,467,467,0,2044.527,190686.587,31109.022,13947.055,35622.146,2.247,1.596
"International tourism, receipts (current US$)",274,37.027,0.0,float64,466,435,26,500000.0,64371000000.0,8105223197.446,940500000.0,12444543780.275,3.108,1.867
"Air transport, passengers carried",275,37.162,0.0,float64,465,462,3,523.761,659629070.0,31549282.891,1870968.0,76038096.334,30.148,5.056
"Air transport, registered carrier departures worldwide",275,37.162,0.0,float64,465,462,3,9.328,4963752.0,261760.424,38028.0,625175.022,26.329,4.825
"Grants, excluding technical cooperation (BoP, current US$)",277,37.432,0.135,float64,463,463,0,0.0,4556590000.0,209986976.242,112080000.0,314395793.377,79.786,6.625
"Net bilateral aid flows from DAC donors, Total (current US$)",277,37.432,0.0,float64,463,463,0,-671439978.387,3674160089.141,275205918.072,96569999.732,485174961.344,10.361,2.82
Net official development assistance and official aid received (constant 2021 US$),277,37.432,0.0,float64,463,462,1,-1006739990.234,4253100097.656,360768339.014,138490005.493,659037683.06,10.62,2.858
Net official development assistance and official aid received (current US$),277,37.432,0.0,float64,463,462,1,-989940002.441,4215620117.188,334574601.109,124440002.441,644290835.928,12.321,3.028
"Technical cooperation grants (BoP, current US$)",277,37.432,0.0,float64,463,454,8,120000.0,973500000.0,117657559.395,47280000.0,170107167.431,7.949,2.599
Deposit interest rate (%),279,37.703,0.0,float64,461,423,11,0.01,14.15,2.978,1.917,3.169,2.242,1.635
Cereal production (metric tons),280,37.838,0.405,float64,460,436,11,0.0,633293471.19,34523983.544,2768182.0,108671565.067,19.767,4.537
Container port traffic (TEU: 20 foot equivalent units),280,37.838,0.0,float64,460,453,7,1718.749,268990000.0,13626924.382,1069358.0,36072137.63,26.028,4.938
Land under cereal production (hectares),280,37.838,3.108,float64,460,414,12,0.0,103281871.0,7136940.035,702950.0,18705551.434,16.549,4.114
Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),281,37.973,27.568,float64,459,119,15,-0.093,742.505,23.958,0.262,74.009,36.149,5.554
Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),281,37.973,2.297,float64,459,198,32,-950.28,15.983,-71.62,-7.533,170.768,13.679,-3.629
Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),281,37.973,50.541,float64,459,70,8,0.0,1352.794,25.109,0.0,138.192,43.716,6.32
Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),281,37.973,2.297,float64,459,198,32,-1150.91,1565.579,-29.377,-1.997,240.921,15.338,-0.967
Gross fixed capital formation (constant 2015 US$),281,37.973,0.0,float64,459,459,0,19094445.904,4656294690492.43,123139755213.687,10113405797.364,319391339483.877,90.685,7.546
Total greenhouse gas emissions including LULUCF (Mt CO2e),281,37.973,0.0,float64,459,442,5,-10.437,13346.989,593.725,48.251,2067.606,23.935,4.93
Gross value added at basic prices (GVA) (constant 2015 US$),282,38.108,0.0,float64,458,458,0,27054594.355,4582256719120.88,366558530231.337,13156419436.439,912952765260.437,12.66,3.568
ICT goods imports (% total goods imports),282,38.108,0.0,float64,458,405,52,0.78,57.53,11.613,7.005,11.465,2.779,1.732
"International tourism, receipts (% of total exports)",283,38.243,0.0,float64,457,457,0,0.022,101.967,23.252,11.901,25.899,0.43,1.296
Gross fixed capital formation (constant LCU),284,38.378,0.0,float64,456,456,0,25668471.898,3848715980745209.5,197360136124950.34,128824550000.0,616736644940193.5,15.953,3.935
Gross value added at basic prices (GVA) (constant LCU),284,38.378,0.0,float64,456,456,0,131162959.618,1.17631421e+16,493171178700849.1,195058955198.775,1739355066643309.2,21.182,4.537
Net ODA received per capita (current US$),284,38.378,0.0,float64,456,456,0,-9.053,6361.089,534.67,104.33,920.069,8.054,2.663
Net official development assistance received (constant 2021 US$),284,38.378,0.0,float64,456,455,1,-1006739990.234,4253100097.656,363561317.912,138639999.39,662632688.83,10.484,2.844
Net official development assistance received (current US$),284,38.378,0.0,float64,456,455,1,-989940002.441,4215620117.188,337409013.788,124985000.61,648039968.535,12.148,3.01
"People using at least basic drinking water services, rural (% of rural population)",284,38.378,0.0,float64,456,409,7,23.93,100.0,80.498,88.364,19.187,-0.132,-0.949
"Air transport, freight (million ton-km)",285,38.514,0.676,float64,455,446,6,0.0,25394.588,2456.248,127.595,4543.301,5.643,2.33
Cereal yield (kg per hectare),285,38.514,0.0,float64,455,447,5,474.3,9589.9,3657.44,3516.5,1911.416,-0.235,0.512
Fuel exports (% of merchandise exports),286,38.649,3.108,float64,454,432,1,0.0,97.815,12.624,2.442,21.169,6.835,2.595
