Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Spread,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Employment in industry, female (% of female employment) (modeled ILO estimate)",220,26.19,0.0,float64,620,620,0,3.216,24.916,21.7,11.014,10.246,4.009,0.694,0.873
"Employment in industry, male (% of male employment) (modeled ILO estimate)",220,26.19,0.0,float64,620,620,0,13.366,44.114,30.747999999999998,25.692,25.2,5.21,0.623,0.426
Employment in services (% of total employment) (modeled ILO estimate),220,26.19,0.0,float64,620,620,0,38.997,86.802,47.80500000000001,64.292,65.701,10.753,-0.284,-0.225
"Employment in services, female (% of female employment) (modeled ILO estimate)",220,26.19,0.0,float64,620,620,0,50.541,95.861,45.32000000000001,80.458,82.854,9.979,0.201,-0.949
"Employment in services, male (% of male employment) (modeled ILO estimate)",220,26.19,0.0,float64,620,620,0,23.535,81.967,58.432,53.405,53.947,11.183,0.222,-0.09
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",220,26.19,0.0,float64,620,614,6,28.553,69.439,40.885999999999996,45.915,45.26,7.803,0.371,0.422
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",220,26.19,0.0,float64,620,613,7,40.094,83.981,43.88699999999999,69.465,70.424,8.316,1.048,-0.881
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",220,26.19,0.0,float64,620,615,5,34.142,76.388,42.246,57.465,57.844,6.755,1.97,-0.454
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",220,26.19,0.0,float64,620,610,10,10.329,59.756,49.427,28.529,27.762,8.167,1.935,0.941
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",220,26.19,0.0,float64,620,615,5,17.942,73.51,55.568000000000005,46.686,47.717,12.166,-0.62,-0.065
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",220,26.19,0.0,float64,620,617,3,16.118,64.386,48.268,37.719,38.246,9.168,-0.086,0.05
"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",220,26.19,0.0,float64,620,611,9,15.91,64.382,48.47200000000001,36.61,34.034,9.296,0.583,0.708
"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",220,26.19,0.0,float64,620,616,4,28.387,76.355,47.968,55.27,56.941,11.42,-0.697,-0.367
"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",220,26.19,0.0,float64,620,616,4,22.298,69.116,46.818,46.06,46.382,9.14,-0.254,-0.178
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",220,26.19,0.0,float64,620,610,10,31.792,72.014,40.221999999999994,50.817,50.284,8.62,-0.445,0.196
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",220,26.19,0.0,float64,620,615,5,37.546,76.006,38.46,55.886,56.144,9.622,-0.692,0.279
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",220,26.19,0.0,float64,620,605,14,48.277,86.633,38.355999999999995,74.752,75.849,7.136,2.281,-1.268
"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",220,26.19,0.0,float64,620,607,12,57.883,89.516,31.633000000000003,79.356,80.593,5.731,1.678,-1.224
"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",220,26.19,0.0,float64,620,617,3,39.471,79.241,39.77,62.553,63.297,6.573,2.004,-0.721
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",220,26.19,0.0,float64,620,610,10,49.123,82.519,33.39600000000001,67.513,67.618,6.378,0.307,-0.109
"Labor force, female (% of total labor force)",220,26.19,0.0,float64,620,620,0,31.732,50.392,18.660000000000004,41.314,41.145,4.152,-0.4,0.129
"Labor force, total",220,26.19,0.0,float64,620,620,0,46389.0,106610573.0,106564184.0,9146500.606,2642580.0,19269807.777,13.49,3.634
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),220,26.19,0.0,float64,620,620,0,45.227,90.536,45.309000000000005,68.208,66.936,10.895,-0.693,0.191
"Self-employed, female (% of female employment) (modeled ILO estimate)",220,26.19,0.0,float64,620,620,0,6.233,84.843,78.61,34.067,31.399,18.917,-0.112,0.68
"Self-employed, male (% of male employment) (modeled ILO estimate)",220,26.19,0.0,float64,620,620,0,13.67,69.462,55.792,36.393,34.921,12.411,-0.033,0.542
"Self-employed, total (% of total employment) (modeled ILO estimate)",220,26.19,0.0,float64,620,620,0,10.582,76.152,65.57,35.365,33.603,14.859,0.125,0.604
"Unemployment, female (% of female labor force) (modeled ILO estimate)",220,26.19,0.0,float64,620,613,7,1.639,27.906,26.267,9.493,8.982,4.893,-0.184,0.569
"Unemployment, male (% of male labor force) (modeled ILO estimate)",220,26.19,0.0,float64,620,607,13,1.346,22.887,21.541,7.227,5.917,4.464,1.674,1.353
"Unemployment, total (% of total labor force) (modeled ILO estimate)",220,26.19,0.0,float64,620,596,23,1.583,25.224,23.641000000000002,8.155,7.449,4.471,0.575,0.951
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",220,26.19,0.0,float64,620,613,7,3.428,50.731,47.303000000000004,21.872,21.572,11.115,-0.719,0.339
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",220,26.19,0.0,float64,620,613,7,2.486,52.654,50.168000000000006,16.024,13.523,10.013,1.221,1.203
"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",220,26.19,0.0,float64,620,615,5,3.361,51.641,48.28,18.294,17.14,10.131,0.034,0.744
"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",220,26.19,0.0,float64,620,620,0,4.503,84.496,79.993,31.673,29.004,18.788,0.154,0.782
"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",220,26.19,0.0,float64,620,620,0,8.806,68.387,59.581,31.102,28.777,12.212,0.839,0.862
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",220,26.19,0.0,float64,620,620,0,6.693,75.451,68.758,31.228,29.028,14.603,0.811,0.85
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",220,26.19,0.0,float64,620,620,0,15.157,93.767,78.61,65.933,68.601,18.917,-0.112,-0.68
"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",220,26.19,0.0,float64,620,620,0,30.538,86.33,55.792,63.607,65.079,12.411,-0.033,-0.542
"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",220,26.19,0.0,float64,620,620,0,23.848,89.418,65.57000000000001,64.635,66.397,14.859,0.125,-0.604
Liner shipping connectivity index (maximum value in 2004 = 100),222,26.429,0.0,float64,618,581,28,0.977,51.596,50.619,15.982,9.683,12.442,-0.191,0.932
Fuel exports (% of merchandise exports),223,26.548,6.071,float64,617,567,1,0.0,98.764,98.764,12.366,3.191,20.056,3.901,2.079
Broad money to total reserves ratio,225,26.786,0.0,float64,615,615,0,1.077,21.322,20.244999999999997,4.181,3.56,2.547,8.863,2.33
Bank liquid reserves to bank assets ratio (%),226,26.905,0.0,float64,614,614,0,0.738,122.357,121.619,23.631,20.405,18.332,4.938,1.89
Average precipitation in depth (mm per year),228,27.143,0.0,float64,612,35,35,591.0,3240.0,2649.0,1817.603,1783.0,598.986,-0.194,0.231
"Commercial bank branches (per 100,000 adults)",228,27.143,0.0,float64,612,612,0,2.476,74.104,71.628,17.376,15.073,11.079,6.325,2.108
Renewable internal freshwater resources per capita (cubic meters),228,27.143,0.0,float64,612,612,0,283.54,322990.057,322706.517,29195.242,6980.386,58982.964,14.542,3.767
"Renewable internal freshwater resources, total (billion cubic meters)",228,27.143,0.0,float64,612,33,33,0.024,5661.0,5660.976,407.874,91.43,1027.328,17.644,4.117
"Secondary education, pupils",228,27.143,0.0,float64,612,609,3,1386.0,25155104.0,25153718.0,1836728.958,356903.5,4439150.709,14.946,3.842
"International tourism, receipts for travel items (current US$)",229,27.262,0.0,float64,611,534,64,15000000.0,24573000000.0,24558000000.0,1748795417.349,776000000.0,2805365529.915,22.828,4.167
Cereal production (metric tons),232,27.619,0.0,float64,608,602,5,10.68,135485143.44,135485132.76,6888725.779,763891.095,19708563.462,16.031,3.928
Cereal yield (kg per hectare),232,27.619,0.0,float64,608,599,8,709.9,31620.7,30910.8,3786.598,3101.85,3861.948,26.73,4.823
Land under cereal production (hectares),232,27.619,0.0,float64,608,560,28,3.0,27643788.0,27643785.0,1698696.229,331260.0,4414592.829,12.073,3.509
"International tourism, expenditures for travel items (current US$)",233,27.738,0.0,float64,607,428,104,4199999.809,25567000000.0,25562800000.191,1232699094.067,261000000.0,3106781117.685,24.206,4.55
"Intentional homicides (per 100,000 people)",234,27.857,0.119,float64,606,606,0,0.0,106.82,106.82,21.17,17.059,16.532,1.969,1.341
Deposit interest rate (%),237,28.214,0.0,float64,603,580,10,0.143,94.997,94.854,4.921,3.527,6.01,95.138,7.761
"Portfolio equity, net inflows (BoP, current US$)",237,28.214,29.286,float64,603,358,1,-7565367449.971,37671282921.22,45236650371.191,414599856.573,0.0,2888824544.601,100.146,8.782
Merchandise exports by the reporting economy (current US$),240,28.571,0.0,float64,600,600,0,39837.0,460604000000.0,460603960163.0,24976902613.442,2288752946.5,66075609794.134,18.734,4.174
"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",240,28.571,1.31,float64,600,590,1,0.0,100.0,100.0,5.724,1.826,10.423,18.082,3.635
Merchandise imports by the reporting economy (current US$),241,28.69,0.0,float64,599,599,0,6685420.0,492161000000.0,492154314580.0,25955001767.189,6125430826.0,67469980588.93,22.282,4.556
"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",241,28.69,1.786,float64,599,585,1,-0.0,74.745,74.745,6.327,2.597,10.985,13.524,3.451
Lending interest rate (%),242,28.81,0.0,float64,598,567,11,3.439,95.894,92.45500000000001,13.365,10.996,8.904,18.717,3.473
Merchandise exports to high-income economies (% of total merchandise exports),242,28.81,0.0,float64,598,598,0,5.352,100.0,94.648,64.523,65.822,19.189,-0.277,-0.425
Merchandise imports from high-income economies (% of total merchandise imports),242,28.81,0.0,float64,598,598,0,19.391,100.0,80.60900000000001,60.772,58.613,19.011,-0.92,0.0
Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),243,28.929,0.0,float64,597,597,0,0.345,90.111,89.766,20.399,17.119,15.159,2.278,1.285
Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),243,28.929,0.0,float64,597,597,0,0.062,100.0,99.938,19.63,17.577,12.605,1.878,0.908
Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),245,29.167,0.0,float64,595,595,0,0.002,16.867,16.865000000000002,1.131,0.635,1.882,28.106,4.776
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",245,29.167,0.0,float64,595,595,0,5.657,68.549,62.89200000000001,20.108,20.082,7.912,8.827,1.821
Real interest rate (%),245,29.167,0.0,float64,595,595,0,-58.327,54.678,113.005,6.785,6.856,9.044,9.13,0.236
"Net capital account (BoP, current US$)",247,29.405,0.0,float64,593,588,5,-11365727757.16,7538067976.78,18903795733.94,49399907.521,26095844.444,765211262.051,118.258,-6.198
Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),250,29.762,0.0,float64,590,590,0,0.0,40.332,40.332,4.749,1.735,7.046,4.865,2.223
Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),251,29.881,0.0,float64,589,589,0,0.0,34.723,34.723,1.896,0.452,3.426,26.46,4.139
Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),251,29.881,0.0,float64,589,589,0,0.0,61.074,61.074,11.568,9.531,8.294,1.965,1.11
Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),251,29.881,0.0,float64,589,589,0,0.0,20.101,20.101,0.947,0.132,2.594,21.209,4.409
"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",251,29.881,0.0,float64,589,584,5,13.627,54.565,40.937999999999995,29.145,27.397,8.606,0.0,0.755
"Share of youth not in education, employment or training, male (% of male youth population) (modeled ILO estimate)",251,29.881,0.0,float64,589,578,11,3.367,45.669,42.302,15.704,14.038,7.568,1.516,1.378
"Share of youth not in education, employment or training, total (% of youth population) (modeled ILO estimate)",251,29.881,0.0,float64,589,583,6,9.179,47.228,38.049,22.351,20.975,6.64,1.486,0.99
Claims on other sectors of the domestic economy (annual growth as % of broad money),254,30.238,0.0,float64,586,586,0,-28.073,75.388,103.46100000000001,7.75,6.74,8.862,10.735,1.877
Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),254,30.238,0.0,float64,586,586,0,0.0,13.327,13.327,0.968,0.794,0.847,77.599,5.887
Secure Internet servers,254,30.238,1.071,float64,586,453,78,0.0,1188440.0,1188440.0,16769.466,357.5,87741.439,95.148,8.989
Secure Internet servers (per 1 million people),254,30.238,1.071,float64,586,578,1,0.0,3262663.431,3262663.431,17963.154,259.607,178310.335,229.199,14.444
"School enrollment, secondary (% gross)",256,30.476,0.0,float64,584,584,0,38.657,141.203,102.546,90.734,91.237,17.662,0.247,-0.206
Merchandise exports to economies in the Arab World (% of total merchandise exports),257,30.595,0.0,float64,583,583,0,0.0,68.749,68.749,3.047,0.332,8.567,29.225,5.091
Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),257,30.595,0.0,float64,583,583,0,0.0,42.059,42.059,1.281,0.333,3.144,66.543,6.919
Merchandise imports from economies in the Arab World (% of total merchandise imports),257,30.595,0.0,float64,583,583,0,0.0,29.101,29.101,0.46,0.119,1.793,172.903,11.99
Current health expenditure (% of GDP),259,30.833,0.0,float64,581,581,0,2.186,13.787,11.601,6.34,5.963,1.862,0.429,0.779
Domestic general government health expenditure (% of GDP),259,30.833,0.0,float64,581,581,0,0.29,12.628,12.338000000000001,3.447,3.061,1.746,5.391,1.779
Domestic general government health expenditure (% of current health expenditure),259,30.833,0.0,float64,581,581,0,7.133,91.802,84.66900000000001,52.595,52.004,14.209,0.961,-0.125
Domestic general government health expenditure (% of general government expenditure),259,30.833,0.0,float64,581,581,0,1.698,33.098,31.4,12.617,12.072,5.02,2.027,1.016
Domestic private health expenditure (% of current health expenditure),259,30.833,0.0,float64,581,581,0,8.1,71.052,62.952000000000005,44.163,43.867,12.195,0.04,-0.356
"Interest rate spread (lending rate minus deposit rate, %)",259,30.833,0.0,float64,581,573,7,-0.018,39.654,39.672000000000004,8.574,6.997,6.06,9.267,2.822
Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),259,30.833,0.0,float64,581,581,0,0.143,100.0,99.857,19.25,14.759,15.56,2.743,1.587
Out-of-pocket expenditure (% of current health expenditure),259,30.833,0.0,float64,581,581,0,8.1,63.934,55.833999999999996,34.994,33.599,12.325,-0.589,0.224
Current health expenditure per capita (current US$),260,30.952,0.0,float64,580,579,1,23.903,2076.142,2052.239,538.51,400.183,406.922,0.73,1.162
"Current health expenditure per capita, PPP (current international $)",260,30.952,0.0,float64,580,580,0,78.929,3176.122,3097.1929999999998,911.782,740.57,595.72,1.17,1.195
Domestic general government health expenditure per capita (current US$),260,30.952,0.0,float64,580,580,0,2.41,1200.084,1197.674,296.074,207.651,243.521,1.479,1.336
"Domestic general government health expenditure per capita, PPP (current international $)",260,30.952,0.0,float64,580,580,0,7.211,2869.007,2861.7960000000003,515.295,410.224,429.673,5.575,2.058
Domestic private health expenditure per capita (current US$),260,30.952,0.0,float64,580,580,0,11.831,946.945,935.114,236.386,153.11,194.757,1.074,1.299
"Domestic private health expenditure per capita, PPP (current international $)",260,30.952,0.0,float64,580,580,0,39.187,1339.26,1300.073,385.258,320.954,252.297,0.88,1.105
Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),260,30.952,0.0,float64,580,580,0,0.016,94.413,94.39699999999999,15.93,9.408,17.121,2.464,1.512
Out-of-pocket expenditure per capita (current US$),260,30.952,0.0,float64,580,580,0,11.112,628.307,617.195,176.239,127.93,136.054,0.696,1.212
"Out-of-pocket expenditure per capita, PPP (current international $)",260,30.952,0.0,float64,580,580,0,26.932,1153.019,1126.087,291.502,254.743,182.29,2.416,1.348
Container port traffic (TEU: 20 foot equivalent units),261,31.071,0.0,float64,579,572,6,649.0,11801530.0,11800881.0,1414480.245,674837.0,2072214.527,6.083,2.396
GDP per person employed (constant 2021 PPP $),261,31.071,0.0,float64,579,579,0,7743.765,159152.877,151409.112,45869.55,38790.646,29171.771,3.026,1.654
Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),261,31.071,0.0,float64,579,579,0,0.0,24.84,24.84,0.269,0.045,1.27,255.486,14.346
Adjusted savings: net forest depletion (current US$),264,31.429,28.333,float64,576,339,1,0.0,655551905.35,655551905.35,45361992.118,129434.294,106962543.548,11.477,3.245
Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),266,31.667,0.0,float64,574,574,0,0.0,71.743,71.743,1.7,0.275,5.876,68.601,7.457
Net official development assistance and official aid received (constant 2021 US$),266,31.667,0.0,float64,574,571,3,-190460006.714,3184620117.188,3375080123.9020004,280097839.259,113435001.373,386266807.839,12.164,2.755
Net official development assistance and official aid received (current US$),266,31.667,0.0,float64,574,571,3,-298890014.648,2889840087.891,3188730102.5389996,257693101.652,103865001.678,355549903.337,11.295,2.687
"School enrollment, secondary, female (% gross)",266,31.667,0.0,float64,574,574,0,37.179,150.016,112.83699999999999,92.824,92.339,18.125,0.641,-0.115
"School enrollment, secondary, male (% gross)",266,31.667,0.0,float64,574,574,0,40.093,132.835,92.742,88.679,90.073,17.824,-0.067,-0.253
"School enrollment, primary, private (% of total primary)",267,31.786,0.238,float64,573,572,1,0.0,95.19,95.19,24.359,17.861,20.754,1.891,1.629
"Grants, excluding technical cooperation (BoP, current US$)",268,31.905,0.119,float64,572,564,8,-40000.0,2913580000.0,2913620000.0,174221153.846,69125000.0,287757595.7,28.639,4.405
"Net bilateral aid flows from DAC donors, Total (current US$)",268,31.905,0.0,float64,572,572,0,-331489984.382,2587990012.15,2919479996.532,204501381.137,84310000.649,307548220.164,14.426,3.127
"Primary education, teachers",268,31.905,0.0,float64,572,548,22,194.0,887428.0,887234.0,87367.963,19992.5,170102.623,8.634,2.968
"International tourism, receipts (current US$)",269,32.024,0.0,float64,571,518,48,19000000.0,25847000000.0,25828000000.0,2122801926.407,1034000000.0,3059411522.509,19.744,3.832
"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",269,32.024,0.0,float64,571,548,22,-201029998.779,285279998.779,486309997.55799997,27352959.719,16170000.076,38175317.5,11.831,1.931
"Technical cooperation grants (BoP, current US$)",269,32.024,0.0,float64,571,543,27,30000.0,775970000.0,775940000.0,53505131.349,28680000.0,72311415.408,22.433,3.483
Net ODA received per capita (current US$),272,32.381,0.0,float64,568,568,0,-800.937,1228.304,2029.241,77.484,27.379,150.201,21.26,3.468
Net official development assistance received (constant 2021 US$),272,32.381,0.0,float64,568,565,3,-190460006.714,3184620117.188,3375080123.9020004,283067569.956,116559997.559,387214784.586,12.089,2.745
Net official development assistance received (current US$),272,32.381,0.0,float64,568,565,3,-298890014.648,2889840087.891,3188730102.5389996,260424965.401,105095001.221,356423876.434,11.221,2.676
ICT goods imports (% total goods imports),274,32.619,0.0,float64,566,437,100,0.96,31.71,30.75,6.618,5.4,4.376,5.563,2.091
"Net bilateral aid flows from DAC donors, Canada (current US$)",275,32.738,0.476,float64,565,401,99,0.0,458869995.117,458869995.117,9462194.674,2109999.895,27683065.832,135.421,9.852
"Annual freshwater withdrawals, total (% of internal resources)",276,32.857,0.0,float64,564,262,29,0.455,101.25,100.795,10.43,3.996,16.72,13.034,3.484
"Annual freshwater withdrawals, total (billion cubic meters)",276,32.857,0.0,float64,564,263,28,0.004,89.944,89.94,10.617,1.607,19.709,5.304,2.422
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,276,32.857,0.0,float64,564,262,29,0.771,101.25,100.479,13.222,8.367,17.098,9.851,3.001
"Net bilateral aid flows from DAC donors, Japan (current US$)",276,32.857,0.0,float64,564,484,62,-711609985.352,247000000.0,958609985.352,5170514.243,2334999.919,46290162.127,123.671,-8.159
Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),279,33.214,18.214,float64,561,162,46,-0.001,2680.731,2680.7320000000004,45.655,4.098,193.197,84.421,8.248
Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),279,33.214,2.024,float64,561,245,48,-447.994,41.061,489.055,-25.27,-2.192,74.908,15.483,-3.853
Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),279,33.214,66.786,float64,561,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),279,33.214,48.452,float64,561,69,19,-7.574,49.68,57.254,0.359,0.0,2.957,147.114,9.868
Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),279,33.214,0.119,float64,561,269,48,-195.441,2482.397,2677.8379999999997,20.744,-0.054,153.074,141.216,10.361
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",279,33.214,0.0,float64,561,366,138,1.54,11.78,10.239999999999998,5.742,5.91,1.897,-0.322,0.077
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",279,33.214,0.0,float64,561,253,149,0.59,5.03,4.44,2.404,2.42,0.846,-0.42,0.148
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",279,33.214,0.0,float64,561,417,109,2.53,18.73,16.2,9.202,9.48,3.007,-0.269,0.099
Total greenhouse gas emissions including LULUCF (Mt CO2e),279,33.214,0.0,float64,561,558,2,-10.842,3498.524,3509.366,118.692,19.187,327.879,35.724,5.392
"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",281,33.452,0.0,float64,559,559,0,1104.711,280023.531,278918.82,16908.042,5842.5,41506.845,24.199,4.931
"Industry (including construction), value added per worker (constant 2015 US$)",281,33.452,0.0,float64,559,559,0,4948.22,376751.713,371803.493,23625.006,19211.35,20502.277,159.623,9.816
"Services, value added per worker (constant 2015 US$)",281,33.452,0.0,float64,559,559,0,4030.26,67876.858,63846.59799999999,18498.343,16204.528,11581.403,3.238,1.564
ICT goods exports (% of total goods exports),282,33.571,0.476,float64,558,231,70,0.0,45.35,45.35,2.974,0.29,6.67,10.484,3.104
Adjusted net national income (current US$),283,33.69,0.0,float64,557,557,0,307414667.417,2003637158343.32,2003329743675.903,121753420362.196,18939541147.197,293114433211.51,15.622,3.808
Adjusted net national income per capita (current US$),283,33.69,0.0,float64,557,557,0,656.482,29667.736,29011.254,7380.879,5506.988,6006.842,2.462,1.672
Adjusted savings: natural resources depletion (% of GNI),283,33.69,0.595,float64,557,553,1,0.0,29.528,29.528,2.737,0.858,4.156,7.081,2.371
Adjusted savings: net forest depletion (% of GNI),283,33.69,27.5,float64,557,327,1,0.0,10.982,10.982,0.372,0.011,1.176,33.546,5.34
"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",284,33.81,1.071,float64,556,284,27,0.0,95.353,95.353,59.308,69.995,29.044,-0.533,-0.936
Changes in inventories (current LCU),286,34.048,7.5,float64,554,487,6,-59417000000000.0,16307520448122.2,75724520448122.2,170679984951.171,591000000.0,2912975583993.817,319.976,-14.814
"People using at least basic drinking water services, urban (% of urban population)",286,34.048,0.0,float64,554,461,19,84.623,100.0,15.376999999999995,97.283,97.801,2.907,9.505,-2.741
External health expenditure (% of current health expenditure),287,34.167,3.095,float64,553,528,1,0.0,64.684,64.684,3.406,0.766,8.21,22.846,4.546
Net ODA received (% of GNI),287,34.167,0.0,float64,553,553,0,-8.188,24.322,32.51,1.693,0.525,2.775,14.064,2.966
Changes in inventories (current US$),288,34.286,7.5,float64,552,485,5,-13735001866.64,37886306439.15,51621308305.79,1298926626.675,169450503.689,4284138028.273,24.454,4.154
Exports of goods and services (% of GDP),288,34.286,0.0,float64,552,552,0,5.271,433.836,428.565,40.201,33.14,36.818,47.261,5.999
Exports of goods and services (current LCU),288,34.286,0.0,float64,552,552,0,389960000.0,297374000000000.0,297373610040000.0,9776305445212.863,97729743700.0,31189191921618.42,29.7,4.818
External balance on goods and services (% of GDP),288,34.286,0.0,float64,552,552,0,-52.995,30.811,83.806,-4.449,-1.907,11.663,0.897,-0.334
External balance on goods and services (current LCU),288,34.286,0.0,float64,552,551,1,-111839000000000.0,13357635667800.0,125196635667800.0,-1162670030066.281,-756450000.0,9499968799417.35,67.581,-7.712
External health expenditure per capita (current US$),288,34.286,3.095,float64,552,527,1,0.0,86.622,86.622,6.358,3.337,9.143,22.806,3.78
"External health expenditure per capita, PPP (current international $)",288,34.286,3.095,float64,552,527,1,0.0,131.874,131.874,11.799,6.493,16.459,13.46,3.091
Imports of goods and services (% of GDP),288,34.286,0.0,float64,552,552,0,7.515,429.359,421.844,44.65,37.134,36.261,41.617,5.392
Imports of goods and services (current LCU),288,34.286,0.0,float64,552,552,0,536910000.0,409213000000000.0,409212463090000.0,10938975475279.143,122502668500.0,38752078376603.086,41.61,5.767
Trade (% of GDP),288,34.286,0.0,float64,552,552,0,15.683,863.195,847.5120000000001,84.85,72.25,72.144,46.726,5.893
Exports of goods and services (current US$),290,34.524,0.0,float64,550,550,0,144429629.63,643754339741.998,643609910112.368,42999517949.2,11870787561.395,89234288811.571,15.338,3.734
External balance on goods and services (current US$),290,34.524,0.0,float64,550,549,1,-70922056745.489,51442237675.147,122364294420.636,-726984446.996,-452999377.48,10036169384.951,12.037,-0.898
Imports of goods and services (current US$),290,34.524,0.0,float64,550,550,0,198855555.556,668531309337.792,668332453782.236,43726502396.197,12918047313.917,92099844301.597,16.12,3.842
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",294,35.0,0.0,float64,546,545,1,1.883,384.331,382.44800000000004,37.747,14.693,60.574,14.99,3.686
Lifetime risk of maternal death (%),296,35.238,0.0,float64,544,544,0,0.016,1.687,1.671,0.216,0.143,0.247,11.414,3.105
Lifetime risk of maternal death (1 in: rate varies by country),296,35.238,0.0,float64,544,126,102,59.0,6100.0,6041.0,1028.993,700.0,930.231,3.405,1.765
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",296,35.238,0.0,float64,544,162,106,15.0,429.0,414.0,80.206,65.0,68.927,9.383,2.773
Number of maternal deaths,296,35.238,2.857,float64,544,133,100,0.0,2300.0,2300.0,263.358,45.0,435.39,6.406,2.448
"Net bilateral aid flows from DAC donors, France (current US$)",298,35.476,0.357,float64,542,445,62,-109199996.948,860710021.973,969910018.921,25547859.871,2910000.086,73906711.106,41.279,5.444
"People practicing open defecation, urban (% of urban population)",298,35.476,8.333,float64,542,429,13,0.0,11.908,11.908,1.544,0.869,2.155,6.296,2.535
"People using at least basic sanitation services, urban (% of urban population)",298,35.476,0.0,float64,542,481,16,31.222,100.0,68.77799999999999,86.62,88.985,12.059,6.856,-2.34
"Net bilateral aid flows from DAC donors, United States (current US$)",299,35.595,0.238,float64,541,489,35,-67860000.61,1077900024.414,1145760025.024,60659334.683,12670000.076,117337050.68,17.795,3.612
"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",300,35.714,0.0,float64,540,269,26,3.487,99.976,96.489,26.851,19.602,24.334,2.237,1.767
"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",300,35.714,5.357,float64,540,265,23,0.0,81.241,81.241,12.479,7.654,15.684,7.328,2.601
Fluorinated greenhouse gases (F-gases) emissions from Industrial Processes (Mt CO2e),300,35.714,2.381,float64,540,446,16,0.0,21.787,21.787,1.909,0.265,3.785,6.829,2.62
