Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Adjusted savings: mineral depletion (current US$),108,10.0,31.481,float64,972,633,1,0.0,130194187918.969,1349381571.875,10956762.576,6745623271.761,180.66,11.863
Taxes less subsidies on products (current US$),108,10.0,0.0,float64,972,972,0,-12279152499.19,392102838903.438,14042106712.008,1591470095.146,41883921473.87,35.52,5.529
Transport services (% of commercial service exports),108,10.0,0.0,float64,972,972,0,0.322,80.704,20.629,18.113,14.48,1.308,1.143
"Transport services (% of service exports, BoP)",108,10.0,0.0,float64,972,972,0,0.321,74.627,19.634,17.653,13.702,1.499,1.171
Current account balance (% of GDP),109,10.093,0.0,float64,971,971,0,-60.878,60.922,-3.929,-3.42,11.054,5.053,-0.002
"Reserves and related items (BoP, current US$)",109,10.093,0.0,float64,971,971,0,-443625009876.748,479553287964.139,4714583329.919,114494359.583,42674622668.447,87.206,5.601
Trade in services (% of GDP),109,10.093,0.0,float64,971,971,0,3.582,123.354,24.652,19.454,20.324,3.549,1.74
"Total reserves (includes gold, current US$)",111,10.278,0.0,float64,969,969,0,40816834.597,3900039302991.09,88102385377.084,4431191816.063,419331095252.067,54.545,7.343
Total reserves minus gold (current US$),111,10.278,0.0,float64,969,969,0,40816834.597,3859167962991.09,85274982964.741,4270945063.018,409992825169.836,54.61,7.345
"Net bilateral aid flows from DAC donors, France (current US$)",112,10.37,0.463,float64,968,791,131,-134220001.221,860710021.973,31319876.083,4079999.924,83972380.685,30.623,4.739
People using at least basic sanitation services (% of population),112,10.37,0.0,float64,968,956,3,29.698,99.819,84.504,87.482,13.533,3.604,-1.798
Aquaculture production (metric tons),114,10.556,4.722,float64,966,799,50,0.0,75388639.0,1356565.037,3472.5,7984669.511,50.585,7.015
Changes in inventories (current LCU),114,10.556,4.815,float64,966,909,7,-59417000000000.0,1.3852045646007e+16,61721149308908.49,1593012250.0,727378994341319.9,289.018,16.384
"Secondary income receipts (BoP, current US$)",114,10.556,0.0,float64,966,965,1,7219479.952,64333954424.0,3769905969.383,1505887722.155,7728275156.299,22.119,4.389
Total fisheries production (metric tons),114,10.556,0.37,float64,966,949,9,0.0,88567716.02,2093504.773,37912.21,10132253.931,44.709,6.602
Adjusted savings: consumption of fixed capital (current US$),115,10.648,0.0,float64,965,965,0,2152386.409,4661660943961.02,60831365058.614,2576964019.743,329866056935.058,101.234,9.578
Forest rents (% of GDP),115,10.648,7.315,float64,965,887,1,0.0,4.515,0.39,0.162,0.603,10.817,2.967
Mineral rents (% of GDP),115,10.648,30.926,float64,965,632,1,0.0,26.573,0.942,0.1,2.556,34.612,5.281
Adjusted savings: carbon dioxide damage (% of GNI),116,10.741,0.0,float64,964,964,0,0.464,16.181,2.303,1.607,1.88,9.584,2.517
Adjusted savings: consumption of fixed capital (% of GNI),116,10.741,0.0,float64,964,964,0,4.179,31.973,13.092,12.639,4.567,0.032,0.362
Adjusted savings: mineral depletion (% of GNI),116,10.741,30.926,float64,964,631,1,0.0,16.792,0.534,0.05,1.585,40.644,5.766
Changes in inventories (current US$),116,10.741,4.815,float64,964,910,4,-21162573122.572,222031231106.648,5145390891.441,196239323.874,21623347025.7,53.207,6.855
Renewable energy consumption (% of total final energy consumption),116,10.741,0.463,float64,964,411,235,0.0,91.3,18.921,12.9,18.157,2.512,1.516
Total natural resources rents (% of GDP),116,10.741,5.0,float64,964,911,1,0.0,66.06,7.645,1.869,12.62,5.139,2.308
Tuberculosis treatment success rate (% of new cases),117,10.833,0.37,float64,963,76,63,0.0,100.0,77.724,82.0,15.049,3.93,-1.64
"Personal remittances, paid (current US$)",119,11.019,1.481,float64,961,942,5,0.0,22957840161.89,821563538.619,136902834.923,2224613225.698,38.182,5.529
"Access to electricity, rural (% of rural population)",120,11.111,0.0,float64,960,298,136,0.8,100.0,87.368,97.6,22.854,4.167,-2.297
Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),120,11.111,20.0,float64,960,707,24,0.0,713.597,22.349,0.97,80.075,47.109,6.686
"Commercial bank branches (per 100,000 adults)",120,11.111,0.0,float64,960,960,0,0.382,71.917,16.912,13.624,11.691,4.027,1.653
Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),120,11.111,19.352,float64,960,392,105,0.0,1.328,0.057,0.004,0.173,21.821,4.554
Travel services (% of commercial service exports),120,11.111,0.0,float64,960,960,0,0.367,96.323,49.298,51.146,23.789,-0.845,-0.041
"Travel services (% of service exports, BoP)",120,11.111,0.0,float64,960,960,0,0.366,96.048,47.609,49.36,23.397,-0.778,0.043
"Net official flows from UN agencies, UNDP (current US$)",121,11.204,0.0,float64,959,758,97,-138634.667,9819999.695,857391.727,588005.841,1100915.816,26.817,4.511
"ICT service exports (% of service exports, BoP)",122,11.296,0.0,float64,958,958,0,0.141,45.258,6.346,4.023,5.999,5.911,2.071
"ICT service exports (BoP, current US$)",122,11.296,0.0,float64,958,931,13,92862.0,58096443461.03,878917504.447,121116067.014,4110635811.365,113.629,9.993
Broad money to total reserves ratio,123,11.389,0.0,float64,957,957,0,0.195,34.706,3.479,2.989,3.001,46.891,5.579
Fertilizer consumption (kilograms per hectare of arable land),123,11.389,0.648,float64,957,938,10,0.0,2299.422,166.059,88.42,289.449,27.53,4.861
GDP per person employed (constant 2021 PPP $),123,11.389,0.0,float64,957,957,0,10141.484,120201.302,43021.72,41262.31,16694.384,0.974,0.77
Exports of goods and services (% of GDP),125,11.574,0.0,float64,955,955,0,8.168,115.373,38.337,35.273,17.023,1.169,0.944
Exports of goods and services (current LCU),125,11.574,0.0,float64,955,955,0,36024700.0,3.4617095e+16,185315731965470.34,310131000000.0,1624959445339426.2,309.053,16.449
External balance on goods and services (% of GDP),125,11.574,0.0,float64,955,955,0,-78.884,49.761,-5.183,-2.242,17.227,1.687,-0.404
External balance on goods and services (current LCU),125,11.574,0.0,float64,955,954,1,-5403951000000000.0,2122757898727000.0,289088645498.584,-802883000.0,210748186774425.47,474.316,-17.467
Imports of goods and services (% of GDP),125,11.574,0.0,float64,955,955,0,7.515,115.946,43.52,43.876,18.985,-0.081,0.474
Imports of goods and services (current LCU),125,11.574,0.0,float64,955,955,0,111282600.0,4.0021046e+16,185026643319971.75,365137889200.0,1713106283592327.0,365.341,17.737
Trade (% of GDP),125,11.574,0.0,float64,955,955,0,15.683,210.374,81.856,80.41,31.681,0.163,0.48
Agricultural land (sq. km),126,11.667,0.0,float64,954,685,77,17.0,5282176.0,363612.994,44560.0,837413.806,19.998,4.19
"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",126,11.667,0.0,float64,954,954,0,672.164,280023.531,11241.954,4907.547,32169.882,45.509,6.696
General government final consumption expenditure (% of GDP),126,11.667,0.0,float64,954,954,0,2.736,66.035,17.106,15.303,8.603,11.025,2.946
General government final consumption expenditure (current LCU),126,11.667,0.0,float64,954,954,0,77173448.722,1.842233e+16,95929272116732.55,111687500000.0,860823861797453.4,290.335,15.896
Exports of goods and services (current US$),127,11.759,0.0,float64,953,953,0,36024700.0,3717887818646.97,96228700771.418,12771714285.714,337226984679.7,59.354,7.299
External balance on goods and services (current US$),127,11.759,0.0,float64,953,953,0,-65368099306.743,577846955110.745,6443034136.828,-337229503.171,42991537645.217,72.182,7.726
Imports of goods and services (current US$),127,11.759,0.0,float64,953,953,0,111282600.0,3140040863536.23,89785666634.59,13343028125.356,300475315377.308,57.008,7.144
"Industry (including construction), value added per worker (constant 2015 US$)",127,11.759,0.0,float64,953,953,0,4028.273,204908.803,23879.634,17621.336,23051.499,20.984,4.15
Adjusted savings: energy depletion (current US$),128,11.852,19.537,float64,952,742,1,0.0,236515585642.818,6409418426.877,149408415.725,17849680321.1,61.528,6.753
General government final consumption expenditure (current US$),128,11.852,0.0,float64,952,952,0,37724659.309,2937796106673.1,59166264660.434,4972654481.346,259384378588.449,74.171,8.246
"Prevalence of overweight (modeled estimate, % of children under 5)",130,12.037,0.0,float64,950,192,130,2.9,29.8,9.475,8.2,4.987,3.341,1.701
"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",130,12.037,0.0,float64,950,304,197,1.8,52.6,14.487,11.35,9.836,2.138,1.457
People practicing open defecation (% of population),132,12.222,5.185,float64,948,874,5,0.0,54.267,3.613,0.808,7.113,22.858,4.374
"Services, value added per worker (constant 2015 US$)",132,12.222,0.093,float64,948,948,0,0.0,39582.389,15983.133,15258.313,6231.775,0.63,0.687
"Net bilateral aid flows from DAC donors, Canada (current US$)",133,12.315,0.648,float64,947,485,130,-112889999.39,2206659912.109,7609408.572,680000.007,74505183.046,805.252,27.444
Natural gas rents (% of GDP),135,12.5,38.056,float64,945,535,1,0.0,34.874,0.725,0.006,2.65,78.242,7.939
Adjusted savings: energy depletion (% of GNI),136,12.593,19.537,float64,944,734,1,0.0,86.232,3.606,0.425,7.539,24.916,4.083
Final consumption expenditure (% of GDP),136,12.593,0.0,float64,944,944,0,12.173,148.738,80.037,80.239,19.302,0.976,0.044
Final consumption expenditure (current LCU),136,12.593,0.0,float64,944,944,0,187173300.0,9.0363973e+16,494767382422812.8,723233703350.0,4093797138482092.0,304.228,15.965
Gross domestic savings (% of GDP),136,12.593,0.0,float64,944,944,0,-48.738,87.827,19.963,19.761,19.302,0.976,-0.044
Gross domestic savings (current LCU),136,12.593,0.0,float64,944,944,0,-378889000000.0,5.2675294e+16,292585198402037.6,128316500000.0,2590323038384776.0,277.45,15.643
Household and NPISHs Final consumption expenditure (current LCU),136,12.593,0.0,float64,944,944,0,106574700.0,7.1941643e+16,397822050022972.3,604799703350.0,3236835382438726.0,307.034,15.957
Households and NPISHs final consumption expenditure (% of GDP),136,12.593,0.0,float64,944,944,0,5.045,100.578,62.844,64.087,16.791,-0.182,-0.359
Households and NPISHs final consumption expenditure: linked series (current LCU),136,12.593,0.0,float64,944,944,0,106574700.0,7.1941643e+16,398608387603030.25,604799703350.0,3237128287326485.5,306.906,15.952
"Secondary income, other sectors, payments (BoP, current US$)",136,12.593,0.0,float64,944,941,3,467600.88,40024026000.796,895023793.628,191947324.531,2770113469.159,92.388,8.585
Discrepancy in expenditure estimate of GDP (current LCU),137,12.685,25.37,float64,943,516,29,-405112517945730.0,2036316708500620.0,8548147449604.931,0.0,103825817221190.61,211.343,13.298
Gross capital formation (% of GDP),137,12.685,0.0,float64,943,943,0,6.988,58.151,24.861,23.287,8.438,1.021,0.921
Gross capital formation (current LCU),137,12.685,0.0,float64,943,943,0,23329500.0,3.96546798558311e+16,222464726397926.75,222928000000.0,1809779299960370.5,294.47,15.616
Gross national expenditure (% of GDP),137,12.685,0.0,float64,943,943,0,45.28,194.257,104.916,102.322,18.481,1.843,0.434
Gross national expenditure (current LCU),137,12.685,0.0,float64,943,943,0,210693700.0,1.00190975344245e+17,621930724284602.4,940056000000.0,4664298903919119.0,266.481,14.605
Final consumption expenditure (current US$),138,12.778,0.0,float64,942,942,0,187173300.0,9900632105223.63,244831002483.639,28913707781.0,888129736519.598,66.429,7.646
Gross domestic savings (current US$),138,12.778,0.0,float64,942,942,0,-10359572074.092,8325411362016.45,139181193495.533,7572070459.911,727880068104.663,74.864,8.384
Household and NPISHs Final consumption expenditure (current US$),138,12.778,0.0,float64,942,942,0,106574700.0,6962835998550.54,185077658697.8,22800603478.75,629958260985.935,62.73,7.355
"Portfolio Investment, net (BoP, current US$)",138,12.778,0.0,float64,942,942,0,-106873525546.722,289053728588.98,-1120237201.952,871.543,14414806512.514,183.355,7.526
Gross capital formation (current US$),139,12.87,0.0,float64,941,941,0,23329500.0,7715319111065.82,132387205233.242,7263471263.313,690971330865.3,74.477,8.383
Gross national expenditure (current US$),139,12.87,0.0,float64,941,941,0,210693700.0,17388490240223.1,377206743116.449,37965107815.835,1570033796487.498,71.368,8.066
Gross fixed capital formation (% of GDP),140,12.963,0.0,float64,940,940,0,5.368,57.71,23.46,22.255,7.695,1.724,1.051
Gross fixed capital formation (current LCU),140,12.963,0.0,float64,940,940,0,22438800.0,3.8363588e+16,215252868505615.7,219918500000.0,1773213968971094.0,286.337,15.48
"People practicing open defecation, urban (% of urban population)",141,13.056,16.481,float64,939,713,17,0.0,20.476,1.333,0.191,2.956,22.168,4.423
"People using at least basic drinking water services, urban (% of urban population)",141,13.056,0.0,float64,939,859,25,68.308,100.0,96.608,97.78,4.018,14.437,-3.255
"People using at least basic sanitation services, urban (% of urban population)",141,13.056,0.0,float64,939,857,29,39.057,100.0,88.8,91.847,11.109,4.415,-1.984
Taxes less subsidies on products (constant LCU),141,13.056,0.0,float64,939,938,1,-309057972890000.0,779548000000000.0,13471431619835.623,22677969900.0,78104410196407.53,47.698,6.46
Current health expenditure (% of GDP),142,13.148,0.0,float64,938,909,27,1.116,24.283,6.322,5.767,2.914,4.714,1.571
"Current health expenditure per capita, PPP (current international $)",142,13.148,0.0,float64,938,918,17,132.573,3176.122,769.066,667.22,433.352,4.249,1.718
Domestic general government health expenditure (% of GDP),142,13.148,0.0,float64,938,900,35,0.16,19.173,3.444,2.95,2.161,9.188,2.317
Domestic general government health expenditure (% of current health expenditure),142,13.148,0.0,float64,938,933,5,11.04,92.223,53.55,54.822,16.062,-0.207,-0.253
Domestic general government health expenditure (% of general government expenditure),142,13.148,0.0,float64,938,903,20,1.334,33.098,10.851,10.202,4.634,3.542,1.227
"Domestic general government health expenditure per capita, PPP (current international $)",142,13.148,0.0,float64,938,918,18,40.759,2869.007,431.014,340.545,344.216,11.41,2.767
Domestic private health expenditure (% of current health expenditure),142,13.148,0.0,float64,938,937,1,1.281,86.6,42.803,41.597,17.593,-0.147,0.032
"Domestic private health expenditure per capita, PPP (current international $)",142,13.148,0.0,float64,938,908,24,6.56,1565.0,317.8,277.942,196.245,4.231,1.418
Gross fixed capital formation (current US$),142,13.148,0.0,float64,938,938,0,22438800.0,7493287879959.18,127795694733.32,7488471344.395,673020258402.413,75.24,8.426
Out-of-pocket expenditure (% of current health expenditure),142,13.148,0.0,float64,938,936,2,0.256,84.79,34.928,33.936,19.019,-0.394,0.28
"Out-of-pocket expenditure per capita, PPP (current international $)",142,13.148,0.0,float64,938,904,29,1.312,1513.0,254.598,230.809,179.407,6.781,1.702
Current health expenditure per capita (current US$),143,13.241,0.0,float64,937,904,29,26.211,1525.053,370.441,326.952,218.643,3.754,1.576
Domestic general government health expenditure per capita (current US$),143,13.241,0.0,float64,937,890,41,9.0,1079.691,206.323,168.631,158.229,5.566,2.044
Domestic private health expenditure per capita (current US$),143,13.241,0.0,float64,937,869,44,5.865,567.11,149.91,125.329,98.729,2.294,1.306
Out-of-pocket expenditure per capita (current US$),143,13.241,0.0,float64,937,872,46,1.173,482.0,117.708,101.0,82.335,0.998,0.975
Total reserves in months of imports,143,13.241,0.0,float64,937,937,0,0.604,79.237,6.367,4.49,7.296,30.147,4.748
Arable land (hectares per person),148,13.704,0.0,float64,932,932,0,0.008,1.797,0.237,0.164,0.281,11.471,3.008
Arable land (hectares),148,13.704,0.0,float64,932,603,81,500.0,121384600.0,8388505.501,1025500.0,18910891.996,18.637,3.993
"People using at least basic drinking water services, rural (% of rural population)",148,13.704,0.0,float64,932,853,26,30.775,100.0,86.287,90.378,13.91,3.78,-1.882
"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",151,13.981,0.0,float64,929,919,10,4.611,71.248,28.359,28.097,10.627,1.356,0.593
"Share of youth not in education, employment or training, male (% of male youth population) (modeled ILO estimate)",151,13.981,0.0,float64,929,906,22,1.781,45.669,18.076,17.112,7.708,-0.539,0.314
"Share of youth not in education, employment or training, total (% of youth population) (modeled ILO estimate)",151,13.981,0.0,float64,929,919,10,3.546,46.236,23.122,22.841,7.761,-0.154,0.02
Coal rents (% of GDP),153,14.167,47.593,float64,927,414,1,0.0,25.9,0.394,0.0,1.52,124.314,9.481
Insurance and financial services (% of commercial service exports),153,14.167,0.0,float64,927,927,0,0.001,89.648,3.286,1.722,5.788,81.313,7.415
"Insurance and financial services (% of service exports, BoP)",153,14.167,0.0,float64,927,927,0,0.001,89.648,3.156,1.684,5.597,90.23,7.789
Oil rents (% of GDP),153,14.167,25.278,float64,927,655,1,0.0,65.158,5.431,0.44,11.537,8.416,2.863
Bank liquid reserves to bank assets ratio (%),154,14.259,0.0,float64,926,926,0,2.088,381.408,28.027,20.804,33.442,38.048,5.178
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",156,14.444,0.926,float64,924,580,160,-250970001.221,1317520019.531,11625216.442,1580000.043,56472175.409,330.179,15.589
"Preprimary education, duration (years)",156,14.444,0.0,float64,924,7,7,1.0,7.0,4.082,4.0,1.751,-1.25,0.04
"Net ODA received (% of imports of goods, services and primary income)",158,14.63,0.0,float64,922,922,0,-10.412,118.229,5.003,1.539,11.281,31.143,4.915
"People using at least basic sanitation services, rural (% of rural population)",159,14.722,0.0,float64,921,845,30,14.374,99.931,76.666,81.2,18.728,0.833,-1.108
"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",162,15.0,0.278,float64,918,445,107,-14409999.847,149539993.286,4456993.462,449999.988,12098917.401,43.167,5.515
"Debt service on external debt, total (TDS, current US$)",164,15.185,0.0,float64,916,916,0,1821658.3,428695731605.5,12564406379.524,1437958837.25,34687248348.429,56.979,6.531
"External debt stocks, short-term (DOD, current US$)",164,15.185,2.5,float64,916,885,6,0.0,1446225081763.8,27032435210.31,1584510000.0,133861139342.069,68.512,8.117
"External debt stocks, total (DOD, current US$)",164,15.185,0.0,float64,916,916,0,79136411.6,2724353650084.8,88317641140.338,12405074665.0,250467078411.031,50.465,6.407
"IFC, private nonguaranteed (NFL, current US$)",164,15.185,22.685,float64,916,661,9,-346097182.47,1407925192.0,21278684.636,0.0,104861594.736,53.458,5.588
"IMF repurchases and charges (TDS, current US$)",164,15.185,0.0,float64,916,914,2,3023.9,24904028711.1,238429346.298,3218398.6,1476050523.331,158.945,11.566
Short-term debt (% of total external debt),164,15.185,2.593,float64,916,881,6,0.0,73.17,16.473,12.516,13.905,1.745,1.314
"Use of IMF credit (DOD, current US$)",164,15.185,0.0,float64,916,916,0,438570.0,52289985533.7,1967363403.043,352813304.5,5469937305.492,47.439,6.265
"Primary education, pupils",165,15.278,0.0,float64,915,910,5,1323.0,108925224.0,4595384.775,473447.0,14897132.159,35.039,5.79
Export value index (2015 = 100),166,15.37,0.0,float64,914,862,2,18.626,545.119,105.963,100.0,47.739,20.842,3.075
Export volume index (2015 = 100),166,15.37,0.0,float64,914,864,1,24.534,335.707,97.855,99.003,33.05,13.938,2.355
Import value index (2015 = 100),166,15.37,0.0,float64,914,861,4,25.28,227.991,96.909,99.996,31.135,0.925,0.31
Import volume index (2015 = 100),166,15.37,0.0,float64,914,864,1,33.114,271.991,94.268,95.383,26.56,4.016,0.887
Net barter terms of trade index (2015 = 100),166,15.37,0.0,float64,914,864,1,54.557,201.836,105.268,100.374,18.722,4.351,1.717
"External debt stocks, long-term (DOD, current US$)",167,15.463,0.0,float64,913,913,0,79506330.5,1227454654090.9,59512752633.865,9496040006.6,132321710719.158,23.662,4.219
"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",169,15.648,0.0,float64,911,911,0,3838590.3,72863228832.6,3647333682.527,576333956.7,7907263925.649,16.071,3.605
"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",169,15.648,0.0,float64,911,911,0,79506330.5,475167253836.6,28543324211.047,5287450523.7,59447451345.417,15.897,3.567
Merchandise exports by the reporting economy (current US$),169,15.648,0.0,float64,911,911,0,579559.0,2598020000000.0,69120790699.802,6177645144.0,262692233077.505,58.394,7.374
"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",169,15.648,10.37,float64,911,800,1,-0.0,34.922,1.836,0.297,3.876,22.816,4.202
Merchandise exports to high-income economies (% of total merchandise exports),169,15.648,0.0,float64,911,911,0,0.206,99.955,61.428,64.308,21.075,0.008,-0.598
Merchandise imports by the reporting economy (current US$),169,15.648,0.0,float64,911,911,0,11595111.0,2134030000000.0,63135677818.693,8140771095.0,219879336138.433,54.237,7.025
"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",169,15.648,4.537,float64,911,863,1,-0.0,42.267,2.24,0.615,4.027,22.328,3.83
Merchandise imports from high-income economies (% of total merchandise imports),169,15.648,0.0,float64,911,911,0,0.988,99.701,56.001,57.551,18.469,-0.058,-0.398
Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),169,15.648,0.0,float64,911,911,0,0.021,39.681,13.612,11.505,8.895,-0.065,0.777
Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),169,15.648,0.0,float64,911,911,0,0.096,72.257,16.574,13.433,12.653,2.553,1.415
Multilateral debt service (% of public and publicly guaranteed debt service),169,15.648,0.0,float64,911,910,1,0.214,100.0,35.507,31.638,23.254,-0.529,0.5
"Multilateral debt service (TDS, current US$)",169,15.648,0.0,float64,911,911,0,448000.0,11255966000.0,605658388.065,155822548.8,1028831630.599,17.625,3.178
"Net financial flows, multilateral (NFL, current US$)",169,15.648,0.278,float64,911,907,3,-8316196000.0,24778241000.0,285234622.393,45956000.0,1203622156.725,207.055,10.696
"PPG, official creditors (NFL, current US$)",169,15.648,0.0,float64,911,911,0,-10785671919.4,24835637728.1,271645317.048,47983409.1,1541547163.055,92.991,6.028
Total debt service (% of GNI),169,15.648,0.0,float64,911,911,0,0.045,88.963,6.62,4.758,6.744,33.256,4.138
Public and publicly guaranteed debt service (% of GNI),170,15.741,0.0,float64,910,910,0,0.015,41.928,2.777,2.011,2.921,46.039,4.887
Cereal production (metric tons),172,15.926,0.0,float64,908,905,2,112.0,633293471.19,21763403.788,1392479.385,79991684.744,39.87,6.212
Cereal yield (kg per hectare),172,15.926,0.0,float64,908,888,17,217.6,31620.7,3410.114,3004.45,3304.239,36.502,5.416
Land under cereal production (hectares),172,15.926,0.0,float64,908,881,19,14.0,103281871.0,4986217.68,549556.5,13987507.121,31.701,5.412
Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),173,16.019,0.0,float64,907,907,0,0.001,98.621,12.975,1.766,19.066,2.442,1.643
Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),173,16.019,0.0,float64,907,907,0,0.002,58.23,7.921,2.373,10.583,2.139,1.69
Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),174,16.111,0.0,float64,906,906,0,0.0,85.626,14.249,9.797,15.913,5.069,2.097
Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),175,16.204,0.0,float64,905,905,0,0.0,87.827,4.157,0.275,14.316,20.827,4.655
"Net financial flows, bilateral (NFL, current US$)",175,16.204,0.0,float64,905,905,0,-8443034082.1,8969111475.1,-13679402.587,-653911.0,838293810.543,41.994,1.335
"People practicing open defecation, rural (% of rural population)",175,16.204,6.944,float64,905,745,25,0.0,75.264,7.418,1.43,12.388,9.204,2.781
Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),178,16.481,0.0,float64,902,902,0,0.0,93.014,10.482,3.395,15.961,8.859,2.759
Claims on other sectors of the domestic economy (annual growth as % of broad money),179,16.574,0.0,float64,901,901,0,-34.582,153.026,11.09,7.904,14.115,18.361,3.14
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",179,16.574,0.0,float64,901,901,0,5.239,68.549,23.204,21.571,9.349,1.961,1.073
Adjusted savings: education expenditure (% of GNI),180,16.667,0.0,float64,900,520,73,1.0,14.01,4.373,3.925,2.159,4.405,1.811
Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),181,16.759,0.0,float64,899,899,0,0.0,26.139,1.984,1.053,3.53,20.786,4.439
Merchandise exports to economies in the Arab World (% of total merchandise exports),183,16.944,0.0,float64,897,897,0,0.0,68.749,3.598,1.102,7.465,31.616,4.963
Adjusted savings: education expenditure (current US$),184,17.037,0.0,float64,896,896,0,6826165.244,314544773143.122,10230273200.401,1072217223.917,29316473732.866,39.843,5.738
"Households and NPISHs Final consumption expenditure, PPP (current international $)",184,17.037,0.0,float64,896,896,0,123503602.488,13522644457960.7,362540625552.662,47906939543.611,1118244064537.177,61.997,7.181
Net ODA received (% of gross capital formation),184,17.037,0.0,float64,896,896,0,-1.631,365.896,10.826,2.375,31.408,51.688,6.504
Food exports (% of merchandise exports),185,17.13,0.0,float64,895,894,1,0.001,354.553,27.675,18.131,27.761,20.954,2.646
Manufactures exports (% of merchandise exports),185,17.13,0.0,float64,895,894,1,0.003,96.225,37.689,34.916,27.523,-1.14,0.282
Merchandise imports from economies in the Arab World (% of total merchandise imports),185,17.13,0.0,float64,895,895,0,0.0,50.757,3.056,0.434,5.921,14.293,3.369
"School enrollment, primary (% gross)",185,17.13,0.0,float64,895,895,0,51.199,135.136,103.705,103.45,9.311,6.874,-1.103
Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),186,17.222,0.0,float64,894,894,0,0.001,99.734,22.993,18.767,19.465,2.171,1.375
Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),186,17.222,0.0,float64,894,894,0,0.021,98.621,25.664,21.466,18.691,1.782,1.242
"School enrollment, primary, female (% gross)",186,17.222,0.0,float64,894,892,2,26.503,131.69,102.845,102.499,9.323,10.842,-1.616
"School enrollment, primary, male (% gross)",186,17.222,0.0,float64,894,894,0,51.613,138.652,104.572,104.674,9.699,6.079,-0.912
"IBRD loans and IDA credits (DOD, current US$)",187,17.315,0.278,float64,893,889,3,0.0,22460926000.0,2654002218.729,698979000.0,4649903388.472,4.894,2.366
Ores and metals exports (% of merchandise exports),189,17.5,0.0,float64,891,890,1,0.0,69.826,9.33,2.836,13.925,3.656,2.05
Agricultural raw materials imports (% of merchandise imports),190,17.593,0.0,float64,890,890,0,0.023,6.155,1.339,1.167,0.802,2.667,1.278
Domestic credit to private sector (% of GDP),190,17.593,0.0,float64,890,890,0,1.267,194.674,48.302,41.91,32.354,2.64,1.525
Food imports (% of merchandise imports),190,17.593,0.0,float64,890,890,0,1.862,36.676,13.885,13.404,6.367,-0.348,0.438
Manufactures imports (% of merchandise imports),190,17.593,0.0,float64,890,890,0,15.483,86.597,64.036,64.182,10.669,2.066,-0.786
Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),190,17.593,0.0,float64,890,890,0,0.0,99.734,11.168,1.975,18.339,5.002,2.202
Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),190,17.593,0.0,float64,890,890,0,0.0,59.494,2.601,0.715,4.84,26.85,4.041
Ores and metals imports (% of merchandise imports),190,17.593,0.0,float64,890,890,0,0.012,18.686,2.565,1.651,2.789,8.377,2.69
Adjusted savings: net forest depletion (current US$),191,17.685,36.574,float64,889,495,1,0.0,9507449666.176,172687870.983,181410.022,956587624.979,51.859,7.157
Agricultural raw materials exports (% of merchandise exports),191,17.685,0.0,float64,889,888,1,0.0,25.016,2.067,0.988,2.569,13.023,2.633
Debt service to exports (%),191,17.685,0.0,float64,889,889,0,0.063,78.954,8.004,6.181,7.577,15.732,2.917
Fuel imports (% of merchandise imports),191,17.685,0.0,float64,889,889,0,0.104,62.626,15.313,15.073,7.537,1.93,0.632
Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),191,17.685,0.0,float64,889,889,0,0.0,68.058,2.967,0.389,7.775,21.635,4.302
"Total debt service (% of exports of goods, services and primary income)",191,17.685,0.0,float64,889,889,0,0.158,127.581,17.247,13.745,14.368,7.041,1.969
Fuel exports (% of merchandise exports),194,17.963,1.944,float64,886,865,2,0.0,99.986,18.448,5.546,27.288,1.992,1.77
