CountryShortName,Year,IndicatorName,Value
Hungary,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.4
Indonesia,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",3.3
Iran,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.8
Ireland,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",16.1
Israel,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.3
Italy,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",2.4
Jamaica,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.7
Kenya,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",38.5
Korea,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.1
"Kyrgyz Republic",2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.7
Latvia,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.5
Lithuania,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.4
Luxembourg,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",2.7
Mali,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",51.3
Moldova,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.2
Netherlands,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",1.6
Niger,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",78.0
Panama,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",2.4
Paraguay,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",1.3
Peru,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",4.1
Philippines,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",4.1
Portugal,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",1.6
Romania,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.0
Senegal,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",37.1
"Slovak Republic",2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.1
Slovenia,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.0
Spain,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",3.3
Sweden,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",1.5
Thailand,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.1
Togo,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",43.9
Tonga,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.0
Tunisia,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.4
"Türkiye",2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.5
"United States",2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.6
Uruguay,2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",0.1
"High income",2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",1.5
"Low & middle income",2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",18.0
"Lower middle income",2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",20.5
"Upper middle income",2021.0,"Multidimensional poverty headcount ratio (World Bank) (% of population)",2.6
Argentina,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.4
Armenia,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.1
Austria,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.4
Belgium,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
Benin,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",2.9
Bolivia,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.6
Brazil,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",2.1
Bulgaria,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.2
"Burkina Faso",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",6.3
Cameroon,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",6.6
"Central African Republic",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",29.7
China,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
Colombia,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",2.9
"Costa Rica",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.4
"Côte d'Ivoire",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",1.9
Croatia,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.2
Cyprus,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
Czechia,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
Denmark,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.1
"Dominican Republic",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.2
Ecuador,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",1.0
"El Salvador",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",1.4
Estonia,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.2
Finland,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
France,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
Georgia,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",1.3
Greece,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.3
Guinea-Bissau,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",5.9
Hungary,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.2
India,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",2.7
Indonesia,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.4
Iran,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.2
Ireland,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
Israel,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.2
Italy,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.6
Jamaica,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.1
Kazakhstan,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
Kenya,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",9.7
Korea,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
"Kyrgyz Republic",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.2
Latvia,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.2
Lithuania,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.1
Luxembourg,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
Malaysia,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
Mali,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",4.5
Moldova,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
Montenegro,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.9
Netherlands,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
Niger,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",14.3
Panama,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.5
Paraguay,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.2
Peru,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.7
Philippines,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.5
Poland,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
Portugal,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.1
Romania,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.7
Russia,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.1
Senegal,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",1.9
Serbia,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.8
"Slovak Republic",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
Slovenia,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
Spain,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.4
Sweden,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.4
Thailand,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
Togo,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",7.1
Tonga,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
Tunisia,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.1
"Türkiye",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.1
"United Kingdom",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.2
"United States",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.2
Uruguay,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.0
"East Asia & Pacific",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.2
"Europe & Central Asia",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.2
"High income",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.2
"Latin America & Caribbean",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",1.6
"Low & middle income",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",3.6
"Lower middle income",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",3.5
"South Asia",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",2.3
"Upper middle income",2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",0.5
World,2021.0,"Poverty gap at $2.15 a day (2017 PPP) (%)",3.0
Argentina,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.9
Armenia,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",1.6
Austria,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.4
Belgium,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.0
Benin,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",13.2
Bolivia,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",1.8
Brazil,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",4.7
Bulgaria,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.7
"Burkina Faso",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",21.9
Cameroon,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",18.4
"Central African Republic",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",49.4
China,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.0
Colombia,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",6.6
"Costa Rica",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",1.2
"Côte d'Ivoire",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",10.9
Croatia,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.3
Cyprus,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.0
Czechia,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.0
Denmark,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.1
"Dominican Republic",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",1.1
Ecuador,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",3.6
"El Salvador",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",3.2
Estonia,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.3
Finland,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.0
France,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.1
Georgia,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",5.5
Greece,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.5
Guinea-Bissau,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",21.7
Hungary,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.4
India,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",13.3
Indonesia,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",4.8
Iran,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",1.1
Ireland,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.1
Israel,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.4
Italy,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.7
Jamaica,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.5
Kazakhstan,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.0
Kenya,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",28.7
Korea,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.1
"Kyrgyz Republic",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",2.1
Latvia,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.4
Lithuania,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.2
Luxembourg,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.1
Malaysia,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.0
Mali,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",18.9
Moldova,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.1
Montenegro,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",1.6
Netherlands,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.1
Niger,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",37.5
Panama,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",1.3
Paraguay,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",1.0
Peru,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",2.9
Philippines,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",4.2
Poland,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.1
Portugal,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.2
Romania,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",1.3
Russia,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.2
Senegal,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",10.3
Serbia,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",1.2
"Slovak Republic",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.2
Slovenia,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.0
Spain,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.5
Sweden,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.5
Thailand,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.1
Togo,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",22.0
Tonga,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.3
Tunisia,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.4
"Türkiye",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.5
"United Kingdom",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.3
"United States",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.3
Uruguay,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.1
"East Asia & Pacific",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",1.5
"Europe & Central Asia",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.6
"High income",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",0.3
"Latin America & Caribbean",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",4.0
"Low & middle income",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",10.3
"Lower middle income",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",13.3
"South Asia",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",12.3
"Upper middle income",2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",1.6
World,2021.0,"Poverty gap at $3.65 a day (2017 PPP) (%)",8.5
Argentina,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",3.7
Armenia,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",14.4
Austria,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.5
Belgium,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.1
Benin,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",37.8
Bolivia,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",5.4
Brazil,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",11.7
Bulgaria,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",2.2
"Burkina Faso",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",47.9
Cameroon,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",39.4
"Central African Republic",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",69.5
China,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",3.5
Colombia,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",16.5
"Costa Rica",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",4.6
"Côte d'Ivoire",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",34.3
Croatia,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.5
Cyprus,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.0
Czechia,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.1
Denmark,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.2
"Dominican Republic",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",6.7
Ecuador,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",11.5
"El Salvador",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",10.1
Estonia,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.4
Finland,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.0
France,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.2
Georgia,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",20.5
Greece,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",1.2
Guinea-Bissau,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",48.1
Hungary,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.9
India,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",38.2
Indonesia,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",23.2
Iran,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",7.1
Ireland,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.1
Israel,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",1.1
Italy,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",1.0
Jamaica,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",3.8
Kazakhstan,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",1.6
Kenya,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",54.3
Korea,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.2
"Kyrgyz Republic",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",19.4
Latvia,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.8
Lithuania,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.5
Luxembourg,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.1
Malaysia,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.4
Mali,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",44.7
Moldova,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",2.5
Montenegro,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",4.2
Netherlands,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.1
Niger,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",62.9
Panama,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",4.7
Paraguay,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",6.2
Peru,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",11.4
Philippines,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",20.0
Poland,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.3
Portugal,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.5
Romania,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",3.1
Russia,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.6
Senegal,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",33.0
Serbia,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",2.9
"Slovak Republic",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.9
Slovenia,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.0
Spain,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.9
Sweden,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.9
Thailand,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",2.4
Togo,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",47.3
Tonga,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",4.5
Tunisia,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",3.9
"Türkiye",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",2.1
"United Kingdom",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.4
"United States",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.5
Uruguay,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",1.6
"East Asia & Pacific",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",8.5
"Europe & Central Asia",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",2.6
"High income",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",0.6
"Latin America & Caribbean",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",11.1
"Low & middle income",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",25.7
"Lower middle income",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",36.0
"South Asia",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",37.1
"Upper middle income",2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",7.6
World,2021.0,"Poverty gap at $6.85 a day (2017 PPP) (%)",21.2
Argentina,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.9
Armenia,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.5
Austria,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.5
Belgium,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.0
Benin,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",12.7
Bolivia,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",2.0
Brazil,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",5.8
Bulgaria,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.7
"Burkina Faso",2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",25.3
Cameroon,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",23.0
"Central African Republic",2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",65.7
China,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.0
Colombia,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",7.3
"Costa Rica",2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",1.2
"Côte d'Ivoire",2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",9.7
Croatia,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.3
Cyprus,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.0
Czechia,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.1
Denmark,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.2
"Dominican Republic",2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.9
Ecuador,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",3.6
"El Salvador",2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",3.6
Estonia,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.3
Finland,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.0
France,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.1
Georgia,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",5.5
Greece,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.6
Guinea-Bissau,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",26.0
Hungary,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.4
India,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",12.9
Indonesia,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",2.9
Iran,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.7
Ireland,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.1
Israel,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.2
Italy,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.8
Jamaica,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.3
Kazakhstan,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.0
Kenya,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",36.1
Korea,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.0
"Kyrgyz Republic",2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.7
Latvia,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.4
Lithuania,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.3
Luxembourg,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.1
Malaysia,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.0
Mali,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",20.8
Moldova,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.0
Montenegro,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",2.0
Netherlands,2021.0,"Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population)",0.1
