Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Services, value added per worker (constant 2015 US$)",102,10.548,0.0,float64,865,865,0,688.306,36028.236,6713.635,4540.653,6121.26,3.608,1.9
Adjusted savings: carbon dioxide damage (current US$),103,10.651,0.0,float64,864,836,26,1544370.518,19069010757.614,496492340.891,85114740.622,2024234414.584,46.461,6.661
Adjusted savings: education expenditure (% of GNI),103,10.651,0.0,float64,864,434,78,0.85,9.73,3.574,3.276,1.969,1.037,1.058
Adjusted savings: mineral depletion (current US$),103,10.651,28.128,float64,864,585,8,0.0,11780413869.572,219162837.876,2266962.124,808108589.315,96.399,8.558
"Net financial flows, others (NFL, current US$)",103,10.651,1.965,float64,864,846,1,-451638695.4,2336233963.8,28843967.7,7813194.95,115476925.718,197.749,11.243
"People using at least basic sanitation services, rural (% of rural population)",103,10.651,0.0,float64,864,796,29,0.636,95.185,24.677,18.787,19.737,1.367,1.262
Total debt service (% of GNI),103,10.651,0.0,float64,864,864,0,0.0,59.671,3.09,1.593,5.147,41.822,5.495
Adjusted savings: energy depletion (current US$),104,10.755,38.883,float64,863,488,1,0.0,36424293611.966,1243612945.929,576024.741,4177024392.59,30.2,5.152
Broad money growth (annual %),104,10.755,0.103,float64,863,863,0,-99.888,708.929,18.339,13.632,36.317,197.466,12.19
Claims on private sector (annual growth as % of broad money),104,10.755,0.0,float64,863,863,0,-51.13,425.488,9.419,7.25,19.132,274.516,13.807
Gross value added at basic prices (GVA) (current LCU),104,10.755,0.0,float64,863,863,0,2501365000.0,229912937295800.0,12701716235637.898,2564824000000.0,29396058408494.38,14.87,3.697
Gross value added at basic prices (GVA) (current US$),104,10.755,0.0,float64,863,863,0,161895905.967,567218864826.461,32541377020.192,10870375503.065,76610418227.032,18.549,4.259
Multilateral debt service (% of public and publicly guaranteed debt service),104,10.755,0.31,float64,863,836,2,0.0,100.0,49.82,52.85,28.093,-1.021,-0.068
"People practicing open defecation, rural (% of rural population)",104,10.755,0.517,float64,863,818,21,0.0,94.85,34.933,30.521,25.819,-0.995,0.437
Taxes less subsidies on products (current LCU),104,10.755,0.0,float64,863,863,0,-976372767200.0,59048006222550.0,991194290264.7,124368057600.0,3417861298199.575,123.216,9.399
Taxes less subsidies on products (current US$),104,10.755,0.0,float64,863,863,0,-1795022796.32,89523645687.483,2296135498.232,784220994.59,6385390460.041,57.692,6.623
Public and publicly guaranteed debt service (% of GNI),105,10.858,1.551,float64,862,848,1,0.0,52.614,1.662,1.007,2.623,172.684,10.275
Gross value added at basic prices (GVA) (constant LCU),110,11.375,1.138,float64,857,847,1,0.0,133975836155600.0,9923719418140.441,2093552159300.0,21593277783543.156,11.106,3.282
Agricultural land (sq. km),111,11.479,0.0,float64,856,559,81,15.0,1372658.0,216654.651,120242.765,256813.875,4.569,1.915
Arable land (hectares per person),111,11.479,0.0,float64,856,856,0,0.002,1.063,0.211,0.183,0.146,9.057,2.392
Arable land (hectares),111,11.479,0.0,float64,856,379,85,135.0,36872000.0,4485289.136,2650000.0,6555415.595,9.821,2.867
Fertilizer consumption (kilograms per hectare of arable land),111,11.479,0.517,float64,856,831,18,0.0,845.067,28.776,10.125,74.429,51.595,6.541
"Incidence of malaria (per 1,000 population at risk)",112,11.582,0.414,float64,855,849,4,0.0,709.793,208.192,219.467,150.994,-1.124,0.158
"Net financial flows, bilateral (NFL, current US$)",113,11.686,3.102,float64,854,824,2,-4160917359.7,2221927221.0,84962547.831,13542109.85,343487938.047,45.624,-2.031
Net domestic credit (current LCU),116,11.996,0.0,float64,851,851,0,-1685721000000.0,66124705789482.5,2572571871588.428,278458000000.0,6380851867539.931,26.007,4.531
Adjusted savings: net forest depletion (current US$),117,12.099,21.82,float64,850,640,1,0.0,8255983402.914,526376038.484,124738687.3,1152199432.299,15.57,3.77
"Annual freshwater withdrawals, total (billion cubic meters)",119,12.306,0.0,float64,848,285,46,0.01,26.935,2.348,0.684,4.53,11.291,3.201
Average precipitation in depth (mm per year),119,12.306,0.0,float64,848,45,45,92.0,3200.0,1118.226,1039.0,682.869,0.496,0.791
Bank liquid reserves to bank assets ratio (%),121,12.513,0.0,float64,846,846,0,2.088,390.11,25.871,18.215,28.982,45.771,5.281
"Net financial flows, IDA (NFL, current US$)",124,12.823,5.584,float64,843,749,11,-873003000.0,2227854000.0,118007447.156,26255000.0,240424032.707,17.487,3.503
Gross value added at basic prices (GVA) (constant 2015 US$),127,13.133,0.0,float64,840,840,0,193593261.26,541804411373.687,33503474987.43,10431885471.129,77990579148.309,19.681,4.352
"PPG, IDA (DOD, current US$)",127,13.133,0.207,float64,840,838,2,0.0,15126588000.0,1227642586.357,472587500.0,1944393925.737,13.742,3.353
"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",129,13.34,0.0,float64,838,293,45,0.455,82.897,33.041,29.331,22.858,-0.968,0.369
Domestic credit to private sector (% of GDP),129,13.34,0.0,float64,838,838,0,0.002,142.422,20.268,14.201,22.006,10.474,3.065
Export value index (2015 = 100),129,13.34,0.0,float64,838,784,7,2.205,585.745,103.266,100.0,51.149,14.692,2.241
Export volume index (2015 = 100),129,13.34,0.0,float64,838,792,1,2.411,455.614,98.074,95.918,42.919,17.657,2.867
"Foreign direct investment, net inflows (BoP, current US$)",129,13.34,0.0,float64,838,837,1,-7397295409.19,40658789144.938,740881567.766,256883531.813,2037322340.614,178.908,9.713
Import value index (2015 = 100),129,13.34,0.0,float64,838,788,5,9.185,212.904,88.885,93.025,33.79,-0.023,0.081
Import volume index (2015 = 100),129,13.34,0.0,float64,838,792,1,12.732,209.073,85.816,87.459,28.699,0.814,0.306
Net barter terms of trade index (2015 = 100),129,13.34,0.0,float64,838,792,1,18.698,194.841,102.277,100.0,20.259,3.363,0.868
Adults (ages 15+) and children (ages 0-14) newly infected with HIV,131,13.547,0.0,float64,836,205,152,100.0,480000.0,26534.474,8100.0,55821.248,28.18,4.778
Adults (ages 15-49) newly infected with HIV,131,13.547,0.0,float64,836,174,129,100.0,390000.0,20217.943,5800.0,45797.484,31.112,5.113
"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",131,13.547,0.0,float64,836,292,44,0.552,99.485,56.353,62.349,30.368,-1.148,-0.324
"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",131,13.547,0.0,float64,836,290,45,0.047,45.662,10.607,6.283,11.13,0.976,1.295
Antiretroviral therapy coverage (% of people living with HIV),131,13.547,3.826,float64,836,96,94,0.0,95.0,33.658,28.0,26.706,-0.866,0.549
"Compulsory education, duration (years)",131,13.547,0.0,float64,836,9,9,4.0,12.0,8.15,8.0,1.819,-1.167,0.056
"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",131,13.547,0.0,float64,836,437,160,0.01,36.46,3.246,1.18,5.188,10.406,2.949
"Incidence of HIV, all (per 1,000 uninfected population)",131,13.547,0.0,float64,836,390,153,0.01,19.76,2.123,0.86,3.12,8.52,2.722
Military expenditure (current LCU),131,13.547,0.31,float64,836,827,5,0.0,4356060000000.0,178097685914.697,39923000000.0,444679752486.313,35.233,5.349
Military expenditure (current USD),131,13.547,0.414,float64,836,831,3,0.0,6846249313.341,432490144.262,168496472.836,810277536.037,15.407,3.682
"Net financial flows, RDB concessional (NFL, current US$)",131,13.547,5.791,float64,836,780,2,-145173223.4,383260435.7,23530209.237,5778228.4,45036499.007,16.921,3.393
"Prevalence of HIV, female (% ages 15-24)",131,13.547,0.0,float64,836,137,84,0.1,23.6,2.882,1.15,4.144,6.398,2.442
"Prevalence of HIV, male (% ages 15-24)",131,13.547,0.0,float64,836,56,47,0.1,6.5,1.106,0.5,1.324,1.559,1.611
"Prevalence of HIV, total (% of population ages 15-49)",131,13.547,0.0,float64,836,183,104,0.1,29.9,5.186,2.0,6.692,2.781,1.876
Young people (ages 15-24) newly infected with HIV,131,13.547,0.0,float64,836,133,103,100.0,190000.0,8810.766,2300.0,21440.527,35.84,5.499
Adjusted savings: consumption of fixed capital (current US$),132,13.65,0.0,float64,835,835,0,7395754.499,59085564114.366,3325454526.348,964080921.396,8632463066.18,22.37,4.71
Aquaculture production (metric tons),132,13.65,8.17,float64,835,552,67,0.0,316727.0,12734.108,472.0,41122.838,26.959,4.91
Forest rents (% of GDP),132,13.65,1.034,float64,835,826,1,0.0,32.658,5.417,3.585,5.471,3.413,1.75
Mineral rents (% of GDP),132,13.65,26.68,float64,835,578,1,0.0,28.813,1.4,0.035,3.329,23.804,4.283
Total fisheries production (metric tons),132,13.65,0.827,float64,835,796,18,0.0,1212474.97,147079.419,60607.5,200079.642,5.852,2.257
"Foreign direct investment, net inflows (% of GDP)",133,13.754,0.0,float64,834,834,0,-17.292,103.337,4.225,2.419,7.975,59.724,6.325
Oil rents (% of GDP),133,13.754,51.396,float64,834,338,1,0.0,58.278,3.881,0.0,9.972,8.91,3.041
Total natural resources rents (% of GDP),133,13.754,0.0,float64,834,834,0,0.002,58.278,11.527,8.166,10.657,2.834,1.659
Adjusted savings: carbon dioxide damage (% of GNI),135,13.961,0.0,float64,832,832,0,0.166,13.076,1.13,0.924,0.947,44.724,5.107
Adjusted savings: consumption of fixed capital (% of GNI),135,13.961,0.0,float64,832,832,0,0.353,47.48,11.455,10.421,5.981,2.782,1.302
Adjusted savings: education expenditure (current US$),135,13.961,0.0,float64,832,832,0,3121619.543,26699435798.032,1036797726.032,287490811.572,2987803029.233,42.165,6.272
Adjusted savings: mineral depletion (% of GNI),135,13.961,26.37,float64,832,578,1,0.0,22.66,0.84,0.022,2.065,37.268,5.067
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",135,13.961,0.0,float64,832,832,0,0.614,761.112,43.829,17.166,94.694,30.302,5.199
Adjusted savings: energy depletion (% of GNI),136,14.064,36.918,float64,831,475,1,0.0,86.232,3.168,0.003,8.792,19.015,3.944
"Commercial bank branches (per 100,000 adults)",136,14.064,0.0,float64,831,831,0,0.04,54.448,6.144,3.406,8.409,11.959,3.288
"Annual freshwater withdrawals, total (% of internal resources)",137,14.168,0.0,float64,830,287,45,0.021,673.375,24.292,3.823,87.27,37.779,5.967
Coal rents (% of GDP),137,14.168,62.048,float64,830,231,1,0.0,48.722,0.663,0.0,3.59,82.547,8.454
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,137,14.168,0.0,float64,830,287,45,0.027,118.656,12.046,4.967,19.333,11.981,3.182
Renewable internal freshwater resources per capita (cubic meters),137,14.168,0.0,float64,830,830,0,83.217,115362.241,8661.911,1854.343,16614.128,13.4,3.396
"Renewable internal freshwater resources, total (billion cubic meters)",137,14.168,0.0,float64,830,46,46,0.3,900.0,83.937,20.7,148.299,17.39,3.777
Current health expenditure (% of GDP),140,14.478,0.0,float64,827,826,1,1.116,19.69,5.322,4.754,2.315,5.142,1.61
Current health expenditure per capita (current US$),140,14.478,0.0,float64,827,827,0,5.798,784.732,108.95,51.188,145.66,5.187,2.368
"Current health expenditure per capita, PPP (current international $)",140,14.478,0.0,float64,827,827,0,20.549,1729.844,229.491,121.998,277.66,5.314,2.349
Domestic general government health expenditure (% of GDP),140,14.478,0.0,float64,827,827,0,0.141,6.12,1.632,1.277,1.174,1.481,1.386
Domestic general government health expenditure (% of current health expenditure),140,14.478,0.0,float64,827,827,0,4.156,79.023,31.022,27.693,17.004,-0.239,0.688
Domestic general government health expenditure (% of general government expenditure),140,14.478,0.0,float64,827,740,26,0.734,17.979,6.671,6.205,3.275,0.129,0.682
Domestic general government health expenditure per capita (current US$),140,14.478,0.0,float64,827,827,0,0.35,610.798,48.864,10.53,90.117,10.273,3.023
"Domestic general government health expenditure per capita, PPP (current international $)",140,14.478,0.0,float64,827,827,0,0.882,1351.962,99.442,26.763,172.298,10.473,2.992
Domestic private health expenditure (% of current health expenditure),140,14.478,0.0,float64,827,827,0,8.019,87.938,46.124,45.608,18.688,-0.92,0.071
Domestic private health expenditure per capita (current US$),140,14.478,0.0,float64,827,827,0,2.066,356.124,45.957,23.214,59.791,5.909,2.443
"Domestic private health expenditure per capita, PPP (current international $)",140,14.478,0.0,float64,827,827,0,3.924,763.761,97.901,52.934,116.466,6.803,2.488
External health expenditure (% of current health expenditure),140,14.478,0.207,float64,827,826,1,0.0,70.812,22.854,19.844,17.154,-0.435,0.662
External health expenditure per capita (current US$),140,14.478,0.207,float64,827,826,1,0.0,118.342,14.129,8.607,15.903,10.199,2.835
"External health expenditure per capita, PPP (current international $)",140,14.478,0.207,float64,827,826,1,0.0,228.001,32.148,20.376,33.601,7.619,2.482
Military expenditure (% of general government expenditure),140,14.478,0.0,float64,827,827,0,0.475,40.442,7.08,6.036,5.132,8.389,2.386
Out-of-pocket expenditure (% of current health expenditure),140,14.478,0.0,float64,827,827,0,2.993,84.125,38.603,37.427,20.659,-1.07,0.103
Out-of-pocket expenditure per capita (current US$),140,14.478,0.0,float64,827,827,0,1.558,309.08,31.783,19.503,42.506,13.56,3.453
"Out-of-pocket expenditure per capita, PPP (current international $)",140,14.478,0.0,float64,827,827,0,3.064,663.035,69.114,44.324,84.958,15.523,3.584
Refugee population by country or territory of asylum,141,14.581,0.0,float64,826,801,20,5.0,1577498.0,104332.77,14684.0,216465.896,14.929,3.544
Adjusted savings: net forest depletion (% of GNI),142,14.685,20.993,float64,825,623,1,0.0,32.745,4.39,2.582,5.991,3.77,1.965
Adjusted net national income (current US$),143,14.788,0.0,float64,824,824,0,95342337.125,483590240570.028,25226985547.055,7701019242.153,63707144093.897,20.176,4.452
Adjusted net national income per capita (current US$),143,14.788,0.0,float64,824,824,0,18.525,14365.202,1617.208,782.753,2153.741,9.562,2.877
Adjusted savings: natural resources depletion (% of GNI),143,14.788,0.103,float64,824,824,0,0.0,87.713,8.352,5.063,9.961,7.74,2.26
Debt service to exports (%),147,15.202,0.0,float64,820,820,0,0.003,134.722,7.221,4.784,9.722,76.927,7.129
Military expenditure (% of GDP),147,15.202,0.0,float64,820,820,0,0.139,8.909,1.599,1.311,1.144,7.85,2.197
"Total debt service (% of exports of goods, services and primary income)",147,15.202,0.0,float64,820,820,0,0.003,134.803,10.457,6.802,12.055,33.735,4.518
Children (0-14) living with HIV,150,15.512,0.0,float64,817,212,146,100.0,360000.0,42441.444,14000.0,64913.244,7.109,2.508
Children (ages 0-14) newly infected with HIV,150,15.512,0.0,float64,817,163,127,100.0,79000.0,5000.612,1900.0,8385.052,22.1,3.888
Exports of goods and services (% of GDP),150,15.512,0.0,float64,817,817,0,1.108,105.387,30.07,25.996,18.527,1.712,1.234
Exports of goods and services (current LCU),150,15.512,0.0,float64,817,817,0,644487000.0,89576864959100.0,3677668488695.732,523198516300.0,8923547171944.389,34.051,5.165
Exports of goods and services (current US$),150,15.512,0.0,float64,817,817,0,55994444.186,135795104058.468,7772153355.688,3731626300.736,17117061384.793,27.337,5.041
External balance on goods and services (% of GDP),150,15.512,0.0,float64,817,817,0,-69.368,49.761,-8.868,-9.307,15.914,2.459,0.09
External balance on goods and services (current LCU),150,15.512,0.0,float64,817,817,0,-158780872229500.0,9963080028100.0,-1975338227683.675,-62940633200.0,11823669038539.893,97.685,-9.261
External balance on goods and services (current US$),150,15.512,0.0,float64,817,817,0,-14320617246.468,25979174233.311,-677211453.791,-677572133.885,3724686963.858,15.367,2.308
Imports of goods and services (% of GDP),150,15.512,0.0,float64,817,817,0,1.128,119.131,38.938,34.155,18.863,3.523,1.727
Imports of goods and services (current LCU),150,15.512,0.0,float64,817,817,0,1139343000.0,217657154111100.0,5653006716379.407,896246644200.0,17997927697916.477,56.665,6.724
Imports of goods and services (current US$),150,15.512,0.0,float64,817,817,0,170600249.822,127819891197.359,8449364809.479,4495143319.21,16319795310.702,29.07,5.146
Trade (% of GDP),150,15.512,0.0,float64,817,817,0,2.474,222.178,69.008,61.427,33.836,2.922,1.427
Lifetime risk of maternal death (%),151,15.615,0.0,float64,816,816,0,0.007,9.021,2.594,2.234,1.82,1.291,1.14
Lifetime risk of maternal death (1 in: rate varies by country),151,15.615,0.0,float64,816,140,103,11.0,15000.0,236.446,45.0,1101.87,84.386,8.62
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",151,15.615,0.0,float64,816,531,201,3.0,1372.0,488.76,464.5,288.776,0.544,0.837
Number of maternal deaths,151,15.615,1.758,float64,816,206,138,0.0,86000.0,4506.357,2100.0,11247.683,34.088,5.683
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",151,15.615,0.0,float64,816,816,0,8.5,107.145,36.095,30.751,17.517,0.493,0.858
"Access to electricity, rural (% of rural population)",152,15.719,0.0,float64,815,410,193,0.5,100.0,25.697,17.7,26.487,1.14,1.395
Gross capital formation (% of GDP),152,15.719,0.724,float64,815,808,2,0.0,76.782,22.929,21.842,9.546,2.585,0.936
Gross capital formation (current LCU),152,15.719,0.724,float64,815,808,2,0.0,77221473654206.2,3604424882889.728,599814705200.0,9181685549538.363,22.78,4.433
Gross capital formation (current US$),152,15.719,0.724,float64,815,809,1,0.0,86385439694.527,6060400759.256,2622301891.681,11036385591.429,19.352,4.084
Adjusted savings: particulate emission damage (current US$),153,15.822,0.0,float64,814,814,0,3168456.672,15252116720.822,532002549.431,159748694.343,1737421232.42,44.188,6.525
"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",154,15.926,0.31,float64,813,647,77,-37110000.61,3185739990.234,67214698.73,6909999.847,163744745.779,196.813,11.634
External debt stocks (% of GNI),155,16.029,0.0,float64,812,812,0,3.895,528.6,51.964,36.301,56.119,26.765,4.551
Adjusted savings: particulate emission damage (% of GNI),156,16.132,0.0,float64,811,811,0,0.145,8.976,1.844,1.608,1.145,6.808,1.936
Prevalence of undernourishment (% of population),156,16.132,0.0,float64,811,352,220,2.5,71.4,20.662,18.3,12.398,1.985,1.143
Fixed broadband subscriptions,158,16.339,0.414,float64,809,611,126,0.0,2150000.0,82354.831,12000.0,235821.444,29.427,5.107
Fixed broadband subscriptions (per 100 people),158,16.339,0.414,float64,809,806,1,0.0,33.565,1.113,0.129,3.651,37.74,5.85
Natural gas rents (% of GDP),158,16.339,57.911,float64,809,250,1,0.0,6.63,0.166,0.0,0.625,36.025,5.572
Discrepancy in expenditure estimate of GDP (current LCU),159,16.443,25.853,float64,808,438,14,-7293357318200.0,11247176337400.0,31152933791.689,0.0,714931476292.637,129.865,6.804
Final consumption expenditure (% of GDP),159,16.443,0.0,float64,808,808,0,16.713,145.517,84.706,86.315,18.205,1.285,-0.289
Final consumption expenditure (current LCU),159,16.443,0.0,float64,808,808,0,3651449100.0,390368451621700.0,13442958426270.973,2582842000000.0,37227479151270.96,39.33,5.584
Final consumption expenditure (current US$),159,16.443,0.0,float64,808,808,0,561002212.145,371727716614.985,22112040739.752,9413116145.194,48042380698.985,29.007,5.198
Gross domestic savings (% of GDP),159,16.443,0.0,float64,808,808,0,-45.517,83.287,15.294,13.685,18.205,1.285,0.289
Gross domestic savings (current LCU),159,16.443,0.0,float64,808,808,0,-92013818256600.0,69911438361185.0,1669561320087.562,235035786821.631,10237025058844.674,33.714,-1.819
Gross domestic savings (current US$),159,16.443,0.0,float64,808,808,0,-3669150101.695,86471778215.848,5680393989.116,1595442626.897,12090082086.223,17.211,3.96
Gross national expenditure (% of GDP),159,16.443,0.0,float64,808,808,0,38.118,169.368,107.833,108.809,17.122,1.891,-0.135
Gross national expenditure (current LCU),159,16.443,0.0,float64,808,808,0,4358303000.0,457135505594600.0,17078609762354.053,3548786907300.0,45162823640318.67,32.494,5.06
Gross national expenditure (current US$),159,16.443,0.0,float64,808,808,0,683034505.465,458113156309.512,28224944970.932,12266549709.313,58562612591.297,27.502,5.027
Merchandise exports by the reporting economy (current US$),159,16.443,0.0,float64,808,808,0,1691458.0,112934000000.0,6669462448.228,1912529177.5,16341799252.998,18.605,4.233
"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",159,16.443,13.65,float64,808,677,1,-0.0,34.477,2.121,0.154,4.686,10.317,3.103
Merchandise exports to high-income economies (% of total merchandise exports),159,16.443,0.0,float64,808,808,0,0.007,98.96,53.08,54.244,25.222,-0.783,-0.184
Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),159,16.443,0.0,float64,808,808,0,0.006,99.993,21.197,16.417,20.405,2.909,1.696
Merchandise imports by the reporting economy (current US$),159,16.443,0.0,float64,808,808,0,42212184.0,110389000000.0,6629648713.598,2622309991.0,13861892723.528,28.502,5.013
"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",159,16.443,5.791,float64,808,753,1,-0.0,51.768,3.179,0.449,7.504,15.978,3.832
Merchandise imports from high-income economies (% of total merchandise imports),159,16.443,0.0,float64,808,808,0,4.317,98.756,46.001,46.422,18.253,-0.297,-0.082
Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),160,16.546,0.0,float64,807,807,0,0.038,47.284,13.896,13.002,8.414,-0.035,0.612
Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),160,16.546,0.0,float64,807,807,0,0.974,93.008,24.861,17.555,22.994,0.877,1.356
Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),160,16.546,0.0,float64,807,807,0,0.053,70.003,26.387,25.99,14.203,-0.29,0.36
Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),161,16.649,0.0,float64,806,806,0,0.0,93.686,24.007,18.693,21.995,0.537,1.067
Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),161,16.649,0.0,float64,806,806,0,0.01,31.663,5.843,4.192,5.591,3.159,1.74
"Net bilateral aid flows from DAC donors, Italy (current US$)",161,16.649,0.31,float64,806,523,139,-31360000.61,754979980.469,9014937.983,1904999.971,44081692.041,185.195,13.014
Merchandise imports from economies in the Arab World (% of total merchandise imports),164,16.96,0.0,float64,803,803,0,0.0,59.323,9.245,4.671,9.873,1.973,1.545
"Net bilateral aid flows from DAC donors, Spain (current US$)",165,17.063,0.31,float64,802,523,135,-66540000.916,306200012.207,7147144.652,1490000.01,19417447.479,99.243,8.068
"Net bilateral aid flows from DAC donors, Sweden (current US$)",167,17.27,0.724,float64,800,587,107,-200000.003,238589996.338,20159237.465,4439999.819,29240212.159,5.483,2.007
Population in largest city,167,17.27,0.0,float64,800,800,0,158954.0,16315534.0,2464715.535,1514631.0,2679604.782,7.37,2.529
Population in the largest city (% of urban population),167,17.27,0.0,float64,800,800,0,12.143,90.097,36.119,34.308,13.965,0.062,0.496
Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),168,17.373,22.854,float64,799,150,52,0.0,830.53,37.935,8.946,97.07,29.536,4.997
Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),168,17.373,7.032,float64,799,258,67,-537.856,40.0,-33.459,-3.906,81.648,14.074,-3.489
Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),168,17.373,82.627,float64,799,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),168,17.373,0.0,float64,799,295,69,-271.945,487.398,5.357,-0.236,86.234,9.258,1.306
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",168,17.373,4.137,float64,799,496,173,0.0,17.22,4.433,3.73,3.548,0.057,0.768
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",168,17.373,4.137,float64,799,365,187,0.0,6.96,1.663,1.32,1.406,0.378,0.894
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",168,17.373,4.137,float64,799,559,154,0.0,28.29,7.302,6.34,5.775,0.075,0.758
"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",169,17.477,0.0,float64,798,437,155,0.07,34.54,3.627,1.3,5.56,9.157,2.82
"Manufacturing, value added (% of GDP)",169,17.477,0.0,float64,798,798,0,0.233,35.215,10.842,9.853,5.754,2.396,1.152
"Manufacturing, value added (current LCU)",169,17.477,0.0,float64,798,798,0,36101000.0,36016726422700.0,1715898212584.547,247064655850.0,4202566674360.349,19.987,4.181
"Manufacturing, value added (current US$)",169,17.477,0.0,float64,798,798,0,15466800.666,64895894816.574,4033781538.136,1250268584.079,9782387194.711,18.261,4.294
Commercial service exports (current US$),170,17.58,0.0,float64,797,797,0,2465250.658,17455008001.016,1199773913.881,432894168.53,2456985165.253,21.113,4.337
Commercial service imports (current US$),170,17.58,0.0,float64,797,797,0,9711369.678,38451563317.601,2377046823.19,966246002.827,4446234295.72,14.462,3.577
"Communications, computer, etc. (% of service exports, BoP)",170,17.58,0.0,float64,797,796,1,-17.849,97.774,36.226,32.696,23.774,-0.208,0.715
"Computer, communications and other services (% of commercial service exports)",170,17.58,0.103,float64,797,794,2,-23.968,93.593,28.453,23.265,22.284,-0.076,0.844
Current account balance (% of GDP),170,17.58,0.0,float64,797,797,0,-59.996,27.176,-6.156,-5.433,9.876,4.438,-0.934
"Current account balance (BoP, current US$)",170,17.58,0.0,float64,797,797,0,-21400789698.602,36529017085.34,-694329309.514,-483381776.294,4064174089.465,28.742,2.757
"Exports of goods and services (BoP, current US$)",170,17.58,0.0,float64,797,797,0,13510604.162,136010327881.499,9192223060.879,3361943961.528,19985889661.473,16.047,3.933
"Exports of goods, services and primary income (BoP, current US$)",170,17.58,0.0,float64,797,797,0,16263117.188,147379249934.338,9663486943.489,3448462093.601,20965394056.592,16.913,4.012
"Goods exports (BoP, current US$)",170,17.58,0.0,float64,797,797,0,5439600.0,123382291433.002,7906684388.288,2428700000.0,18125916962.503,15.303,3.867
"Goods imports (BoP, current US$)",170,17.58,0.0,float64,797,797,0,38365325.112,109478780013.697,7482602528.689,3170994914.984,15042292565.844,21.493,4.455
"Imports of goods and services (BoP, current US$)",170,17.58,0.0,float64,797,797,0,52664124.051,127668848270.28,9993038760.04,4245300000.0,19004344057.965,16.867,3.983
"Imports of goods, services and primary income (BoP, current US$)",170,17.58,0.0,float64,797,797,0,57531512.857,147678397935.701,11528202372.923,4830550972.883,22294666243.064,16.125,3.926
Merchandise exports to economies in the Arab World (% of total merchandise exports),170,17.58,0.0,float64,797,797,0,0.0,94.333,8.329,2.16,15.632,11.563,3.271
"Net errors and omissions (BoP, current US$)",170,17.58,0.0,float64,797,797,0,-26734805125.6,20773244148.422,-288327319.289,-990647.921,2677705201.256,52.5,-4.919
"Net financial account (BoP, current US$)",170,17.58,0.0,float64,797,797,0,-24265303538.593,29922116827.091,-734204947.806,-319820000.0,3583383553.815,21.785,0.297
"Net primary income (BoP, current US$)",170,17.58,0.0,float64,797,797,0,-25520557292.964,2608390770.542,-1063899675.089,-219775904.701,2785630013.107,24.333,-4.431
"Net secondary income (BoP, current US$)",170,17.58,0.0,float64,797,797,0,-3801318659.794,26369298008.22,1170648701.798,432478917.362,3382934021.998,27.837,5.064
"Net trade in goods (BoP, current US$)",170,17.58,0.0,float64,797,797,0,-16401761979.116,47389426685.28,424081680.853,-475799700.784,6782709341.229,20.501,4.02
"Net trade in goods and services (BoP, current US$)",170,17.58,0.0,float64,797,797,0,-32241264094.118,26208373539.779,-801078940.729,-783537369.711,4645602526.874,16.071,1.375
"Primary income payments (BoP, current US$)",170,17.58,0.0,float64,797,797,0,-219022571.325,26401399678.04,1535163612.883,357338577.743,3596973741.074,14.882,3.751
"Primary income receipts (BoP, current US$)",170,17.58,0.0,float64,797,796,1,-8684875.544,14661908649.947,471263882.61,73637319.074,1607467062.093,29.405,5.263
"Reserves and related items (BoP, current US$)",170,17.58,0.0,float64,797,797,0,-10649807910.33,13894470557.003,75989934.01,4184394.675,1657738812.029,25.018,1.606
