Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Domestic general government health expenditure per capita (current US$),225,30.04,0.0,float64,524,511,9,1.0,5364.86,539.312,113.622,992.941,5.688,2.531
"Domestic general government health expenditure per capita, PPP (current international $)",225,30.04,0.0,float64,524,521,2,3.0,4933.641,630.928,200.645,946.708,3.893,2.123
Domestic private health expenditure (% of current health expenditure),225,30.04,0.0,float64,524,521,3,1.281,82.5,29.516,25.096,22.778,-0.985,0.516
Domestic private health expenditure per capita (current US$),225,30.04,0.0,float64,524,501,11,1.729,1885.71,211.921,39.721,378.371,4.485,2.252
"Domestic private health expenditure per capita, PPP (current international $)",225,30.04,0.0,float64,524,508,9,2.729,2350.816,280.683,105.552,429.592,5.319,2.317
Out-of-pocket expenditure (% of current health expenditure),225,30.04,0.0,float64,524,521,2,0.06,82.5,22.757,14.718,20.075,0.047,0.919
Out-of-pocket expenditure per capita (current US$),225,30.04,0.668,float64,524,498,12,0.0,1210.343,141.222,27.712,244.424,3.717,2.126
"Out-of-pocket expenditure per capita, PPP (current international $)",225,30.04,0.668,float64,524,503,9,0.0,1429.325,192.713,72.589,280.282,4.364,2.146
"Foreign direct investment, net outflows (% of GDP)",226,30.174,1.869,float64,523,510,1,-6.342,48.34,2.415,0.543,6.135,18.64,4.065
"Manufacturing, value added (constant LCU)",226,30.174,0.0,float64,523,521,2,790800.0,2507799800000000.0,120227145090463.11,30130364000.0,388855539721327.6,16.765,4.038
Household and NPISHs Final consumption expenditure (annual % growth),227,30.307,0.0,float64,522,522,0,-20.981,27.595,3.544,3.806,4.994,3.584,-0.407
Liner shipping connectivity index (maximum value in 2004 = 100),227,30.307,0.0,float64,522,492,21,0.697,171.177,28.357,9.251,36.146,1.601,1.593
Exports of goods and services (constant 2015 US$),228,30.441,0.0,float64,521,521,0,8775952.711,2362097053274.6,143583555593.11,8522007555.844,240216994178.186,14.456,2.773
Household final consumption expenditure per capita growth (annual %),228,30.441,0.0,float64,521,521,0,-20.643,25.331,2.601,2.625,4.778,3.563,-0.305
Imports of goods and services (constant 2015 US$),228,30.441,0.0,float64,521,521,0,100000232.848,2003260696068.67,135439727542.5,8215639009.207,223819985126.981,10.244,2.489
"Manufacturing, value added (annual % growth)",228,30.441,0.267,float64,521,520,1,-79.647,143.864,2.854,2.762,13.825,27.971,2.083
Coal rents (% of GDP),229,30.574,38.718,float64,520,231,1,0.0,25.9,0.473,0.0,1.909,86.797,8.235
Insurance and financial services (% of commercial service exports),229,30.574,0.0,float64,520,520,0,-0.65,43.021,4.74,2.372,6.596,8.588,2.729
"Insurance and financial services (% of service exports, BoP)",229,30.574,0.0,float64,520,520,0,-0.444,37.087,4.386,2.227,5.985,7.72,2.626
"Primary education, pupils",230,30.708,0.0,float64,519,517,2,1235.0,108925224.0,6367834.518,337549.0,19299451.785,19.239,4.424
"Households and NPISHs Final consumption expenditure, PPP (current international $)",231,30.841,0.0,float64,518,518,0,123503602.488,13522644457960.7,532335301999.651,24953192108.593,1455848920775.373,33.859,5.353
Exports of goods and services (constant LCU),233,31.108,0.0,float64,516,515,1,11706276.629,5501514245071270.0,215597754586879.62,246254500000.0,725377110992874.2,23.354,4.536
Imports of goods and services (constant LCU),233,31.108,0.0,float64,516,515,1,125330800.0,5536661155058650.0,210424205558844.78,120571500000.0,720500991465102.4,25.486,4.731
Exports as a capacity to import (constant LCU),234,31.242,0.0,float64,515,515,0,13679832.734,5908867522905390.0,219118977130835.2,224716166340.083,756370550722800.0,26.091,4.786
Gross domestic income (constant LCU),234,31.242,0.0,float64,515,515,0,161415359.041,1.20514410143093e+16,557648625566092.2,295790558915.885,1821756552557521.8,17.503,4.107
"School enrollment, primary (% gross)",234,31.242,0.0,float64,515,515,0,55.26,144.733,104.382,102.983,9.406,6.111,-0.056
Terms of trade adjustment (constant LCU),234,31.242,3.071,float64,515,493,1,-277048098870924.0,479453875270286.0,3102586249417.934,0.0,57977216398439.96,30.703,3.876
"Prevalence of overweight (modeled estimate, % of children under 5)",236,31.509,0.0,float64,513,142,96,0.8,21.8,5.841,4.9,3.837,1.863,1.315
"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",236,31.509,0.0,float64,513,309,123,1.7,57.3,21.017,18.9,14.474,-0.77,0.469
Exports of goods and services (annual % growth),237,31.642,0.0,float64,512,512,0,-74.596,1045.449,7.246,4.266,53.423,282.664,15.004
Gross value added at basic prices (GVA) (current LCU),237,31.642,0.0,float64,512,512,0,25810500.0,1.99782227e+16,587051752958573.2,208412400000.0,2367316416925052.0,30.278,5.285
Gross value added at basic prices (GVA) (current US$),237,31.642,0.0,float64,512,512,0,19421482.741,6236774779630.28,359306610410.977,10551300212.0,998040014557.609,17.098,4.102
Imports of goods and services (annual % growth),237,31.642,0.0,float64,512,512,0,-37.05,60.342,5.217,4.48,12.479,2.472,0.435
Taxes less subsidies on products (current LCU),237,31.642,0.0,float64,512,511,1,-442194417.717,914154000000000.0,34381004358810.35,7879500000.0,129614975821989.5,21.647,4.582
Taxes less subsidies on products (current US$),237,31.642,0.0,float64,512,512,0,-353425858.532,161666266154.419,12422768579.553,690472965.682,28655088169.809,8.856,3.024
"People practicing open defecation, urban (% of urban population)",238,31.776,18.024,float64,511,359,8,0.0,27.942,3.161,0.346,5.718,6.585,2.623
"People using at least basic sanitation services, urban (% of urban population)",238,31.776,0.0,float64,511,428,12,47.74,100.0,83.573,87.466,15.066,-0.508,-0.779
"School enrollment, primary, female (% gross)",239,31.909,0.0,float64,510,509,1,51.955,137.881,103.877,102.512,9.225,7.024,-0.435
"School enrollment, primary, male (% gross)",239,31.909,0.0,float64,510,510,0,57.957,151.414,104.835,103.404,9.933,5.332,0.337
"International tourism, receipts for travel items (current US$)",241,32.176,0.0,float64,508,444,48,29999.999,59810000000.0,7840006003.939,510500000.0,12578368982.026,2.635,1.841
Gross savings (% of GDP),242,32.31,0.0,float64,507,507,0,-36.704,372.975,31.632,27.9,32.844,49.384,6.008
Gross savings (% of GNI),242,32.31,0.0,float64,507,507,0,-38.444,75.764,28.384,28.072,15.982,2.315,-0.295
Gross savings (current LCU),242,32.31,0.0,float64,507,507,0,-71088441.846,7510369784552760.0,220085150132866.66,226873960924.826,824102138457639.1,33.325,5.367
Gross savings (current US$),242,32.31,0.0,float64,507,507,0,-71088441.846,8192328556055.05,296637591289.808,12451385455.512,996771374393.226,32.721,5.467
"Commercial bank branches (per 100,000 adults)",244,32.577,0.0,float64,505,505,0,1.116,71.917,16.967,12.754,13.654,3.044,1.521
External health expenditure (% of current health expenditure),244,32.577,13.618,float64,505,402,3,0.0,81.58,15.302,8.282,18.831,1.944,1.518
External health expenditure per capita (current US$),244,32.577,13.752,float64,505,370,9,0.0,498.177,50.364,7.011,99.348,3.903,2.257
"External health expenditure per capita, PPP (current international $)",244,32.577,13.618,float64,505,375,13,0.0,592.761,60.026,16.03,107.968,5.014,2.37
"International tourism, expenditures for travel items (current US$)",244,32.577,0.0,float64,505,430,54,1299999.952,277265000000.0,9113937702.968,210000000.0,29845958214.745,53.054,6.941
Adjusted savings: education expenditure (current US$),245,32.71,0.0,float64,504,504,0,6826165.244,314544773143.122,18320611852.525,634135749.644,43704327126.361,13.356,3.505
Adjusted savings: net forest depletion (current US$),245,32.71,30.841,float64,504,274,1,0.0,9507449666.176,331270273.361,87336.349,1290913967.066,23.955,4.857
Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),246,32.844,0.0,float64,503,503,0,0.0,23.988,0.54,0.1,1.487,140.92,10.156
Adjusted savings: energy depletion (% of GNI),247,32.977,27.37,float64,502,298,1,0.0,57.199,2.207,0.019,5.558,30.605,4.822
Secure Internet servers,247,32.977,1.736,float64,502,348,47,0.0,3947391.0,114962.743,187.0,408080.387,40.288,5.791
Secure Internet servers (per 1 million people),247,32.977,1.736,float64,502,490,1,0.0,228648.443,5115.56,208.629,21443.159,57.035,7.072
GDP per person employed (constant 2021 PPP $),250,33.378,0.0,float64,499,499,0,4487.123,286508.796,55469.422,24841.72,60327.274,1.43,1.496
"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",251,33.511,0.0,float64,498,497,1,141337570.315,11007394581913.0,569184652131.395,42106851270.053,1420687343185.045,25.88,4.726
Agricultural raw materials imports (% of merchandise imports),252,33.645,0.0,float64,497,497,0,0.041,6.262,1.301,0.95,1.053,1.65,1.258
Food imports (% of merchandise imports),252,33.645,0.0,float64,497,497,0,2.236,45.106,13.605,10.992,8.971,0.534,1.077
Fuel imports (% of merchandise imports),252,33.645,0.0,float64,497,497,0,0.308,67.777,17.105,16.242,8.755,4.713,1.151
Manufactures imports (% of merchandise imports),252,33.645,0.0,float64,497,497,0,14.894,91.63,62.385,64.778,13.968,0.496,-0.681
Net foreign assets (current LCU),252,33.645,0.0,float64,497,497,0,-4603164731511.6,2688409951273200.0,100154777524893.05,289676655683.469,343539361036155.8,24.923,4.766
Ores and metals imports (% of merchandise imports),252,33.645,0.0,float64,497,497,0,0.14,15.253,2.606,1.482,2.818,4.59,2.06
"Total reserves (includes gold, current US$)",252,33.645,0.0,float64,497,497,0,39986224.522,3900039302991.09,218129053680.486,14699798262.987,610798161339.353,18.624,4.247
Total reserves minus gold (current US$),252,33.645,0.0,float64,497,497,0,39986224.522,3859167962991.09,213126113289.488,14399554617.163,596845663253.694,18.674,4.248
"Claims on central government, etc. (% GDP)",253,33.778,0.0,float64,496,496,0,-192.529,154.136,0.539,0.087,36.854,7.033,0.419
Domestic credit to private sector by banks (% of GDP),253,33.778,0.0,float64,496,496,0,3.121,286.557,73.844,57.136,54.763,0.684,0.936
Net domestic credit (current LCU),253,33.778,0.0,float64,496,496,0,-82134300000.0,1.21082900828356e+16,536906628826783.6,1326369401733.48,1618049048248675.2,18.736,4.111
Monetary Sector credit to private sector (% GDP),254,33.912,0.0,float64,495,495,0,3.121,286.557,74.154,57.42,55.076,0.718,0.949
People using safely managed drinking water services (% of population),256,34.179,0.0,float64,493,433,8,7.813,100.0,64.628,69.036,32.197,-1.419,-0.365
Claims on central government (annual growth as % of broad money),257,34.312,0.0,float64,492,492,0,-204.132,156.414,-0.738,0.253,18.269,55.438,-2.767
Claims on private sector (annual growth as % of broad money),257,34.312,0.0,float64,492,492,0,-10.969,100.639,8.202,6.305,9.659,19.904,3.112
Broad money (% of GDP),258,34.446,0.0,float64,491,491,0,14.948,461.607,99.575,79.224,77.696,4.994,2.038
Broad money (current LCU),258,34.446,0.0,float64,491,491,0,65887474.38,1.31096580749947e+16,528705133209048.9,1310309396138.14,1649340567999385.0,23.226,4.506
Broad money growth (annual %),259,34.579,0.0,float64,490,490,0,-8.456,62.486,11.394,9.037,10.103,3.773,1.546
Prevalence of undernourishment (% of population),259,34.579,0.0,float64,490,178,95,2.5,45.8,9.554,6.4,8.928,3.522,1.903
"Industry (including construction), value added per worker (constant 2015 US$)",262,34.98,0.0,float64,487,487,0,1316.79,299655.394,41196.732,15459.173,55727.268,6.352,2.451
Manufactures exports (% of merchandise exports),262,34.98,0.134,float64,487,487,0,0.0,98.093,48.658,51.996,33.488,-1.596,-0.074
Food exports (% of merchandise exports),263,35.113,0.0,float64,486,486,0,0.024,354.553,22.823,12.262,29.945,30.576,3.678
Agricultural raw materials exports (% of merchandise exports),265,35.381,0.668,float64,484,480,1,0.0,83.482,4.725,1.804,10.889,24.291,4.792
Refugee population by country or territory of origin,266,35.514,0.0,float64,483,342,46,5.0,1283426.0,48103.805,344.0,163776.08,31.164,5.198
"Automated teller machines (ATMs) (per 100,000 adults)",267,35.648,0.0,float64,482,469,12,0.01,324.17,56.261,40.155,64.147,4.861,2.162
Ores and metals exports (% of merchandise exports),267,35.648,1.068,float64,482,475,1,0.0,62.5,6.994,1.665,12.954,5.034,2.427
Total reserves in months of imports,268,35.781,0.0,float64,481,481,0,1.119,25.39,6.386,5.421,4.135,2.633,1.59
"International tourism, expenditures (current US$)",269,35.915,0.0,float64,480,437,34,400000.006,48175000000.0,5820525395.785,365000000.0,10102369995.929,3.435,2.022
Prevalence of anemia among children (% of children ages 6-59 months),269,35.915,0.0,float64,480,285,122,11.1,61.3,32.509,34.6,13.362,-1.254,-0.084
Prevalence of anemia among non-pregnant women (% of women ages 15-49),269,35.915,0.0,float64,480,236,129,7.1,49.7,24.957,26.4,9.455,-0.427,0.087
Prevalence of anemia among pregnant women (%),269,35.915,0.0,float64,480,263,114,14.5,54.3,34.159,35.45,10.545,-0.783,-0.301
Prevalence of anemia among women of reproductive age (% of women ages 15-49),269,35.915,0.0,float64,480,237,122,7.3,50.0,25.48,27.0,9.553,-0.474,0.046
Final consumption expenditure (constant 2015 US$),271,36.182,0.0,float64,478,478,0,189352877.865,9441193659072.57,528384965005.9,85105819279.737,1326848988030.088,17.603,3.967
Final consumption expenditure (constant LCU),273,36.449,0.0,float64,476,476,0,179967751.942,7536106899091030.0,393980823673183.3,678680119800.0,1206519641050662.2,15.44,3.877
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",273,36.449,0.0,float64,476,338,92,0.055,11.52,4.132,2.8,3.488,-1.034,0.623
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",273,36.449,0.0,float64,476,250,122,0.018,5.28,1.698,0.965,1.575,-0.761,0.785
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",273,36.449,0.0,float64,476,364,84,0.089,18.15,6.621,4.605,5.492,-1.105,0.583
Broad money to total reserves ratio,276,36.849,0.0,float64,473,473,0,0.361,42.877,4.79,3.104,6.011,14.551,3.574
"International tourism, expenditures (% of total imports)",277,36.983,0.0,float64,472,472,0,0.478,25.288,7.433,6.48,4.577,0.72,0.891
"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",278,37.116,0.0,float64,471,471,0,709.432,126821.316,14349.069,3688.375,22513.365,5.923,2.434
Final consumption expenditure (annual % growth),278,37.116,0.0,float64,471,471,0,-16.194,29.847,3.904,3.99,4.456,4.694,0.037
Domestic credit to private sector (% of GDP),279,37.25,0.0,float64,470,470,0,3.121,286.557,81.401,65.242,58.654,-0.03,0.758
"Personal transfers, receipts (BoP, current US$)",282,37.65,0.0,float64,467,461,3,68819.093,29807424554.144,1984290704.316,91418770.91,4688874087.51,14.199,3.561
"Services, value added per worker (constant 2015 US$)",282,37.65,0.0,float64,467,467,0,2044.527,190686.587,31109.022,13947.055,35622.146,2.247,1.596
"International tourism, receipts (current US$)",283,37.784,0.0,float64,466,435,26,500000.0,64371000000.0,8105223197.446,940500000.0,12444543780.275,3.108,1.867
"Air transport, passengers carried",284,37.917,0.0,float64,465,462,3,523.761,659629070.0,31549282.891,1870968.0,76038096.334,30.148,5.056
"Air transport, registered carrier departures worldwide",284,37.917,0.0,float64,465,462,3,9.328,4963752.0,261760.424,38028.0,625175.022,26.329,4.825
"Grants, excluding technical cooperation (BoP, current US$)",286,38.184,0.134,float64,463,463,0,0.0,4556590000.0,209986976.242,112080000.0,314395793.377,79.786,6.625
"Net bilateral aid flows from DAC donors, Total (current US$)",286,38.184,0.0,float64,463,463,0,-671439978.387,3674160089.141,275205918.072,96569999.732,485174961.344,10.361,2.82
Net official development assistance and official aid received (constant 2021 US$),286,38.184,0.0,float64,463,462,1,-1006739990.234,4253100097.656,360768339.014,138490005.493,659037683.06,10.62,2.858
Net official development assistance and official aid received (current US$),286,38.184,0.0,float64,463,462,1,-989940002.441,4215620117.188,334574601.109,124440002.441,644290835.928,12.321,3.028
"Technical cooperation grants (BoP, current US$)",286,38.184,0.0,float64,463,454,8,120000.0,973500000.0,117657559.395,47280000.0,170107167.431,7.949,2.599
Deposit interest rate (%),288,38.451,0.0,float64,461,423,11,0.01,14.15,2.978,1.917,3.169,2.242,1.635
Cereal production (metric tons),289,38.585,0.401,float64,460,436,11,0.0,633293471.19,34523983.544,2768182.0,108671565.067,19.767,4.537
Container port traffic (TEU: 20 foot equivalent units),289,38.585,0.0,float64,460,453,7,1718.749,268990000.0,13626924.382,1069358.0,36072137.63,26.028,4.938
Land under cereal production (hectares),289,38.585,3.071,float64,460,414,12,0.0,103281871.0,7136940.035,702950.0,18705551.434,16.549,4.114
Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),290,38.718,27.236,float64,459,119,15,-0.093,742.505,23.958,0.262,74.009,36.149,5.554
Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),290,38.718,2.27,float64,459,198,32,-950.28,15.983,-71.62,-7.533,170.768,13.679,-3.629
Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),290,38.718,49.933,float64,459,70,8,0.0,1352.794,25.109,0.0,138.192,43.716,6.32
Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),290,38.718,2.27,float64,459,198,32,-1150.91,1565.579,-29.377,-1.997,240.921,15.338,-0.967
Gross fixed capital formation (constant 2015 US$),290,38.718,0.0,float64,459,459,0,19094445.904,4656294690492.43,123139755213.687,10113405797.364,319391339483.877,90.685,7.546
Total greenhouse gas emissions including LULUCF (Mt CO2e),290,38.718,0.0,float64,459,442,5,-10.437,13346.989,593.725,48.251,2067.606,23.935,4.93
Gross value added at basic prices (GVA) (constant 2015 US$),291,38.852,0.0,float64,458,458,0,27054594.355,4582256719120.88,366558530231.337,13156419436.439,912952765260.437,12.66,3.568
ICT goods imports (% total goods imports),291,38.852,0.0,float64,458,405,52,0.78,57.53,11.613,7.005,11.465,2.779,1.732
"International tourism, receipts (% of total exports)",292,38.985,0.0,float64,457,457,0,0.022,101.967,23.252,11.901,25.899,0.43,1.296
Gross fixed capital formation (constant LCU),293,39.119,0.0,float64,456,456,0,25668471.898,3848715980745209.5,197360136124950.34,128824550000.0,616736644940193.5,15.953,3.935
Gross value added at basic prices (GVA) (constant LCU),293,39.119,0.0,float64,456,456,0,131162959.618,1.17631421e+16,493171178700849.1,195058955198.775,1739355066643309.2,21.182,4.537
Net ODA received per capita (current US$),293,39.119,0.0,float64,456,456,0,-9.053,6361.089,534.67,104.33,920.069,8.054,2.663
Net official development assistance received (constant 2021 US$),293,39.119,0.0,float64,456,455,1,-1006739990.234,4253100097.656,363561317.912,138639999.39,662632688.83,10.484,2.844
Net official development assistance received (current US$),293,39.119,0.0,float64,456,455,1,-989940002.441,4215620117.188,337409013.788,124985000.61,648039968.535,12.148,3.01
"People using at least basic drinking water services, rural (% of rural population)",293,39.119,0.0,float64,456,409,7,23.93,100.0,80.498,88.364,19.187,-0.132,-0.949
"Air transport, freight (million ton-km)",294,39.252,0.668,float64,455,446,6,0.0,25394.588,2456.248,127.595,4543.301,5.643,2.33
Cereal yield (kg per hectare),294,39.252,0.0,float64,455,447,5,474.3,9589.9,3657.44,3516.5,1911.416,-0.235,0.512
Fuel exports (% of merchandise exports),295,39.386,3.071,float64,454,432,1,0.0,97.815,12.624,2.442,21.169,6.835,2.595
General government final consumption expenditure (constant 2015 US$),295,39.386,0.0,float64,454,454,0,63123402.252,1793953322647.38,75425795192.454,4436261545.017,194873950586.11,21.629,4.256
"Net bilateral aid flows from DAC donors, Australia (current US$)",296,39.519,0.0,float64,453,429,22,20000.0,606400024.414,60954481.368,23430000.305,102186733.818,8.762,2.897
General government final consumption expenditure (constant LCU),298,39.786,0.0,float64,451,451,0,59873747.081,911319706701560.0,62110559567921.23,79776555800.0,167174277639895.62,10.544,3.242
Gross fixed capital formation (annual % growth),298,39.786,0.0,float64,451,451,0,-56.355,144.454,6.083,4.297,18.892,9.375,1.799
Adjusted savings: net forest depletion (% of GNI),299,39.92,28.438,float64,450,238,1,0.0,9.221,0.649,0.0,1.402,8.818,2.804
Renewable electricity output (% of total electricity output),301,40.187,18.291,float64,448,301,5,0.0,100.0,17.549,5.689,24.893,1.88,1.611
General government final consumption expenditure (annual % growth),303,40.454,0.0,float64,446,446,0,-28.11,85.359,4.662,3.73,9.506,32.167,4.043
Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),307,40.988,40.854,float64,442,102,8,-200.63,22.323,-7.087,0.0,32.284,23.508,-4.841
Lifetime risk of maternal death (%),307,40.988,0.0,float64,442,442,0,0.004,3.525,0.356,0.198,0.454,12.121,2.859
Lifetime risk of maternal death (1 in: rate varies by country),307,40.988,0.0,float64,442,153,83,28.0,23000.0,2556.749,500.0,4376.64,3.621,2.105
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",307,40.988,0.0,float64,442,198,89,3.0,624.0,106.258,64.0,108.728,2.787,1.609
"Net bilateral aid flows from DAC donors, Japan (current US$)",307,40.988,0.0,float64,442,429,13,-1206339965.82,2528320068.359,31511991.156,11860000.134,346117876.69,10.751,1.184
Number of maternal deaths,307,40.988,0.0,float64,442,171,77,1.0,13000.0,953.898,47.5,2289.251,12.228,3.452
"School enrollment, primary (gross), gender parity index (GPI)",307,40.988,0.0,float64,442,434,7,0.846,1.253,0.983,0.987,0.035,9.338,0.214
Carbon dioxide (CO2) emissions from Waste (Mt CO2e),309,41.255,2.67,float64,440,263,52,0.0,5.024,0.384,0.012,1.001,7.138,2.86
Adjusted net national income (current US$),310,41.389,0.0,float64,439,439,0,141635738.169,12732916907122.6,596076357634.808,18995802383.961,1630543116736.701,20.871,4.299
Adjusted net national income per capita (current US$),310,41.389,0.0,float64,439,439,0,150.624,53871.555,9695.066,2987.429,13272.786,1.18,1.575
Adjusted savings: natural resources depletion (% of GNI),310,41.389,2.403,float64,439,422,1,0.0,57.302,3.98,0.906,6.769,12.844,3.006
"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",310,41.389,0.0,float64,439,401,28,-159999.996,180940002.441,22907539.83,10590000.153,32279224.49,6.443,2.397
Adjusted savings: gross savings (% of GNI),311,41.522,0.0,float64,438,438,0,-10.786,75.763,30.115,28.939,13.843,0.333,0.612
Adjusted savings: net national savings (% of GNI),311,41.522,0.0,float64,438,438,0,-23.605,74.382,17.508,13.916,14.634,1.356,1.118
Adjusted savings: net national savings (current US$),311,41.522,0.0,float64,438,438,0,-35326265756.424,3299021688260.2,119956123038.167,11229253695.7,428198937130.625,27.112,5.197
Net ODA received (% of GNI),312,41.656,0.0,float64,437,437,0,-0.218,89.953,12.119,6.228,14.984,4.836,1.963
"People using at least basic sanitation services, rural (% of rural population)",312,41.656,0.0,float64,437,401,10,10.185,100.0,65.027,67.634,26.33,-0.94,-0.443
"Net bilateral aid flows from DAC donors, New Zealand (current US$)",314,41.923,0.0,float64,435,327,62,10000.0,80599998.474,6900298.837,3930000.067,8212846.04,14.533,2.524
Taxes less subsidies on products (constant LCU),315,42.056,0.0,float64,434,433,1,-378908784.758,538251500000000.0,30502284059721.215,2821719077.115,97074820488004.5,12.587,3.611
Lending interest rate (%),317,42.323,0.0,float64,432,352,19,0.994,31.473,8.821,7.315,5.192,2.985,1.571
Real interest rate (%),317,42.323,0.0,float64,432,432,0,-31.117,41.294,4.686,4.046,6.71,8.305,0.399
ICT goods exports (% of total goods exports),319,42.59,0.668,float64,430,326,52,0.0,62.47,11.975,2.985,15.229,0.179,1.142
"People practicing open defecation, rural (% of rural population)",319,42.59,9.346,float64,430,346,7,0.0,84.342,16.315,8.482,20.073,0.528,1.235
Adjusted savings: particulate emission damage (current US$),320,42.724,0.0,float64,429,429,0,1383458.663,83796153616.442,2509291053.725,137717784.217,9720538848.227,35.386,5.809
"Interest rate spread (lending rate minus deposit rate, %)",323,43.124,0.0,float64,426,388,11,0.673,25.0,5.725,4.991,3.974,3.802,1.698
GNI (constant 2015 US$),325,43.391,0.0,float64,424,423,1,56981796.873,17033087060056.2,896371520406.095,19351454787.237,2445693969770.479,19.372,4.199
GNI per capita (constant 2015 US$),325,43.391,0.0,float64,424,424,0,750.535,75457.594,16041.528,4218.978,18458.665,0.183,1.155
"Portfolio equity, net inflows (BoP, current US$)",326,43.525,17.223,float64,423,295,1,-80451873640.979,169753009829.742,3941642300.233,0.0,17663420767.161,29.891,3.574
Changes in inventories (constant LCU),327,43.658,1.736,float64,422,405,5,-7157320942100000.0,441125541440000.0,-36144701554629.44,38878549.233,530795375076368.25,143.257,-11.908
Business extent of disclosure index (0=less disclosure to 10=more disclosure),329,43.925,4.005,float64,420,10,10,0.0,10.0,5.612,5.0,3.155,-1.118,-0.005
"Charges for the use of intellectual property, payments (BoP, current US$)",331,44.192,0.0,float64,418,418,0,182.715,46894697500.69,3905667335.673,486192133.675,7641006459.127,8.315,2.751
"Mortality caused by road traffic injury (per 100,000 population)",331,44.192,0.401,float64,418,214,114,0.0,38.9,14.629,14.0,7.899,0.619,0.607
People using safely managed sanitation services (% of population),331,44.192,0.0,float64,418,395,2,11.98,100.0,58.211,52.819,25.478,-1.156,0.286
"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",332,44.326,0.0,float64,417,290,45,-14409999.847,234559997.559,16828177.477,1139999.986,34882336.907,12.539,3.259
GNI (constant LCU),333,44.459,0.0,float64,416,415,1,205800000.0,1.19805493301808e+16,588661054762245.8,1183583494000.0,1849420568458836.0,17.893,4.153
GNI per capita (constant LCU),333,44.459,0.0,float64,416,416,0,1401.008,54918660.96,5522168.999,81641.616,11656447.316,4.087,2.283
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",333,44.459,0.0,float64,416,244,97,7.3,54.6,25.731,24.8,11.686,-0.585,0.43
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",333,44.459,0.0,float64,416,237,107,4.4,46.7,21.403,20.05,10.57,-0.668,0.399
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",333,44.459,0.0,float64,416,242,97,10.1,62.6,30.112,30.3,12.941,-0.55,0.411
"Mortality rate attributed to unintentional poisoning (per 100,000 population)",333,44.459,1.335,float64,416,39,30,0.0,5.3,0.945,0.6,0.867,2.457,1.486
"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",333,44.459,1.869,float64,416,31,24,0.0,6.9,0.584,0.3,0.735,14.173,2.819
"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",333,44.459,1.335,float64,416,47,33,0.0,6.5,1.3,0.8,1.185,1.656,1.411
"Suicide mortality rate (per 100,000 population)",333,44.459,0.0,float64,416,183,103,1.3,34.5,11.128,9.15,8.362,-0.093,0.965
"Suicide mortality rate, female (per 100,000 female population)",333,44.459,0.134,float64,416,130,77,0.0,24.4,5.605,5.0,4.219,2.221,1.311
"Suicide mortality rate, male (per 100,000 male population)",333,44.459,0.0,float64,416,225,103,1.8,53.8,16.633,12.25,13.348,0.055,1.055
"Tariff rate, most favored nation, simple mean, all products (%)",333,44.459,5.207,float64,416,248,74,0.0,18.93,6.924,6.395,4.637,-0.847,0.152
"Tariff rate, most favored nation, simple mean, manufactured products (%)",333,44.459,7.61,float64,416,222,76,0.0,16.62,6.096,6.0,4.031,-0.8,0.118
"Tariff rate, most favored nation, simple mean, primary products (%)",333,44.459,5.207,float64,416,277,60,0.0,39.21,9.469,7.575,8.161,0.852,1.023
Average precipitation in depth (mm per year),335,44.726,0.0,float64,414,23,23,241.0,3142.0,1943.739,1904.0,800.808,-0.651,-0.43
"Net bilateral aid flows from DAC donors, United States (current US$)",335,44.726,0.134,float64,414,383,26,-44439998.627,356510009.766,41460628.175,19000000.0,52271999.574,4.365,1.778
"Primary education, teachers",335,44.726,0.0,float64,414,408,6,32.0,6719340.0,435281.774,25680.415,1271019.228,15.426,4.033
Renewable internal freshwater resources per capita (cubic meters),335,44.726,0.0,float64,414,414,0,105.197,126579.458,21294.452,8605.105,26904.883,2.6,1.808
