Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
"Employers, male (% of male employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,0.247,11.188,4.747,4.858,2.319,-0.338,0.059
"Employers, total (% of total employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,0.269,8.369,3.527,3.505,1.73,-0.216,0.241
Employment in agriculture (% of total employment) (modeled ILO estimate),502,28.817,0.0,float64,1240,1240,0,0.091,32.572,4.75,3.237,4.773,8.052,2.495
"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,0.01,32.985,3.061,1.669,4.292,17.559,3.611
"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,0.101,32.303,5.906,4.202,5.393,5.384,2.131
Employment in industry (% of total employment) (modeled ILO estimate),502,28.817,0.0,float64,1240,1240,0,9.192,59.579,23.692,22.552,7.142,2.486,1.139
"Employment in industry, female (% of female employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,1.475,28.825,11.083,9.553,5.284,0.462,0.906
"Employment in industry, male (% of male employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,13.887,66.494,32.551,31.884,7.871,0.956,0.633
Employment in services (% of total employment) (modeled ILO estimate),502,28.817,0.0,float64,1240,1240,0,36.366,89.727,71.559,72.761,9.304,0.643,-0.755
"Employment in services, female (% of female employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,41.174,98.201,85.856,88.541,8.266,4.299,-1.627
"Employment in services, male (% of male employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,31.742,84.71,61.543,62.659,9.927,-0.265,-0.298
"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1218,22,13.609,70.715,48.389,49.698,9.091,1.673,-0.91
"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1215,25,40.094,95.814,65.331,64.456,9.426,1.277,0.781
"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1213,27,34.142,87.461,57.472,57.571,8.241,1.537,0.471
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1221,18,2.618,78.339,33.098,29.45,15.174,0.103,0.75
"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1221,18,14.558,82.601,40.06,37.897,13.751,-0.092,0.599
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1225,15,11.87,77.785,36.955,35.025,13.838,-0.096,0.672
"Immunization, DPT (% of children ages 12-23 months)",502,28.817,0.0,float64,1240,29,22,49.0,99.0,94.988,96.0,4.373,15.339,-2.731
"Immunization, measles (% of children ages 12-23 months)",502,28.817,0.0,float64,1240,29,23,39.0,99.0,94.181,95.0,4.735,16.814,-2.507
"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1216,23,6.461,83.468,39.796,36.674,15.389,0.066,0.628
"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1212,25,18.237,83.7,47.614,45.291,13.56,-0.469,0.422
"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1220,20,17.614,83.356,44.085,42.11,13.782,-0.219,0.567
"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1212,28,16.418,72.936,52.346,53.51,8.87,2.166,-1.057
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1225,15,17.113,86.249,63.414,65.764,11.9,1.813,-1.187
"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1208,32,48.277,95.871,69.893,68.626,8.027,1.329,0.79
"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1192,46,57.883,96.481,79.262,79.416,6.13,0.764,-0.095
"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1205,32,39.471,87.575,61.699,61.55,7.248,1.629,0.371
"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1214,26,49.023,89.202,72.1,72.491,7.057,0.707,-0.532
"Labor force, female (% of total labor force)",502,28.817,0.0,float64,1240,1240,0,11.218,50.868,42.674,45.559,8.693,4.575,-2.325
"Labor force, total",502,28.817,0.0,float64,1240,1240,0,46389.0,171333247.0,10736129.156,2755136.0,24191569.707,22.917,4.453
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),502,28.817,0.0,float64,1240,1240,0,24.054,91.504,75.513,79.444,12.83,3.282,-1.766
"Self-employed, female (% of female employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,0.181,41.824,11.423,9.759,7.554,2.597,1.544
"Self-employed, male (% of male employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,0.388,47.46,17.717,17.738,8.361,0.339,0.328
"Self-employed, total (% of total employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,0.394,44.321,14.881,14.314,7.834,1.096,0.886
"Unemployment, female (% of female labor force) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1171,68,0.378,31.65,7.845,6.777,4.51,3.309,1.51
"Unemployment, male (% of male labor force) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1179,60,0.045,25.605,6.782,6.058,3.954,2.206,1.163
"Unemployment, total (% of total labor force) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1166,69,0.1,27.686,7.073,6.255,3.986,2.657,1.255
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1217,23,1.483,64.309,18.745,16.159,10.945,1.233,1.137
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1209,30,0.085,56.204,16.837,15.246,8.97,1.243,0.956
"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1207,33,0.295,58.491,17.355,15.532,9.332,1.056,0.963
"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,0.023,40.244,9.433,7.713,7.112,3.363,1.765
"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,0.14,44.493,12.971,12.458,7.389,0.717,0.687
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,0.126,42.121,11.353,10.534,7.074,1.733,1.156
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,58.176,99.817,88.577,90.242,7.554,2.597,-1.544
"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,52.54,99.612,82.283,82.262,8.361,0.339,-0.328
"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",502,28.817,0.0,float64,1240,1240,0,55.679,99.606,85.119,85.686,7.834,1.096,-0.886
"Agriculture, forestry, and fishing, value added (annual % growth)",504,28.932,0.115,float64,1238,1237,1,-37.15,91.224,1.514,1.263,10.895,7.216,1.035
Discrepancy in expenditure estimate of GDP (current LCU),505,28.99,33.065,float64,1237,431,39,-2051718884100.0,2907911913500.0,-868014598.779,0.0,121186167223.178,347.4,7.785
Gross national expenditure (% of GDP),505,28.99,0.0,float64,1237,1237,0,40.111,198.486,96.25,98.134,15.696,6.147,0.546
Gross national expenditure (current LCU),505,28.99,0.0,float64,1237,1237,0,313622500.0,2235331700000000.0,38121131477622.23,329409700000.0,206961147116906.28,57.223,7.25
Gross national expenditure (current US$),505,28.99,0.0,float64,1237,1237,0,313622500.0,28518050000000.0,816843708878.882,154369928094.504,2542705403647.475,52.855,6.79
"Manufacturing, value added (constant LCU)",507,29.104,0.0,float64,1235,1232,3,1750027.568,530820400000000.0,9035385806266.195,35114000000.0,54864264027010.62,57.178,7.436
Scientific and technical journal articles,507,29.104,0.344,float64,1235,1217,13,0.0,472448.44,21986.165,3602.54,57057.862,36.973,5.672
Adjusted savings: mineral depletion (% of GNI),508,29.162,38.863,float64,1234,558,1,0.0,11.551,0.191,0.0,0.95,61.862,7.377
"Manufacturing, value added (constant 2015 US$)",508,29.162,0.0,float64,1234,1232,2,1685067.799,2123243202000.0,73180403954.591,17612982908.215,162316332139.176,31.917,4.685
Merchandise exports by the reporting economy (current US$),513,29.449,0.0,float64,1229,1229,0,39837.0,1664240000000.0,151562061223.114,29900846411.0,267829305290.681,10.591,2.97
"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",513,29.449,4.305,float64,1229,1155,1,-0.0,100.0,3.724,0.583,11.674,41.497,6.152
Merchandise imports by the reporting economy (current US$),514,29.506,0.0,float64,1228,1228,0,6685420.0,2542730000000.0,156152633001.174,29543958573.0,315509702179.545,22.39,4.179
"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",514,29.506,4.076,float64,1228,1158,1,-0.0,54.71,2.189,0.341,5.991,26.325,4.803
Merchandise exports to high-income economies (% of total merchandise exports),515,29.564,0.0,float64,1227,1227,0,3.434,100.0,72.518,77.441,19.344,1.534,-1.194
Merchandise imports from high-income economies (% of total merchandise imports),515,29.564,0.0,float64,1227,1227,0,22.419,100.0,73.988,78.178,15.107,0.401,-0.872
Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),515,29.564,0.0,float64,1227,1227,0,0.004,100.0,22.872,19.399,14.299,1.266,1.051
Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),516,29.621,0.0,float64,1226,1226,0,0.254,94.413,23.011,18.636,16.558,1.282,1.15
"Secondary income receipts (BoP, current US$)",516,29.621,0.0,float64,1226,1226,0,1664302.266,196648000000.0,8885976778.66,2077066324.746,20459087070.252,31.022,5.039
"Manufacturing, value added (annual % growth)",517,29.679,0.172,float64,1225,1223,1,-66.34,83.417,1.877,2.163,8.667,14.027,-0.41
Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),517,29.679,0.0,float64,1225,1225,0,0.0,90.111,4.246,1.076,9.145,25.806,4.258
"Total reserves (includes gold, current US$)",517,29.679,0.0,float64,1225,1225,0,34591085.966,1405748991418.92,94078074521.708,18890787008.042,200311521740.202,16.071,3.732
Total reserves minus gold (current US$),517,29.679,0.0,float64,1225,1225,0,34591085.966,1356244308425.7,78524007002.009,15955048731.24,185307050818.213,20.323,4.231
"School enrollment, primary (% gross)",518,29.736,0.0,float64,1224,1222,1,77.932,257.434,101.945,100.923,8.763,87.045,5.783
Population & Housing census (Availability score over 20 years),522,29.966,1.722,float64,1220,3,3,0.0,1.0,0.961,1.0,0.174,21.443,-4.679
Women Business and the Law Index Score (scale 1-100),522,29.966,0.0,float64,1220,66,59,23.75,100.0,81.329,86.875,19.15,1.849,-1.584
Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),523,30.023,0.0,float64,1219,1219,0,0.0,73.219,8.881,3.13,13.036,4.289,2.165
Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),524,30.08,0.0,float64,1218,1218,0,0.0,100.0,3.864,1.399,7.391,32.794,4.558
"School enrollment, primary, female (% gross)",524,30.08,0.0,float64,1218,1215,2,76.558,644.816,101.923,100.559,17.335,792.034,25.436
"School enrollment, primary, male (% gross)",524,30.08,0.0,float64,1218,1213,1,78.387,178.866,102.163,101.126,7.959,13.05,2.127
Crop production index (2014-2016 = 100),526,30.195,0.0,float64,1216,1062,135,39.96,625.43,98.492,98.06,24.55,178.912,9.179
Food production index (2014-2016 = 100),526,30.195,0.0,float64,1216,1037,155,29.28,502.14,98.287,98.47,20.441,130.296,6.993
Livestock production index (2014-2016 = 100),526,30.195,0.0,float64,1216,1059,137,17.35,278.17,99.742,98.945,22.428,19.402,2.607
"Mortality rate, infant (per 1,000 live births)",526,30.195,0.0,float64,1216,199,145,1.3,34.0,6.746,4.4,5.797,5.132,2.174
"Mortality rate, infant, female (per 1,000 live births)",526,30.195,0.0,float64,1216,192,136,1.2,29.6,6.123,4.1,5.184,4.486,2.062
"Mortality rate, infant, male (per 1,000 live births)",526,30.195,0.0,float64,1216,222,147,1.4,38.3,7.334,4.8,6.389,5.639,2.263
"Mortality rate, neonatal (per 1,000 live births)",526,30.195,0.0,float64,1216,158,102,0.7,25.2,4.464,3.0,4.152,7.973,2.63
"Mortality rate, under-5 (per 1,000 live births)",526,30.195,0.0,float64,1216,224,157,1.5,42.2,7.953,5.3,6.753,6.476,2.347
"Mortality rate, under-5, female (per 1,000 live births)",526,30.195,0.0,float64,1216,211,145,1.3,36.9,7.213,4.8,6.049,5.897,2.252
"Mortality rate, under-5, male (per 1,000 live births)",526,30.195,0.0,float64,1216,243,156,1.6,47.3,8.654,5.75,7.431,6.93,2.422
Number of deaths ages 10-14 years,526,30.195,7.463,float64,1216,338,139,0.0,3902.0,177.326,40.0,503.118,29.051,5.257
Number of deaths ages 15-19 years,526,30.195,2.181,float64,1216,528,193,0.0,14957.0,566.802,121.0,1797.391,35.34,5.787
Number of deaths ages 20-24 years,526,30.195,2.009,float64,1216,611,212,0.0,28975.0,985.28,187.5,3379.721,35.039,5.837
Number of deaths ages 5-9 years,526,30.195,6.602,float64,1216,324,135,0.0,2863.0,149.683,33.0,399.788,23.991,4.808
Number of infant deaths,526,30.195,0.459,float64,1216,724,188,0.0,28237.0,1196.17,273.0,3450.036,33.656,5.587
Number of neonatal deaths,526,30.195,1.148,float64,1216,618,201,0.0,18817.0,765.21,183.5,2215.755,37.227,5.841
Number of under-five deaths,526,30.195,0.402,float64,1216,741,197,0.0,33084.0,1433.245,331.5,4101.165,32.592,5.505
"Probability of dying among adolescents ages 10-14 years (per 1,000)",526,30.195,0.0,float64,1216,32,29,0.2,4.8,0.891,0.7,0.559,4.403,1.791
"Probability of dying among adolescents ages 15-19 years (per 1,000)",526,30.195,0.0,float64,1216,70,66,0.8,8.1,2.428,1.9,1.503,2.125,1.576
"Probability of dying among children ages 5-9 years (per 1,000)",526,30.195,0.0,float64,1216,41,26,0.1,7.9,0.806,0.6,0.631,20.305,3.351
"Probability of dying among youth ages 20-24 years (per 1,000)",526,30.195,0.0,float64,1216,119,88,1.0,20.7,3.635,2.8,2.736,10.905,2.844
Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),527,30.253,0.0,float64,1215,1215,0,0.0,33.538,4.624,2.162,6.333,3.055,1.919
Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),528,30.31,0.0,float64,1214,1214,0,0.0,61.074,11.861,8.057,11.004,2.97,1.76
Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),529,30.367,0.0,float64,1213,1213,0,0.0,77.326,2.575,0.989,7.096,49.408,6.478
Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),529,30.367,0.0,float64,1213,1213,0,0.0,20.101,1.183,0.426,2.202,21.933,4.208
"ICT service exports (% of service exports, BoP)",531,30.482,0.0,float64,1211,1211,0,0.003,60.419,8.58,5.719,9.971,7.735,2.636
"ICT service exports (BoP, current US$)",531,30.482,0.0,float64,1211,1207,4,15981.447,246946257949.176,6244321708.954,1144410913.773,16289679932.285,100.05,8.5
Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),531,30.482,0.0,float64,1211,1211,0,0.0,72.422,4.833,2.434,6.5,13.058,2.692
Merchandise exports to economies in the Arab World (% of total merchandise exports),534,30.654,0.0,float64,1208,1208,0,0.0,85.66,4.51,2.098,8.704,27.004,4.751
Insurance and financial services (% of commercial service exports),536,30.769,0.0,float64,1206,1206,0,0.022,73.243,8.916,4.277,11.981,8.107,2.673
"Insurance and financial services (% of service exports, BoP)",536,30.769,0.0,float64,1206,1206,0,0.022,72.705,8.769,4.162,11.881,8.296,2.704
Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),537,30.827,0.0,float64,1205,1205,0,0.0,15.204,1.389,0.867,1.836,13.886,3.29
ICT goods imports (% total goods imports),541,31.056,0.0,float64,1201,775,282,0.91,57.53,8.141,6.62,6.634,19.394,3.793
"Secondary education, pupils",541,31.056,0.0,float64,1201,1191,10,508.0,25432932.0,1315971.186,349086.0,2882445.607,33.069,4.956
Agriculture census (Availability score over 20 years),542,31.114,14.237,float64,1200,3,3,0.0,1.0,0.773,1.0,0.407,-0.215,-1.303
Agriculture survey (Availability score over 10 years),542,31.114,26.349,float64,1200,4,4,0.0,1.0,0.559,0.67,0.467,-1.825,-0.25
Business/establishment census (Availability score over 20 years),542,31.114,59.587,float64,1200,2,2,0.0,1.0,0.135,0.0,0.342,2.579,2.139
Business/establishment survey (Availability score over 10 years),542,31.114,16.361,float64,1200,4,4,0.0,1.0,0.727,1.0,0.43,-0.915,-1.004
Dimension 4.1: Censuses and Surveys - Censuses only,542,31.114,0.861,float64,1200,7,7,0.0,1.0,0.625,0.667,0.194,0.832,-0.316
Dimension 4.1: Censuses and Surveys - Surveys only,542,31.114,1.263,float64,1200,28,27,0.0,1.0,0.687,0.8,0.303,-0.58,-0.886
"Household Survey on income, etc  (Availability score over 10 years)",542,31.114,4.42,float64,1200,4,4,0.0,1.0,0.83,1.0,0.313,1.041,-1.586
Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),544,31.228,0.0,float64,1198,1198,0,0.0,78.044,2.166,0.705,4.817,95.642,7.91
Adjusted savings: consumption of fixed capital (% of GNI),546,31.343,0.0,float64,1196,1196,0,1.938,37.806,14.523,15.428,4.894,0.705,-0.095
Taxes less subsidies on products (constant LCU),547,31.401,0.402,float64,1195,1188,2,-4308422228.701,158055500000000.0,2755415173579.323,19614734000.0,17008232890160.043,57.385,7.557
Changes in inventories (current LCU),550,31.573,2.354,float64,1192,1140,12,-17683600000000.0,43961100000000.0,363313332023.783,991597000.0,2859766876921.135,103.371,9.162
Changes in inventories (current US$),550,31.573,2.354,float64,1192,1146,6,-150772000000.0,149647000000.0,4354979954.725,806923642.969,13461734239.224,42.448,2.536
Adjusted savings: carbon dioxide damage (% of GNI),551,31.63,0.0,float64,1191,1191,0,0.068,6.108,1.153,0.912,0.864,2.907,1.607
Exports of goods and services (constant 2015 US$),551,31.63,0.0,float64,1191,1191,0,15888812.383,2510039729833.41,233027381568.213,77235588411.66,365183549835.443,12.156,3.064
Imports of goods and services (constant 2015 US$),551,31.63,0.0,float64,1191,1191,0,108991281.529,3542496138431.85,229848637787.513,77268539041.178,412115934850.078,23.645,4.261
Exports of goods and services (constant LCU),554,31.803,0.0,float64,1188,1187,1,16300000.0,907353400000000.0,14522574455433.084,228501850000.0,86785819980083.8,64.568,7.91
Households and NPISHs Final consumption expenditure (constant 2015 US$),554,31.803,0.0,float64,1188,1186,2,126584565.88,15199783010246.2,478165493706.974,94671607637.83,1616887280890.153,47.962,6.724
Households and NPISHs final consumption expenditure per capita (constant 2015 US$),554,31.803,0.0,float64,1188,1188,0,2836.801,54529.086,17181.834,17142.194,9413.866,0.695,0.877
Imports of goods and services (constant LCU),554,31.803,0.0,float64,1188,1187,1,138516880.204,779227000000000.0,13079111390849.635,186630258050.0,75904932097091.48,62.25,7.753
"Net capital account (BoP, current US$)",554,31.803,0.0,float64,1188,1181,3,-59355610826.584,111351721056.631,60661474.714,23560008.196,5451629746.633,174.084,3.965
Exports as a capacity to import (constant LCU),555,31.86,0.0,float64,1187,1187,0,15956643.097,797767415437937.0,14086837269768.277,219870291983.01,82148391651078.61,62.986,7.814
Gross domestic income (constant LCU),555,31.86,0.0,float64,1187,1187,0,223816355.797,1868341058722270.0,40806671408695.81,351169325056.529,212010528335025.94,47.564,6.733
Household and NPISHs Final consumption expenditure (constant LCU),555,31.86,0.0,float64,1187,1183,4,120386311.901,934306600000000.0,21094822119832.12,136018659000.0,107267052776288.6,43.829,6.488
Terms of trade adjustment (constant LCU),555,31.86,3.272,float64,1187,1130,2,-127210341277731.0,28316803701096.5,-447971820505.106,-29582446.809,7249379469865.781,173.976,-11.663
ICT goods exports (% of total goods exports),556,31.917,0.631,float64,1186,742,203,0.0,62.47,6.664,2.84,9.572,7.476,2.537
"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",558,32.032,0.0,float64,1184,1182,2,141337570.315,17023278343415.8,594561639506.907,128509346108.21,1829770081423.082,45.234,6.466
Exports of goods and services (annual % growth),560,32.147,0.0,float64,1182,1182,0,-78.393,323.913,4.347,4.216,16.052,144.803,7.485
Gross fixed capital formation (% of GDP),560,32.147,0.0,float64,1182,1182,0,7.959,64.009,23.167,22.599,5.8,4.904,1.213
Gross fixed capital formation (current LCU),560,32.147,0.0,float64,1182,1182,0,53829100.0,719212000000000.0,11562436303220.816,90221100000.0,65651784081971.98,61.524,7.547
Gross fixed capital formation (current US$),560,32.147,0.0,float64,1182,1182,0,53829100.0,5929632000000.0,186801988255.05,36943644842.98,535094805938.148,48.605,6.43
Imports of goods and services (annual % growth),560,32.147,0.0,float64,1182,1182,0,-78.027,67.735,4.562,4.928,10.757,5.603,-0.188
Household and NPISHs Final consumption expenditure (annual % growth),561,32.204,0.057,float64,1181,1181,0,-28.012,58.525,2.528,2.431,5.304,14.594,0.699
Tuberculosis treatment success rate (% of new cases),561,32.204,0.976,float64,1181,89,71,0.0,100.0,73.869,78.0,19.033,3.436,-1.583
"Households and NPISHs Final consumption expenditure, PPP (current international $)",562,32.262,0.0,float64,1180,1180,0,188889646.042,18822768999999.9,521037598067.106,104168877381.945,1671442294907.181,55.081,7.005
"Preprimary education, duration (years)",562,32.262,0.0,float64,1180,7,7,1.0,7.0,4.173,4.0,1.756,-1.409,-0.087
"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",564,32.377,0.0,float64,1178,1161,17,2.647,54.565,15.689,13.429,9.159,2.683,1.408
"Share of youth not in education, employment or training, male (% of male youth population) (modeled ILO estimate)",564,32.377,0.0,float64,1178,1127,48,1.442,40.019,12.096,11.116,6.423,4.2,1.746
"Share of youth not in education, employment or training, total (% of youth population) (modeled ILO estimate)",564,32.377,0.0,float64,1178,1153,24,2.97,47.228,13.701,12.271,7.222,4.219,1.697
Household final consumption expenditure per capita growth (annual %),565,32.434,0.0,float64,1177,1177,0,-32.353,55.02,1.806,1.616,5.233,13.8,0.528
Merchandise imports from economies in the Arab World (% of total merchandise imports),566,32.491,0.0,float64,1176,1176,0,0.0,61.271,3.921,0.714,8.093,16.447,3.684
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",569,32.664,0.0,float64,1173,1173,0,4.895,97.7,17.603,13.285,15.234,8.194,2.743
Total reserves in months of imports,569,32.664,0.0,float64,1173,1173,0,0.01,37.839,4.416,2.934,4.91,11.015,2.797
Secure Internet servers,570,32.721,0.746,float64,1172,1006,96,0.0,62879335.0,474803.135,2583.0,3607712.987,211.93,14.063
Secure Internet servers (per 1 million people),570,32.721,0.746,float64,1172,1160,1,0.0,3262663.431,23287.303,2247.436,129806.687,405.091,18.635
"School enrollment, secondary (% gross)",573,32.893,0.0,float64,1169,1169,0,36.208,164.08,103.491,101.806,15.688,2.98,0.825
Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),576,33.065,0.0,float64,1166,1166,0,0.0,24.84,1.082,0.352,1.898,31.192,4.355
Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),577,33.123,0.0,float64,1165,1165,0,0.0,17.452,1.699,0.86,2.242,7.386,2.379
Adjusted savings: energy depletion (% of GNI),578,33.18,16.992,float64,1164,869,1,0.0,33.414,2.034,0.029,5.245,11.251,3.267
"Commercial bank branches (per 100,000 adults)",578,33.18,0.0,float64,1164,1164,0,4.01,285.379,31.109,23.41,31.061,30.413,4.786
Access to clean fuels and technologies for cooking  (% of population),583,33.467,0.0,float64,1159,26,7,29.45,100.0,99.042,100.0,7.425,59.957,-7.805
"Access to clean fuels and technologies for cooking, rural (% of rural population)",583,33.467,0.0,float64,1159,29,6,24.2,100.0,99.052,100.0,7.4,66.124,-8.11
"Access to clean fuels and technologies for cooking, urban (% of urban population)",583,33.467,0.0,float64,1159,27,5,23.25,100.0,98.995,100.0,7.781,61.191,-7.862
GDP per person employed (constant 2021 PPP $),583,33.467,0.0,float64,1159,1159,0,25460.499,316456.424,106352.011,100861.706,45224.138,3.614,1.492
"School enrollment, secondary, female (% gross)",583,33.467,0.0,float64,1159,1159,0,39.291,174.837,104.229,101.501,16.642,3.855,1.214
"School enrollment, secondary, male (% gross)",583,33.467,0.0,float64,1159,1158,1,33.333,170.072,102.846,102.311,15.45,2.332,0.467
"Unemployment, total (% of total labor force) (national estimate)",583,33.467,0.0,float64,1159,1089,61,0.1,27.686,6.915,6.143,3.904,3.836,1.538
Final consumption expenditure (constant 2015 US$),590,33.869,0.0,float64,1152,1152,0,189352877.865,18137206109404.7,647397840038.754,136029860749.646,2016327175190.207,43.398,6.364
Final consumption expenditure (constant LCU),590,33.869,0.0,float64,1152,1152,0,179967751.942,1290868100000000.0,29048205399620.113,246326272850.0,144254834325135.66,43.088,6.399
"School enrollment, primary, private (% of total primary)",593,34.041,0.115,float64,1149,1145,4,0.0,97.816,17.969,9.563,20.986,2.861,1.746
Final consumption expenditure (annual % growth),596,34.214,0.0,float64,1146,1146,0,-23.367,21.13,2.55,2.51,4.133,5.243,-0.282
"Portfolio equity, net inflows (BoP, current US$)",597,34.271,5.281,float64,1145,1054,1,-291427000000.0,687416000000.0,10727188943.043,39528116.065,54283526942.062,54.439,5.806
Refugee population by country or territory of origin,598,34.328,0.0,float64,1144,519,151,5.0,215480.0,3007.125,73.5,15510.418,61.946,7.242
Adjusted savings: education expenditure (current US$),599,34.386,0.0,float64,1143,1143,0,13736000.657,1046599480744.69,34719831808.503,5830561255.757,106400953617.866,50.051,6.718
People using safely managed drinking water services (% of population),601,34.501,0.0,float64,1141,947,18,47.085,100.0,95.227,97.934,7.16,12.91,-2.991
"Intentional homicides (per 100,000 people)",602,34.558,2.181,float64,1140,1103,1,0.0,71.456,5.097,1.28,8.771,10.904,2.993
Current health expenditure (% of GDP),608,34.902,0.0,float64,1134,1001,105,1.6,24.231,7.517,7.473,2.851,1.911,0.598
Current health expenditure per capita (current US$),608,34.902,0.0,float64,1134,1120,14,74.888,12473.791,2736.439,1833.515,2292.541,0.822,1.16
"Current health expenditure per capita, PPP (current international $)",609,34.96,0.0,float64,1133,1118,15,193.523,12473.791,3008.584,2515.0,1903.708,1.676,1.201
Gross savings (% of GDP),609,34.96,0.0,float64,1133,1133,0,-36.704,69.493,25.136,24.257,11.845,3.908,0.065
Gross savings (% of GNI),609,34.96,0.0,float64,1133,1133,0,-38.444,69.256,25.749,24.729,12.136,4.016,0.073
Gross savings (current LCU),609,34.96,0.0,float64,1133,1133,0,-2791768341.054,764502655521470.0,13615343388730.84,121516299387.231,76708663950402.4,57.816,7.372
Gross savings (current US$),609,34.96,0.0,float64,1133,1133,0,-164993028.942,4841900000000.0,199640837522.991,45239367125.175,493330052338.633,37.493,5.572
"Out-of-pocket expenditure per capita, PPP (current international $)",609,34.96,0.0,float64,1133,1048,76,5.252,2003.493,556.515,519.0,299.828,1.779,0.954
Domestic credit to private sector by banks (% of GDP),611,35.075,0.0,float64,1131,1131,0,0.188,304.575,82.135,71.115,46.396,2.0,1.233
