Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Ratio of female to male labor force participation rate (%) (modeled ILO estimate),233,27.315,0.0,float64,620,620,0,45.227,90.536,68.208,66.936,10.895,-0.693,0.191
"Self-employed, female (% of female employment) (modeled ILO estimate)",233,27.315,0.0,float64,620,620,0,6.233,84.843,34.067,31.399,18.917,-0.112,0.68
"Self-employed, male (% of male employment) (modeled ILO estimate)",233,27.315,0.0,float64,620,620,0,13.67,69.462,36.393,34.921,12.411,-0.033,0.542
"Self-employed, total (% of total employment) (modeled ILO estimate)",233,27.315,0.0,float64,620,620,0,10.582,76.152,35.365,33.603,14.859,0.125,0.604
"Unemployment, female (% of female labor force) (modeled ILO estimate)",233,27.315,0.0,float64,620,613,7,1.639,27.906,9.493,8.982,4.893,-0.184,0.569
"Unemployment, male (% of male labor force) (modeled ILO estimate)",233,27.315,0.0,float64,620,607,13,1.346,22.887,7.227,5.917,4.464,1.674,1.353
"Unemployment, total (% of total labor force) (modeled ILO estimate)",233,27.315,0.0,float64,620,596,23,1.583,25.224,8.155,7.449,4.471,0.575,0.951
"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",233,27.315,0.0,float64,620,613,7,3.428,50.731,21.872,21.572,11.115,-0.719,0.339
"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",233,27.315,0.0,float64,620,613,7,2.486,52.654,16.024,13.523,10.013,1.221,1.203
"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",233,27.315,0.0,float64,620,615,5,3.361,51.641,18.294,17.14,10.131,0.034,0.744
"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",233,27.315,0.0,float64,620,620,0,4.503,84.496,31.673,29.004,18.788,0.154,0.782
"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",233,27.315,0.0,float64,620,620,0,8.806,68.387,31.102,28.777,12.212,0.839,0.862
"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",233,27.315,0.0,float64,620,620,0,6.693,75.451,31.228,29.028,14.603,0.811,0.85
"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",233,27.315,0.0,float64,620,620,0,15.157,93.767,65.933,68.601,18.917,-0.112,-0.68
"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",233,27.315,0.0,float64,620,620,0,30.538,86.33,63.607,65.079,12.411,-0.033,-0.542
"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",233,27.315,0.0,float64,620,620,0,23.848,89.418,64.635,66.397,14.859,0.125,-0.604
Liner shipping connectivity index (maximum value in 2004 = 100),235,27.55,0.0,float64,618,581,28,0.977,51.596,15.982,9.683,12.442,-0.191,0.932
Fuel exports (% of merchandise exports),236,27.667,5.979,float64,617,567,1,0.0,98.764,12.366,3.191,20.056,3.901,2.079
Broad money to total reserves ratio,238,27.902,0.0,float64,615,615,0,1.077,21.322,4.181,3.56,2.547,8.863,2.33
Bank liquid reserves to bank assets ratio (%),239,28.019,0.0,float64,614,614,0,0.738,122.357,23.631,20.405,18.332,4.938,1.89
Average precipitation in depth (mm per year),241,28.253,0.0,float64,612,35,35,591.0,3240.0,1817.603,1783.0,598.986,-0.194,0.231
"Commercial bank branches (per 100,000 adults)",241,28.253,0.0,float64,612,612,0,2.476,74.104,17.376,15.073,11.079,6.325,2.108
Renewable internal freshwater resources per capita (cubic meters),241,28.253,0.0,float64,612,612,0,283.54,322990.057,29195.242,6980.386,58982.964,14.542,3.767
"Renewable internal freshwater resources, total (billion cubic meters)",241,28.253,0.0,float64,612,33,33,0.024,5661.0,407.874,91.43,1027.328,17.644,4.117
"Secondary education, pupils",241,28.253,0.0,float64,612,609,3,1386.0,25155104.0,1836728.958,356903.5,4439150.709,14.946,3.842
"International tourism, receipts for travel items (current US$)",242,28.37,0.0,float64,611,534,64,15000000.0,24573000000.0,1748795417.349,776000000.0,2805365529.915,22.828,4.167
Cereal production (metric tons),245,28.722,0.0,float64,608,602,5,10.68,135485143.44,6888725.779,763891.095,19708563.462,16.031,3.928
Cereal yield (kg per hectare),245,28.722,0.0,float64,608,599,8,709.9,31620.7,3786.598,3101.85,3861.948,26.73,4.823
Land under cereal production (hectares),245,28.722,0.0,float64,608,560,28,3.0,27643788.0,1698696.229,331260.0,4414592.829,12.073,3.509
"International tourism, expenditures for travel items (current US$)",246,28.839,0.0,float64,607,428,104,4199999.809,25567000000.0,1232699094.067,261000000.0,3106781117.685,24.206,4.55
"Intentional homicides (per 100,000 people)",247,28.957,0.117,float64,606,606,0,0.0,106.82,21.17,17.059,16.532,1.969,1.341
Deposit interest rate (%),250,29.308,0.0,float64,603,580,10,0.143,94.997,4.921,3.527,6.01,95.138,7.761
"Portfolio equity, net inflows (BoP, current US$)",250,29.308,28.839,float64,603,358,1,-7565367449.971,37671282921.22,414599856.573,0.0,2888824544.601,100.146,8.782
Merchandise exports by the reporting economy (current US$),253,29.66,0.0,float64,600,600,0,39837.0,460604000000.0,24976902613.442,2288752946.5,66075609794.134,18.734,4.174
"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",253,29.66,1.29,float64,600,590,1,0.0,100.0,5.724,1.826,10.423,18.082,3.635
Merchandise imports by the reporting economy (current US$),254,29.777,0.0,float64,599,599,0,6685420.0,492161000000.0,25955001767.189,6125430826.0,67469980588.93,22.282,4.556
"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",254,29.777,1.758,float64,599,585,1,-0.0,74.745,6.327,2.597,10.985,13.524,3.451
Lending interest rate (%),255,29.894,0.0,float64,598,567,11,3.439,95.894,13.365,10.996,8.904,18.717,3.473
Merchandise exports to high-income economies (% of total merchandise exports),255,29.894,0.0,float64,598,598,0,5.352,100.0,64.523,65.822,19.189,-0.277,-0.425
Merchandise imports from high-income economies (% of total merchandise imports),255,29.894,0.0,float64,598,598,0,19.391,100.0,60.772,58.613,19.011,-0.92,0.0
Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),256,30.012,0.0,float64,597,597,0,0.345,90.111,20.399,17.119,15.159,2.278,1.285
Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),256,30.012,0.0,float64,597,597,0,0.062,100.0,19.63,17.577,12.605,1.878,0.908
Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),258,30.246,0.0,float64,595,595,0,0.002,16.867,1.131,0.635,1.882,28.106,4.776
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",258,30.246,0.0,float64,595,595,0,5.657,68.549,20.108,20.082,7.912,8.827,1.821
Real interest rate (%),258,30.246,0.0,float64,595,595,0,-58.327,54.678,6.785,6.856,9.044,9.13,0.236
"Net capital account (BoP, current US$)",260,30.481,0.0,float64,593,588,5,-11365727757.16,7538067976.78,49399907.521,26095844.444,765211262.051,118.258,-6.198
Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),263,30.832,0.0,float64,590,590,0,0.0,40.332,4.749,1.735,7.046,4.865,2.223
Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),264,30.95,0.0,float64,589,589,0,0.0,34.723,1.896,0.452,3.426,26.46,4.139
Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),264,30.95,0.0,float64,589,589,0,0.0,61.074,11.568,9.531,8.294,1.965,1.11
Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),264,30.95,0.0,float64,589,589,0,0.0,20.101,0.947,0.132,2.594,21.209,4.409
"Share of youth not in education, employment or training, female (% of female youth population) (modeled ILO estimate)",264,30.95,0.0,float64,589,584,5,13.627,54.565,29.145,27.397,8.606,0.0,0.755
"Share of youth not in education, employment or training, male (% of male youth population) (modeled ILO estimate)",264,30.95,0.0,float64,589,578,11,3.367,45.669,15.704,14.038,7.568,1.516,1.378
"Share of youth not in education, employment or training, total (% of youth population) (modeled ILO estimate)",264,30.95,0.0,float64,589,583,6,9.179,47.228,22.351,20.975,6.64,1.486,0.99
Claims on other sectors of the domestic economy (annual growth as % of broad money),267,31.301,0.0,float64,586,586,0,-28.073,75.388,7.75,6.74,8.862,10.735,1.877
Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),267,31.301,0.0,float64,586,586,0,0.0,13.327,0.968,0.794,0.847,77.599,5.887
Secure Internet servers,267,31.301,1.055,float64,586,453,78,0.0,1188440.0,16769.466,357.5,87741.439,95.148,8.989
Secure Internet servers (per 1 million people),267,31.301,1.055,float64,586,578,1,0.0,3262663.431,17963.154,259.607,178310.335,229.199,14.444
"School enrollment, secondary (% gross)",269,31.536,0.0,float64,584,584,0,38.657,141.203,90.734,91.237,17.662,0.247,-0.206
Merchandise exports to economies in the Arab World (% of total merchandise exports),270,31.653,0.0,float64,583,583,0,0.0,68.749,3.047,0.332,8.567,29.225,5.091
Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),270,31.653,0.0,float64,583,583,0,0.0,42.059,1.281,0.333,3.144,66.543,6.919
Merchandise imports from economies in the Arab World (% of total merchandise imports),270,31.653,0.0,float64,583,583,0,0.0,29.101,0.46,0.119,1.793,172.903,11.99
Current health expenditure (% of GDP),272,31.887,0.0,float64,581,581,0,2.186,13.787,6.34,5.963,1.862,0.429,0.779
Domestic general government health expenditure (% of GDP),272,31.887,0.0,float64,581,581,0,0.29,12.628,3.447,3.061,1.746,5.391,1.779
Domestic general government health expenditure (% of current health expenditure),272,31.887,0.0,float64,581,581,0,7.133,91.802,52.595,52.004,14.209,0.961,-0.125
Domestic general government health expenditure (% of general government expenditure),272,31.887,0.0,float64,581,581,0,1.698,33.098,12.617,12.072,5.02,2.027,1.016
Domestic private health expenditure (% of current health expenditure),272,31.887,0.0,float64,581,581,0,8.1,71.052,44.163,43.867,12.195,0.04,-0.356
"Interest rate spread (lending rate minus deposit rate, %)",272,31.887,0.0,float64,581,573,7,-0.018,39.654,8.574,6.997,6.06,9.267,2.822
Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),272,31.887,0.0,float64,581,581,0,0.143,100.0,19.25,14.759,15.56,2.743,1.587
Out-of-pocket expenditure (% of current health expenditure),272,31.887,0.0,float64,581,581,0,8.1,63.934,34.994,33.599,12.325,-0.589,0.224
Current health expenditure per capita (current US$),273,32.005,0.0,float64,580,579,1,23.903,2076.142,538.51,400.183,406.922,0.73,1.162
"Current health expenditure per capita, PPP (current international $)",273,32.005,0.0,float64,580,580,0,78.929,3176.122,911.782,740.57,595.72,1.17,1.195
Domestic general government health expenditure per capita (current US$),273,32.005,0.0,float64,580,580,0,2.41,1200.084,296.074,207.651,243.521,1.479,1.336
"Domestic general government health expenditure per capita, PPP (current international $)",273,32.005,0.0,float64,580,580,0,7.211,2869.007,515.295,410.224,429.673,5.575,2.058
Domestic private health expenditure per capita (current US$),273,32.005,0.0,float64,580,580,0,11.831,946.945,236.386,153.11,194.757,1.074,1.299
"Domestic private health expenditure per capita, PPP (current international $)",273,32.005,0.0,float64,580,580,0,39.187,1339.26,385.258,320.954,252.297,0.88,1.105
Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),273,32.005,0.0,float64,580,580,0,0.016,94.413,15.93,9.408,17.121,2.464,1.512
Out-of-pocket expenditure per capita (current US$),273,32.005,0.0,float64,580,580,0,11.112,628.307,176.239,127.93,136.054,0.696,1.212
"Out-of-pocket expenditure per capita, PPP (current international $)",273,32.005,0.0,float64,580,580,0,26.932,1153.019,291.502,254.743,182.29,2.416,1.348
Container port traffic (TEU: 20 foot equivalent units),274,32.122,0.0,float64,579,572,6,649.0,11801530.0,1414480.245,674837.0,2072214.527,6.083,2.396
GDP per person employed (constant 2021 PPP $),274,32.122,0.0,float64,579,579,0,7743.765,159152.877,45869.55,38790.646,29171.771,3.026,1.654
Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),274,32.122,0.0,float64,579,579,0,0.0,24.84,0.269,0.045,1.27,255.486,14.346
Adjusted savings: net forest depletion (current US$),277,32.474,27.902,float64,576,339,1,0.0,655551905.35,45361992.118,129434.294,106962543.548,11.477,3.245
Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),279,32.708,0.0,float64,574,574,0,0.0,71.743,1.7,0.275,5.876,68.601,7.457
Net official development assistance and official aid received (constant 2021 US$),279,32.708,0.0,float64,574,571,3,-190460006.714,3184620117.188,280097839.259,113435001.373,386266807.839,12.164,2.755
Net official development assistance and official aid received (current US$),279,32.708,0.0,float64,574,571,3,-298890014.648,2889840087.891,257693101.652,103865001.678,355549903.337,11.295,2.687
"School enrollment, secondary, female (% gross)",279,32.708,0.0,float64,574,574,0,37.179,150.016,92.824,92.339,18.125,0.641,-0.115
"School enrollment, secondary, male (% gross)",279,32.708,0.0,float64,574,574,0,40.093,132.835,88.679,90.073,17.824,-0.067,-0.253
"School enrollment, primary, private (% of total primary)",280,32.825,0.234,float64,573,572,1,0.0,95.19,24.359,17.861,20.754,1.891,1.629
"Grants, excluding technical cooperation (BoP, current US$)",281,32.943,0.117,float64,572,564,8,-40000.0,2913580000.0,174221153.846,69125000.0,287757595.7,28.639,4.405
"Net bilateral aid flows from DAC donors, Total (current US$)",281,32.943,0.0,float64,572,572,0,-331489984.382,2587990012.15,204501381.137,84310000.649,307548220.164,14.426,3.127
"Primary education, teachers",281,32.943,0.0,float64,572,548,22,194.0,887428.0,87367.963,19992.5,170102.623,8.634,2.968
"International tourism, receipts (current US$)",282,33.06,0.0,float64,571,518,48,19000000.0,25847000000.0,2122801926.407,1034000000.0,3059411522.509,19.744,3.832
"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",282,33.06,0.0,float64,571,548,22,-201029998.779,285279998.779,27352959.719,16170000.076,38175317.5,11.831,1.931
"Technical cooperation grants (BoP, current US$)",282,33.06,0.0,float64,571,543,27,30000.0,775970000.0,53505131.349,28680000.0,72311415.408,22.433,3.483
Net ODA received per capita (current US$),285,33.411,0.0,float64,568,568,0,-800.937,1228.304,77.484,27.379,150.201,21.26,3.468
Net official development assistance received (constant 2021 US$),285,33.411,0.0,float64,568,565,3,-190460006.714,3184620117.188,283067569.956,116559997.559,387214784.586,12.089,2.745
Net official development assistance received (current US$),285,33.411,0.0,float64,568,565,3,-298890014.648,2889840087.891,260424965.401,105095001.221,356423876.434,11.221,2.676
ICT goods imports (% total goods imports),287,33.646,0.0,float64,566,437,100,0.96,31.71,6.618,5.4,4.376,5.563,2.091
"Net bilateral aid flows from DAC donors, Canada (current US$)",288,33.763,0.469,float64,565,401,99,0.0,458869995.117,9462194.674,2109999.895,27683065.832,135.421,9.852
"Annual freshwater withdrawals, total (% of internal resources)",289,33.88,0.0,float64,564,262,29,0.455,101.25,10.43,3.996,16.72,13.034,3.484
"Annual freshwater withdrawals, total (billion cubic meters)",289,33.88,0.0,float64,564,263,28,0.004,89.944,10.617,1.607,19.709,5.304,2.422
Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,289,33.88,0.0,float64,564,262,29,0.771,101.25,13.222,8.367,17.098,9.851,3.001
"Net bilateral aid flows from DAC donors, Japan (current US$)",289,33.88,0.0,float64,564,484,62,-711609985.352,247000000.0,5170514.243,2334999.919,46290162.127,123.671,-8.159
Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),292,34.232,17.937,float64,561,162,46,-0.001,2680.731,45.655,4.098,193.197,84.421,8.248
Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),292,34.232,1.993,float64,561,245,48,-447.994,41.061,-25.27,-2.192,74.908,15.483,-3.853
Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),292,34.232,65.768,float64,561,1,1,0.0,0.0,0.0,0.0,0.0,0,0
Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),292,34.232,47.714,float64,561,69,19,-7.574,49.68,0.359,0.0,2.957,147.114,9.868
Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),292,34.232,0.117,float64,561,269,48,-195.441,2482.397,20.744,-0.054,153.074,141.216,10.361
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",292,34.232,0.0,float64,561,366,138,1.54,11.78,5.742,5.91,1.897,-0.322,0.077
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",292,34.232,0.0,float64,561,253,149,0.59,5.03,2.404,2.42,0.846,-0.42,0.148
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",292,34.232,0.0,float64,561,417,109,2.53,18.73,9.202,9.48,3.007,-0.269,0.099
Total greenhouse gas emissions including LULUCF (Mt CO2e),292,34.232,0.0,float64,561,558,2,-10.842,3498.524,118.692,19.187,327.879,35.724,5.392
"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",294,34.467,0.0,float64,559,559,0,1104.711,280023.531,16908.042,5842.5,41506.845,24.199,4.931
"Industry (including construction), value added per worker (constant 2015 US$)",294,34.467,0.0,float64,559,559,0,4948.22,376751.713,23625.006,19211.35,20502.277,159.623,9.816
"Services, value added per worker (constant 2015 US$)",294,34.467,0.0,float64,559,559,0,4030.26,67876.858,18498.343,16204.528,11581.403,3.238,1.564
ICT goods exports (% of total goods exports),295,34.584,0.469,float64,558,231,70,0.0,45.35,2.974,0.29,6.67,10.484,3.104
Adjusted net national income (current US$),296,34.701,0.0,float64,557,557,0,307414667.417,2003637158343.32,121753420362.196,18939541147.197,293114433211.51,15.622,3.808
Adjusted net national income per capita (current US$),296,34.701,0.0,float64,557,557,0,656.482,29667.736,7380.879,5506.988,6006.842,2.462,1.672
Adjusted savings: natural resources depletion (% of GNI),296,34.701,0.586,float64,557,553,1,0.0,29.528,2.737,0.858,4.156,7.081,2.371
Adjusted savings: net forest depletion (% of GNI),296,34.701,27.081,float64,557,327,1,0.0,10.982,0.372,0.011,1.176,33.546,5.34
"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",297,34.818,1.055,float64,556,284,27,0.0,95.353,59.308,69.995,29.044,-0.533,-0.936
Changes in inventories (current LCU),299,35.053,7.386,float64,554,487,6,-59417000000000.0,16307520448122.2,170679984951.171,591000000.0,2912975583993.817,319.976,-14.814
"People using at least basic drinking water services, urban (% of urban population)",299,35.053,0.0,float64,554,461,19,84.623,100.0,97.283,97.801,2.907,9.505,-2.741
External health expenditure (% of current health expenditure),300,35.17,3.048,float64,553,528,1,0.0,64.684,3.406,0.766,8.21,22.846,4.546
Net ODA received (% of GNI),300,35.17,0.0,float64,553,553,0,-8.188,24.322,1.693,0.525,2.775,14.064,2.966
Changes in inventories (current US$),301,35.287,7.386,float64,552,485,5,-13735001866.64,37886306439.15,1298926626.675,169450503.689,4284138028.273,24.454,4.154
Exports of goods and services (% of GDP),301,35.287,0.0,float64,552,552,0,5.271,433.836,40.201,33.14,36.818,47.261,5.999
Exports of goods and services (current LCU),301,35.287,0.0,float64,552,552,0,389960000.0,297374000000000.0,9776305445212.863,97729743700.0,31189191921618.42,29.7,4.818
External balance on goods and services (% of GDP),301,35.287,0.0,float64,552,552,0,-52.995,30.811,-4.449,-1.907,11.663,0.897,-0.334
External balance on goods and services (current LCU),301,35.287,0.0,float64,552,551,1,-111839000000000.0,13357635667800.0,-1162670030066.281,-756450000.0,9499968799417.35,67.581,-7.712
External health expenditure per capita (current US$),301,35.287,3.048,float64,552,527,1,0.0,86.622,6.358,3.337,9.143,22.806,3.78
"External health expenditure per capita, PPP (current international $)",301,35.287,3.048,float64,552,527,1,0.0,131.874,11.799,6.493,16.459,13.46,3.091
Imports of goods and services (% of GDP),301,35.287,0.0,float64,552,552,0,7.515,429.359,44.65,37.134,36.261,41.617,5.392
Imports of goods and services (current LCU),301,35.287,0.0,float64,552,552,0,536910000.0,409213000000000.0,10938975475279.143,122502668500.0,38752078376603.086,41.61,5.767
Trade (% of GDP),301,35.287,0.0,float64,552,552,0,15.683,863.195,84.85,72.25,72.144,46.726,5.893
Exports of goods and services (current US$),303,35.522,0.0,float64,550,550,0,144429629.63,643754339741.998,42999517949.2,11870787561.395,89234288811.571,15.338,3.734
External balance on goods and services (current US$),303,35.522,0.0,float64,550,549,1,-70922056745.489,51442237675.147,-726984446.996,-452999377.48,10036169384.951,12.037,-0.898
Imports of goods and services (current US$),303,35.522,0.0,float64,550,550,0,198855555.556,668531309337.792,43726502396.197,12918047313.917,92099844301.597,16.12,3.842
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",307,35.991,0.0,float64,546,545,1,1.883,384.331,37.747,14.693,60.574,14.99,3.686
Lifetime risk of maternal death (%),309,36.225,0.0,float64,544,544,0,0.016,1.687,0.216,0.143,0.247,11.414,3.105
Lifetime risk of maternal death (1 in: rate varies by country),309,36.225,0.0,float64,544,126,102,59.0,6100.0,1028.993,700.0,930.231,3.405,1.765
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",309,36.225,0.0,float64,544,162,106,15.0,429.0,80.206,65.0,68.927,9.383,2.773
Number of maternal deaths,309,36.225,2.814,float64,544,133,100,0.0,2300.0,263.358,45.0,435.39,6.406,2.448
"Net bilateral aid flows from DAC donors, France (current US$)",311,36.46,0.352,float64,542,445,62,-109199996.948,860710021.973,25547859.871,2910000.086,73906711.106,41.279,5.444
"People practicing open defecation, urban (% of urban population)",311,36.46,8.206,float64,542,429,13,0.0,11.908,1.544,0.869,2.155,6.296,2.535
"People using at least basic sanitation services, urban (% of urban population)",311,36.46,0.0,float64,542,481,16,31.222,100.0,86.62,88.985,12.059,6.856,-2.34
"Net bilateral aid flows from DAC donors, United States (current US$)",312,36.577,0.234,float64,541,489,35,-67860000.61,1077900024.414,60659334.683,12670000.076,117337050.68,17.795,3.612
"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",313,36.694,0.0,float64,540,269,26,3.487,99.976,26.851,19.602,24.334,2.237,1.767
"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",313,36.694,5.275,float64,540,265,23,0.0,81.241,12.479,7.654,15.684,7.328,2.601
Fluorinated greenhouse gases (F-gases) emissions from Industrial Processes (Mt CO2e),313,36.694,2.345,float64,540,446,16,0.0,21.787,1.909,0.265,3.785,6.829,2.62
Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),313,36.694,0.0,float64,540,540,0,0.0,68.749,1.367,0.094,5.729,96.761,9.342
Final consumption expenditure (% of GDP),314,36.811,0.0,float64,539,539,0,46.942,115.122,83.188,81.206,11.267,0.065,0.156
Final consumption expenditure (current LCU),314,36.811,0.0,float64,539,539,0,998540000.0,1434347000000000.0,35830158463372.91,314550223000.0,141577227183584.9,43.236,6.112
Gross domestic savings (% of GDP),314,36.811,0.0,float64,539,539,0,-15.122,53.058,16.812,18.794,11.267,0.065,-0.156
Gross domestic savings (current LCU),314,36.811,0.0,float64,539,539,0,-178820674800.0,178357000000000.0,8199085747836.347,26965932000.0,26324406130203.84,18.387,4.18
Adjusted savings: particulate emission damage (current US$),315,36.928,0.0,float64,538,538,0,1655481.019,5181353267.884,318972273.124,60925855.284,744660231.238,15.127,3.794
"Net ODA received (% of imports of goods, services and primary income)",315,36.928,0.0,float64,538,538,0,-10.412,67.241,3.47,1.254,6.307,25.704,4.103
Final consumption expenditure (current US$),316,37.046,0.0,float64,537,537,0,369829629.63,2065275051604.2,149917532251.237,31895516574.168,337586511830.707,12.803,3.524
Gross domestic savings (current US$),316,37.046,0.0,float64,537,537,0,-1268523001.647,550881172373.267,36516375407.239,6228518518.519,79167577888.9,12.982,3.44
"School enrollment, secondary, private (% of total secondary)",316,37.046,0.234,float64,537,536,1,0.0,92.721,24.691,20.425,19.603,1.941,1.513
"Automated teller machines (ATMs) (per 100,000 adults)",317,37.163,0.0,float64,536,514,22,1.09,276.29,45.417,37.06,32.587,11.379,2.548
Children out of school (% of primary school age),317,37.163,0.0,float64,536,536,0,0.015,48.947,5.672,3.783,6.115,5.416,1.807
"Children out of school, primary",318,37.28,0.0,float64,535,518,15,1.0,896213.0,56371.955,13778.0,112502.929,18.653,3.905
General government final consumption expenditure (% of GDP),318,37.28,0.0,float64,535,535,0,2.014,43.232,15.09,13.92,6.053,3.768,1.688
General government final consumption expenditure (current LCU),318,37.28,0.0,float64,535,533,2,86700000.0,231997000000000.0,6237512394340.188,43870000000.0,24685641577367.355,38.967,5.905
"International tourism, expenditures (current US$)",318,37.28,0.0,float64,535,453,68,9000000.0,29998000000.0,1777152037.205,447000000.0,3947012501.95,19.25,4.081
"Net bilateral aid flows from DAC donors, Germany (current US$)",318,37.28,0.586,float64,535,420,28,-87019996.643,637099975.586,27543121.575,5820000.172,69507008.352,26.899,4.715
General government final consumption expenditure (current US$),320,37.515,0.0,float64,533,531,2,61070370.37,488416927312.953,28731398142.499,4634065895.779,72371010921.525,19.062,4.227
"Primary completion rate, total (% of relevant age group)",320,37.515,0.0,float64,533,532,1,67.293,152.807,96.13,96.855,10.115,1.993,0.125
Gross capital formation (% of GDP),321,37.632,0.0,float64,532,532,0,7.611,50.188,21.504,21.193,6.574,1.86,0.889
Gross capital formation (current LCU),321,37.632,0.0,float64,532,532,0,184240000.0,290196000000000.0,9529748569269.412,75629703150.0,34085809104756.125,27.156,4.999
"Prevalence of overweight (modeled estimate, % of children under 5)",321,37.632,0.0,float64,532,116,85,3.4,17.6,8.04,7.6,2.817,0.538,0.684
"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",321,37.632,0.0,float64,532,228,121,1.6,52.6,13.362,10.6,9.546,3.863,1.74
Prevalence of undernourishment (% of population),321,37.632,0.0,float64,532,175,100,2.5,51.7,9.444,6.6,8.866,6.67,2.359
Household and NPISHs Final consumption expenditure (current LCU),322,37.749,0.0,float64,531,528,3,833650000.0,1202350000000000.0,30058167134064.297,260106400000.0,117887722451250.42,43.609,6.113
Households and NPISHs final consumption expenditure (% of GDP),322,37.749,0.0,float64,531,531,0,35.921,101.337,68.077,65.534,11.554,0.386,0.594
Households and NPISHs final consumption expenditure: linked series (current LCU),322,37.749,0.0,float64,531,528,3,833650000.0,1202350000000000.0,30058850687359.625,264134378400.0,117887549354428.52,43.609,6.113
Gross capital formation (current US$),323,37.866,0.0,float64,530,530,0,68237037.037,571009350268.318,38893696005.219,7803815235.033,85093649053.689,13.117,3.494
"Intentional homicides, female (per 100,000 female)",323,37.866,2.227,float64,530,512,1,0.0,19.602,4.592,3.743,3.326,2.233,1.359
"Intentional homicides, male (per 100,000 male)",323,37.866,0.117,float64,530,530,0,0.0,204.331,39.019,30.288,31.447,2.117,1.352
Household and NPISHs Final consumption expenditure (current US$),324,37.984,0.0,float64,529,528,1,308759259.259,1576858124291.25,122480890605.966,25436246724.157,269550734367.674,11.209,3.344
Prevalence of anemia among children (% of children ages 6-59 months),325,38.101,0.0,float64,528,214,121,9.8,63.6,26.348,24.3,9.369,5.723,2.188
Prevalence of anemia among non-pregnant women (% of women ages 15-49),325,38.101,0.0,float64,528,212,119,7.0,51.2,19.7,18.85,7.715,4.203,1.677
Prevalence of anemia among pregnant women (%),325,38.101,0.0,float64,528,191,110,12.7,52.8,24.111,22.9,6.573,5.775,2.039
Prevalence of anemia among women of reproductive age (% of women ages 15-49),325,38.101,0.0,float64,528,205,124,7.4,51.3,19.891,19.0,7.659,4.29,1.701
"Primary completion rate, female (% of relevant age group)",325,38.101,0.0,float64,528,527,1,63.293,130.435,96.529,97.339,9.827,1.022,-0.17
"Primary completion rate, male (% of relevant age group)",325,38.101,0.0,float64,528,527,1,66.827,177.632,95.778,96.283,11.325,5.223,0.644
