Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Total reserves minus gold (current US$),47,11.111,0.0,float64,376,376,0,89264770.317,731920183443.462,55576714422.158,19440944939.038,110444631886.12,15.746,3.824
Tuberculosis treatment success rate (% of new cases),47,11.111,0.0,float64,376,52,42,17.0,100.0,82.346,86.0,12.003,4.745,-1.836
Adjusted savings: carbon dioxide damage (current US$),48,11.348,0.0,float64,375,375,0,8824974.48,31122747017.807,3513739342.083,1637906541.894,5201320592.094,7.359,2.666
Adjusted savings: education expenditure (% of GNI),48,11.348,0.0,float64,375,147,24,1.43,8.728,4.226,4.297,1.629,-0.386,0.593
Adjusted savings: energy depletion (current US$),48,11.348,15.839,float64,375,309,1,0.0,117547302394.557,10786236651.178,4990541163.469,16779070530.063,13.978,3.221
Adjusted savings: mineral depletion (current US$),48,11.348,50.591,float64,375,162,1,0.0,6081363266.158,127766847.547,0.0,453007957.382,85.831,7.853
Cereal yield (kg per hectare),48,11.348,0.0,float64,375,369,5,516.4,36761.9,4587.205,2203.9,5764.611,8.775,2.785
Adjusted savings: consumption of fixed capital (current US$),50,11.82,0.0,float64,373,373,0,28120152.766,105110086054.708,14675886850.257,7327313202.361,19336562210.955,4.586,2.182
Coal rents (% of GDP),50,11.82,82.742,float64,373,24,1,0.0,0.044,0.001,0.0,0.004,70.221,7.556
Forest rents (% of GDP),50,11.82,8.511,float64,373,338,1,0.0,0.946,0.072,0.003,0.148,12.08,3.23
Gross value added at basic prices (GVA) (current LCU),50,11.82,0.0,float64,373,373,0,4076000000.0,1.39242629e+17,1345637966347864.0,678426845000.0,9987041806851194.0,129.625,10.815
Gross value added at basic prices (GVA) (current US$),50,11.82,0.0,float64,373,373,0,1902884346.813,1057621066666.67,139466944842.264,69443433029.909,174526334235.588,6.211,2.316
Mineral rents (% of GDP),50,11.82,50.118,float64,373,162,1,0.0,7.205,0.302,0.0,0.922,23.174,4.57
Oil rents (% of GDP),50,11.82,15.839,float64,373,307,1,0.0,65.158,15.919,10.494,17.73,-0.167,0.943
Total natural resources rents (% of GDP),50,11.82,7.329,float64,373,343,1,0.0,66.06,17.694,12.819,18.097,-0.467,0.785
"Households and NPISHs Final consumption expenditure, PPP (current international $)",51,12.057,0.0,float64,372,372,0,2103495831.414,1503272709095.57,171922626799.614,75112800427.28,241282156711.052,8.322,2.646
"Claims on central government, etc. (% GDP)",52,12.293,0.0,float64,371,371,0,-117.13,122.113,8.148,5.189,29.451,3.486,0.313
Domestic credit to private sector by banks (% of GDP),53,12.53,0.0,float64,370,370,0,1.266,138.42,47.324,48.205,28.239,-0.48,0.326
Monetary Sector credit to private sector (% GDP),53,12.53,0.0,float64,370,370,0,1.267,138.858,47.469,48.26,28.476,-0.485,0.337
Net domestic credit (current LCU),53,12.53,0.0,float64,370,370,0,-25718008000000.0,1.02117e+16,135883195705139.31,108499195934.597,869475364235568.4,77.145,8.344
Net foreign assets (current LCU),53,12.53,0.0,float64,370,370,0,-875213899174.623,2473743911927340.0,43918952300165.89,128183483111.901,246784776444073.8,68.519,8.014
Adjusted savings: carbon dioxide damage (% of GNI),54,12.766,0.0,float64,369,369,0,0.354,11.504,2.313,2.121,1.431,8.636,2.15
Adjusted savings: consumption of fixed capital (% of GNI),54,12.766,0.0,float64,369,369,0,3.513,22.152,10.547,9.668,4.333,-0.845,0.389
Adjusted savings: education expenditure (current US$),54,12.766,0.0,float64,369,369,0,57686622.679,59234989604.683,6345685511.416,2847978150.96,9874952445.195,12.233,3.276
Adjusted savings: energy depletion (% of GNI),54,12.766,15.839,float64,369,303,1,0.0,33.414,7.111,4.512,8.046,0.674,1.161
Adjusted savings: mineral depletion (% of GNI),54,12.766,49.409,float64,369,161,1,0.0,2.865,0.077,0.0,0.256,63.104,7.091
Carbon intensity of GDP (kg CO2e per 2021 PPP $),54,12.766,0.0,float64,369,369,0,0.051,0.769,0.317,0.291,0.13,-0.034,0.497
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",54,12.766,0.0,float64,369,369,0,1.096,669.485,87.674,28.065,131.395,7.007,2.494
Energy intensity level of primary energy (MJ/$2017 PPP GDP),57,13.475,0.0,float64,366,283,67,1.18,10.55,4.74,3.975,2.089,-0.241,0.76
Gross value added at basic prices (GVA) (constant 2015 US$),57,13.475,0.0,float64,366,366,0,1963712475.321,749986628637.36,137840634130.53,70937579705.072,159909783927.584,2.702,1.761
Gross value added at basic prices (GVA) (constant LCU),57,13.475,0.0,float64,366,366,0,5606500000.0,1.5838428e+16,729575223826270.1,646127500156.779,2999024939111551.5,14.293,4.002
Discrepancy in expenditure estimate of GDP (current LCU),60,14.184,27.187,float64,363,214,19,-139961100988700.0,2036316708500620.0,18619508881143.004,0.0,139743541483048.22,139.794,11.062
Gross capital formation (% of GDP),60,14.184,0.0,float64,363,363,0,-15.917,56.874,25.619,25.016,9.298,1.488,0.02
Gross capital formation (current LCU),60,14.184,0.0,float64,363,363,0,-95775532900.0,3.96546798558311e+16,379844108641745.2,167346576700.0,2776113388262503.0,135.404,10.968
Gross capital formation (current US$),60,14.184,0.0,float64,363,363,0,-538909486.78,313251466666.667,44763652376.583,23657477243.173,55061763502.14,4.304,2.019
Gross national expenditure (% of GDP),60,14.184,0.0,float64,363,363,0,45.28,154.18,96.258,96.048,21.04,0.003,0.355
Gross national expenditure (current LCU),60,14.184,0.0,float64,363,363,0,4129960000.0,1.00190975344245e+17,994602611993838.5,519303717300.0,7023076720262912.0,131.903,10.742
Gross national expenditure (current US$),60,14.184,0.0,float64,363,363,0,1829751034.487,988887200000.0,148422453408.545,76894505494.505,168807693101.373,4.407,1.971
"Annual freshwater withdrawals, total (% of internal resources)",63,14.894,0.0,float64,360,241,16,6.333,7750.0,845.165,132.302,1773.783,6.348,2.718
Gross fixed capital formation (% of GDP),64,15.13,0.0,float64,359,359,0,1.225,43.387,22.225,22.545,7.229,0.679,-0.225
Gross fixed capital formation (current LCU),64,15.13,0.0,float64,359,359,0,1036200000.0,3.8363588e+16,371212546295923.2,192766766500.0,2735467413906837.0,129.607,10.778
Gross fixed capital formation (current US$),64,15.13,0.0,float64,359,359,0,257193013.292,297794400000.0,33793288917.506,12610652480.412,46243523720.269,6.844,2.407
Exports as a capacity to import (constant LCU),66,15.603,0.0,float64,357,357,0,937429106.904,7814484786362541.0,230172850754780.62,301768000000.0,1071416070728310.6,28.688,5.307
Exports of goods and services (constant LCU),66,15.603,0.0,float64,357,357,0,901500000.0,3064568199256700.0,142574556175981.38,327437687000.0,568962151834500.5,14.374,3.988
Gross domestic income (constant LCU),66,15.603,0.0,float64,357,357,0,5618353241.619,1.87818504886619e+16,852472305836140.5,810463018788.359,3475027992334677.0,13.942,3.953
Imports of goods and services (constant LCU),66,15.603,0.0,float64,357,357,0,3525850000.0,5627812503800000.0,199140977190327.8,330693927000.0,886381520732057.5,23.661,4.891
Lifetime risk of maternal death (%),66,15.603,0.0,float64,357,357,0,0.004,1.526,0.194,0.081,0.268,4.975,2.228
Lifetime risk of maternal death (1 in: rate varies by country),66,15.603,0.0,float64,357,153,74,66.0,25000.0,2685.997,1200.0,3808.106,7.927,2.614
"Manufacturing, value added (% of GDP)",66,15.603,0.0,float64,357,357,0,1.321,25.617,11.008,10.776,4.796,-0.601,-0.022
"Manufacturing, value added (current LCU)",66,15.603,0.0,float64,357,356,1,455400000.0,2.7765832e+16,265082317660684.72,71571021700.0,2062070247450483.8,122.541,10.617
"Manufacturing, value added (current US$)",66,15.603,0.0,float64,357,357,0,40000900.288,160032000000.0,19192213950.868,8318855656.697,24977578230.615,6.666,2.316
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",66,15.603,0.0,float64,357,128,66,3.0,394.0,55.84,25.0,68.982,4.966,2.178
Merchandise exports by the reporting economy (current US$),66,15.603,0.0,float64,357,357,0,27108482.0,520283000000.0,47887887627.199,21140204025.0,79463843117.943,12.155,3.243
"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",66,15.603,6.856,float64,357,329,1,-0.0,91.035,7.369,1.083,18.956,13.96,3.862
Merchandise exports to economies in the Arab World (% of total merchandise exports),66,15.603,0.0,float64,357,357,0,0.239,85.66,19.12,11.018,19.518,0.387,1.245
Merchandise exports to high-income economies (% of total merchandise exports),66,15.603,0.0,float64,357,357,0,2.423,94.812,58.067,59.881,23.85,-0.485,-0.579
Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),66,15.603,0.0,float64,357,357,0,0.015,66.064,3.368,1.49,5.878,57.412,6.392
Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),66,15.603,0.0,float64,357,357,0,0.239,55.657,8.701,4.386,10.797,5.097,2.223
Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),66,15.603,0.0,float64,357,357,0,0.0,55.362,4.329,1.73,8.94,17.61,4.096
Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),66,15.603,0.0,float64,357,357,0,0.127,82.616,27.362,21.636,20.069,-0.14,0.878
Merchandise imports by the reporting economy (current US$),66,15.603,0.0,float64,357,357,0,305544824.0,300648000000.0,37260426739.639,20466181408.0,50263322859.684,10.674,3.082
"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",66,15.603,3.783,float64,357,342,1,-0.0,54.71,5.33,0.599,10.915,7.791,2.818
Merchandise imports from economies in the Arab World (% of total merchandise imports),66,15.603,0.0,float64,357,357,0,0.199,61.271,15.894,13.446,12.345,1.476,1.24
Merchandise imports from high-income economies (% of total merchandise imports),66,15.603,0.0,float64,357,357,0,12.27,92.071,62.278,64.801,15.925,0.701,-0.832
Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),66,15.603,0.0,float64,357,357,0,2.183,34.514,12.019,11.135,5.577,1.209,0.975
Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),66,15.603,0.0,float64,357,357,0,0.461,37.497,7.839,6.031,6.941,4.772,2.01
Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),66,15.603,0.0,float64,357,357,0,0.09,15.698,2.868,2.429,2.229,7.825,2.181
Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),66,15.603,0.0,float64,357,357,0,0.189,46.025,4.612,3.156,4.93,29.271,4.456
Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),66,15.603,0.0,float64,357,357,0,0.403,21.759,3.844,3.077,2.894,5.661,1.922
Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),66,15.603,0.0,float64,357,357,0,7.703,72.257,28.591,27.519,10.953,2.227,1.003
Number of maternal deaths,66,15.603,4.019,float64,357,121,69,0.0,1900.0,298.555,83.0,459.622,1.467,1.629
"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",66,15.603,0.0,float64,357,357,0,11.723,97.7,40.577,38.083,18.692,0.306,0.898
Terms of trade adjustment (constant LCU),66,15.603,3.546,float64,357,343,1,-1585600410845230.0,5283055213121740.0,87598294578799.34,64.986,657141702939887.8,36.802,5.787
Arms imports (SIPRI trend indicator values),67,15.839,0.236,float64,356,246,53,0.0,3968000000.0,428879213.483,140500000.0,663431696.828,7.307,2.551
Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),67,15.839,0.0,float64,356,356,0,0.003,63.01,9.571,3.582,12.834,3.13,1.919
Natural gas rents (% of GDP),68,16.076,12.766,float64,355,302,1,0.0,12.011,1.472,0.803,1.903,4.821,1.979
Exports of goods and services (constant 2015 US$),69,16.312,0.0,float64,354,354,0,901500000.0,482662714750.267,59656880323.941,30339451405.643,83756766375.018,7.106,2.614
Imports of goods and services (constant 2015 US$),69,16.312,0.0,float64,354,354,0,2780618601.017,484313770947.112,59719735408.4,30344999931.47,74450656302.58,6.117,2.333
Exports of goods and services (annual % growth),70,16.548,0.0,float64,353,353,0,-71.377,310.214,5.078,3.4,27.113,56.959,5.642
Imports of goods and services (annual % growth),70,16.548,0.0,float64,353,353,0,-55.128,143.392,4.985,4.632,18.07,14.46,1.881
"Preprimary education, duration (years)",70,16.548,0.0,float64,353,6,6,1.0,6.0,3.017,2.0,1.644,-0.726,0.825
Final consumption expenditure (constant LCU),72,17.021,0.0,float64,351,351,0,3104965132.866,1.0379903e+16,522056914548610.4,630031831800.0,2098011494914568.8,13.279,3.883
Food exports (% of merchandise exports),72,17.021,0.0,float64,351,350,1,0.001,99.285,9.005,4.361,12.039,22.918,3.851
General government final consumption expenditure (constant LCU),72,17.021,0.0,float64,351,351,0,801271336.47,2273823076393600.0,121446232964865.98,152388991237.706,487071414627340.06,12.983,3.854
Household and NPISHs Final consumption expenditure (constant LCU),72,17.021,0.0,float64,351,351,0,2303640000.0,8258149000000000.0,401768940502245.6,466178587700.0,1617282490443593.8,13.483,3.903
Manufactures exports (% of merchandise exports),72,17.021,0.0,float64,351,350,1,0.003,372.917,37.55,24.04,36.441,18.701,2.401
Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),72,17.021,0.0,float64,351,351,0,0.0,56.964,2.269,0.53,6.334,45.399,6.273
Adjusted savings: particulate emission damage (current US$),73,17.258,0.0,float64,350,350,0,4300937.527,2972825887.832,538352862.366,248651706.446,659671655.572,2.161,1.709
Agricultural raw materials exports (% of merchandise exports),73,17.258,0.0,float64,350,349,1,0.0,9.276,0.51,0.163,0.897,35.249,4.801
"Manufacturing, value added (constant 2015 US$)",73,17.258,0.0,float64,350,350,0,41621176.219,95896294413.78,19266354486.048,7900217976.415,22484135697.411,1.21,1.455
"Manufacturing, value added (constant LCU)",73,17.258,0.0,float64,350,350,0,634500000.0,2408895000000000.0,104046569773916.61,89687236400.0,426863555988089.2,14.548,4.0
Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),73,17.258,0.0,float64,350,350,0,0.0,63.896,6.518,4.069,6.991,12.701,2.387
Commercial service exports (current US$),75,17.73,0.0,float64,348,347,1,40200000.0,86283900000.0,9542745008.147,5650678554.928,11556794261.086,13.722,3.044
Commercial service imports (current US$),75,17.73,0.0,float64,348,348,0,70363097.214,86517140482.83,11842282879.788,7835260192.122,13261727036.857,5.959,2.235
"Communications, computer, etc. (% of service exports, BoP)",75,17.73,0.0,float64,348,348,0,1.064,100.0,35.488,32.168,21.173,-0.799,0.452
"Communications, computer, etc. (% of service imports, BoP)",75,17.73,0.0,float64,348,348,0,2.663,85.622,30.447,27.565,17.582,-0.112,0.646
"Computer, communications and other services (% of commercial service imports)",75,17.73,0.0,float64,348,348,0,0.24,80.919,25.194,22.156,17.982,0.364,0.901
Current account balance (% of GDP),75,17.73,0.0,float64,348,348,0,-34.606,45.46,1.573,-0.608,14.328,0.72,0.595
"Current account balance (BoP, current US$)",75,17.73,0.0,float64,348,348,0,-52640317550.672,173663974752.91,7988957576.263,-68729976.395,26557985275.099,13.74,3.244
"Exports of goods and services (BoP, current US$)",75,17.73,0.0,float64,348,348,0,250730076.918,445881182136.38,52118899738.547,29671021276.596,69193313966.117,10.635,3.015
"Exports of goods, services and primary income (BoP, current US$)",75,17.73,0.0,float64,348,348,0,283984447.533,471840591277.434,57296779482.179,32566307708.41,74150614460.842,10.076,2.938
Final consumption expenditure (constant 2015 US$),75,17.73,0.0,float64,348,348,0,1654223713.129,571714020854.575,113900549632.751,55052358313.666,121140143036.269,1.324,1.388
General government final consumption expenditure (constant 2015 US$),75,17.73,0.0,float64,348,348,0,419052863.28,213528961169.441,30237738655.791,18266400887.912,38972106683.256,7.06,2.493
"Goods exports (BoP, current US$)",75,17.73,0.0,float64,348,348,0,37980880.144,411213614017.6,42314425802.029,19154258574.163,65280703542.202,12.027,3.248
"Goods imports (BoP, current US$)",75,17.73,0.0,float64,348,348,0,261359096.561,195554145131.485,29806115770.885,19889536880.226,30581814681.847,7.271,2.43
Households and NPISHs Final consumption expenditure (constant 2015 US$),75,17.73,0.0,float64,348,348,0,1235567107.696,369867374814.261,83957243998.792,44565870030.996,88357480385.889,0.613,1.266
Households and NPISHs final consumption expenditure per capita (constant 2015 US$),75,17.73,0.0,float64,348,348,0,233.612,38678.123,6689.532,2895.06,6749.36,5.183,1.987
"Imports of goods and services (BoP, current US$)",75,17.73,0.0,float64,348,348,0,338592512.984,291564716245.298,43329344814.297,27530372340.426,46700533949.952,8.132,2.634
"Imports of goods, services and primary income (BoP, current US$)",75,17.73,0.0,float64,348,348,0,349317188.177,314692772955.651,48316293665.577,32815695142.822,49222958446.846,7.324,2.475
Insurance and financial services (% of commercial service imports),75,17.73,0.0,float64,348,348,0,0.084,58.471,11.251,8.612,11.102,4.474,2.079
"Insurance and financial services (% of service imports, BoP)",75,17.73,0.0,float64,348,348,0,0.084,58.044,10.68,8.088,10.991,5.009,2.187
"Net errors and omissions (BoP, current US$)",75,17.73,0.0,float64,348,348,0,-47316708937.19,20066287232.314,-1373431363.05,-81292874.545,5686934986.18,27.553,-4.345
"Net financial account (BoP, current US$)",75,17.73,0.0,float64,348,348,0,-68632975835.904,136246172094.316,6850102532.193,-160000149.016,24184273272.141,9.803,2.563
"Net primary income (BoP, current US$)",75,17.73,0.0,float64,348,348,0,-17969068977.383,36919245089.377,190930891.954,-784310663.199,6619673595.877,8.793,2.358
"Net secondary income (BoP, current US$)",75,17.73,0.0,float64,348,348,0,-51174296472.141,31157300000.0,-991524418.917,1062356119.644,11334860065.633,4.551,-1.404
"Net trade in goods (BoP, current US$)",75,17.73,0.0,float64,348,348,0,-34470624000.0,246570445333.333,12508310031.145,-1172357987.887,42913082815.513,10.698,2.996
"Net trade in goods and services (BoP, current US$)",75,17.73,0.0,float64,348,348,0,-35699565000.0,187668311939.341,8789554921.725,7938470.686,30930385223.173,11.302,2.98
Ores and metals exports (% of merchandise exports),75,17.73,0.236,float64,348,347,1,0.0,76.848,4.866,1.818,7.797,31.606,4.597
"Primary income payments (BoP, current US$)",75,17.73,0.0,float64,348,348,0,3247335.154,38518202553.055,4986948851.28,2661882679.895,6018393652.732,5.899,2.23
"Primary income receipts (BoP, current US$)",75,17.73,0.0,float64,348,348,0,18349926.0,41214447694.849,5177879743.632,1679853911.045,7780636523.414,4.707,2.188
"Reserves and related items (BoP, current US$)",75,17.73,0.0,float64,348,348,0,-115368863516.379,137043120071.545,2209738618.381,270561981.168,17434350345.555,26.133,2.024
"Secondary income, other sectors, payments (BoP, current US$)",75,17.73,0.0,float64,348,344,4,1000000.0,43226177870.397,4274219238.599,650500000.0,7986193064.56,7.796,2.743
"Service exports (BoP, current US$)",75,17.73,0.0,float64,348,348,0,40200000.0,86328700000.0,9804473933.923,6017225887.324,11630784465.155,13.196,2.981
"Service imports (BoP, current US$)",75,17.73,0.0,float64,348,348,0,77233416.422,100544937017.55,13523229043.343,8444679787.234,17428758820.624,8.088,2.74
Trade in services (% of GDP),75,17.73,0.0,float64,348,348,0,4.013,211.866,32.539,18.947,40.359,9.329,3.05
Transport services (% of commercial service imports),75,17.73,0.0,float64,348,348,0,4.084,90.931,38.411,38.542,17.717,0.484,0.495
"Transport services (% of service imports, BoP)",75,17.73,0.0,float64,348,348,0,4.074,87.066,35.7,35.415,16.857,0.503,0.565
"Computer, communications and other services (% of commercial service exports)",76,17.967,0.236,float64,347,347,0,0.0,87.315,30.044,24.476,21.945,-0.74,0.634
"Foreign direct investment, net (BoP, current US$)",76,17.967,0.0,float64,347,347,0,-20952009022.256,23796283534.282,-985432610.004,-862403291.028,4573404945.044,4.855,0.042
Fuel exports (% of merchandise exports),76,17.967,0.0,float64,347,346,1,0.01,99.986,45.571,43.961,39.124,-1.705,0.054
Travel services (% of commercial service imports),76,17.967,0.0,float64,347,347,0,0.99,76.59,25.216,22.221,16.597,0.341,0.817
"Travel services (% of service imports, BoP)",76,17.967,0.0,float64,347,347,0,0.989,75.312,23.244,21.358,15.27,0.593,0.884
Adjusted savings: particulate emission damage (% of GNI),77,18.203,0.0,float64,346,346,0,0.044,3.058,0.524,0.354,0.597,5.271,2.415
Final consumption expenditure (annual % growth),77,18.203,0.0,float64,346,346,0,-37.746,36.277,3.335,3.944,7.347,6.998,-1.337
General government final consumption expenditure (annual % growth),77,18.203,0.0,float64,346,346,0,-75.985,47.236,3.404,3.354,10.634,14.202,-1.714
Household and NPISHs Final consumption expenditure (annual % growth),77,18.203,0.0,float64,346,346,0,-41.978,38.91,3.381,3.709,9.032,8.029,-1.293
"Manufacturing, value added (annual % growth)",77,18.203,0.0,float64,346,346,0,-52.803,52.764,3.833,3.564,9.836,6.99,0.248
Transport services (% of commercial service exports),77,18.203,0.0,float64,346,346,0,0.653,85.395,25.778,19.805,20.708,0.797,1.211
"Transport services (% of service exports, BoP)",77,18.203,0.0,float64,346,346,0,0.63,74.627,22.781,19.393,16.315,0.24,0.912
Claims on central government (annual growth as % of broad money),78,18.44,0.0,float64,345,345,0,-130.651,55.446,-0.465,0.68,16.501,27.853,-3.915
Claims on private sector (annual growth as % of broad money),79,18.676,0.0,float64,344,344,0,-98.951,45.466,6.915,4.586,10.026,37.682,-2.193
Broad money (% of GDP),80,18.913,0.0,float64,343,343,0,20.247,260.618,79.504,72.019,42.168,6.603,2.256
Broad money (current LCU),80,18.913,0.0,float64,343,343,0,2879493097.549,1.18888e+16,165088310920946.34,597562352468.031,1019021113104281.5,79.726,8.484
Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),80,18.913,0.0,float64,343,343,0,0.019,14.346,1.259,0.652,2.031,18.569,3.945
Access to clean fuels and technologies for cooking  (% of population),81,19.149,0.0,float64,342,92,35,4.5,100.0,91.465,99.9,22.661,7.955,-3.011
"Access to clean fuels and technologies for cooking, rural (% of rural population)",81,19.149,0.0,float64,342,106,40,0.2,100.0,89.298,99.6,25.676,5.951,-2.694
"Access to clean fuels and technologies for cooking, urban (% of urban population)",81,19.149,0.0,float64,342,60,21,5.1,100.0,94.229,99.9,20.696,13.053,-3.849
Armed forces personnel (% of total labor force),81,19.149,0.946,float64,342,339,1,0.0,10.657,3.144,2.581,2.059,0.424,0.951
"Armed forces personnel, total",81,19.149,0.946,float64,342,107,59,0.0,866000.0,183759.921,80000.0,221648.635,2.196,1.699
Broad money growth (annual %),81,19.149,0.0,float64,342,342,0,-20.43,49.192,11.75,10.402,9.766,1.59,0.747
Household final consumption expenditure per capita growth (annual %),81,19.149,0.0,float64,342,342,0,-43.896,37.976,1.111,1.827,8.625,8.455,-1.175
People using safely managed sanitation services (% of population),81,19.149,0.0,float64,342,317,4,17.432,100.0,65.021,66.492,26.88,-1.223,-0.366
"Personal remittances, paid (current US$)",81,19.149,0.0,float64,342,340,2,1130986.209,40728488828.826,4185865824.704,588730281.69,7871132237.026,8.242,2.819
"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",81,19.149,0.0,float64,342,197,85,4.0,56.4,16.328,11.7,11.707,1.706,1.461
Prevalence of undernourishment (% of population),81,19.149,0.0,float64,342,131,59,2.5,42.0,8.463,5.8,7.923,4.968,2.228
Domestic credit to private sector (% of GDP),82,19.385,0.0,float64,341,341,0,1.267,138.858,48.652,46.097,30.051,-0.806,0.304
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",83,19.622,8.038,float64,340,181,75,0.0,8.52,1.186,0.535,1.664,7.716,2.684
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",83,19.622,8.038,float64,340,123,63,0.0,3.79,0.381,0.13,0.732,10.739,3.324
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",83,19.622,8.038,float64,340,203,68,0.0,13.03,1.859,0.94,2.578,7.631,2.681
Adjusted savings: net forest depletion (current US$),84,19.858,20.567,float64,339,253,1,0.0,838960783.741,34218227.596,1032485.125,116071591.665,21.936,4.593
Agricultural raw materials imports (% of merchandise imports),84,19.858,0.0,float64,339,339,0,0.09,5.173,1.148,0.835,0.869,1.973,1.469
Food imports (% of merchandise imports),84,19.858,0.0,float64,339,339,0,1.862,45.904,15.341,14.055,7.375,1.578,1.129
Fuel imports (% of merchandise imports),84,19.858,0.0,float64,339,339,0,0.217,62.626,14.084,13.36,11.981,0.67,0.854
Manufactures imports (% of merchandise imports),84,19.858,0.0,float64,339,339,0,16.295,91.118,61.96,62.347,13.295,-0.494,-0.285
Ores and metals imports (% of merchandise imports),84,19.858,0.0,float64,339,339,0,0.012,25.452,3.264,2.549,2.911,19.938,3.536
Changes in inventories (current LCU),85,20.095,6.619,float64,338,306,6,-11014204900000.0,1.3852045646007e+16,168073652192471.66,814500000.0,1223135439759876.5,99.336,9.642
Changes in inventories (current US$),85,20.095,6.619,float64,338,310,2,-9435355428.165,62878810847.277,5784316300.501,1091616395.853,11699581705.539,5.489,2.458
"Primary education, pupils",85,20.095,0.0,float64,338,337,1,23567.0,14555423.0,2082691.343,750383.0,2939541.971,4.614,2.138
Total reserves in months of imports,85,20.095,0.0,float64,338,338,0,0.158,79.237,10.586,6.038,12.01,6.522,2.277
Travel services (% of commercial service exports),85,20.095,0.0,float64,338,338,0,1.458,87.923,37.582,40.308,23.496,-1.131,0.12
"Travel services (% of service exports, BoP)",85,20.095,0.0,float64,338,338,0,1.433,84.414,35.431,38.398,22.173,-1.14,0.056
"ICT service exports (% of service exports, BoP)",87,20.567,0.0,float64,336,336,0,0.141,60.419,10.33,4.877,13.289,3.875,2.155
"ICT service exports (BoP, current US$)",87,20.567,0.0,float64,336,328,6,500000.0,49540100000.0,1659694492.024,240627318.05,5496482272.074,41.627,6.085
Current health expenditure (% of GDP),88,20.804,0.0,float64,335,335,0,1.6,10.74,5.021,4.842,1.971,-0.619,0.396
Current health expenditure per capita (current US$),88,20.804,0.0,float64,335,335,0,36.899,4339.0,750.909,375.285,800.72,2.159,1.535
"Current health expenditure per capita, PPP (current international $)",88,20.804,0.0,float64,335,335,0,90.5,5317.0,1333.615,932.654,1059.504,0.131,0.891
Domestic general government health expenditure (% of GDP),88,20.804,0.0,float64,335,331,4,0.433,7.16,2.828,2.544,1.293,0.013,0.77
Domestic general government health expenditure (% of current health expenditure),88,20.804,0.0,float64,335,334,1,10.182,90.218,58.054,61.366,17.297,-0.712,-0.191
Domestic general government health expenditure (% of general government expenditure),88,20.804,0.0,float64,335,326,8,1.681,26.105,8.791,8.411,3.933,1.856,1.052
Domestic general government health expenditure per capita (current US$),88,20.804,0.0,float64,335,335,0,6.446,2958.0,501.796,211.409,570.038,1.489,1.404
"Domestic general government health expenditure per capita, PPP (current international $)",88,20.804,0.0,float64,335,334,1,10.416,3582.0,878.632,513.437,800.52,-0.088,0.906
Domestic private health expenditure (% of current health expenditure),88,20.804,0.0,float64,335,334,1,9.782,82.033,39.892,35.98,16.75,-0.745,0.319
Domestic private health expenditure per capita (current US$),88,20.804,0.0,float64,335,334,1,14.689,1337.0,244.711,124.234,260.234,3.279,1.893
"Domestic private health expenditure per capita, PPP (current international $)",88,20.804,0.0,float64,335,335,0,27.251,1735.0,447.375,320.577,336.191,1.855,1.292
"Out-of-pocket expenditure per capita, PPP (current international $)",88,20.804,0.0,float64,335,335,0,26.203,1577.0,330.601,268.665,244.713,6.795,2.071
Out-of-pocket expenditure (% of current health expenditure),89,21.04,0.0,float64,334,333,1,5.208,80.957,32.92,30.238,17.028,-0.437,0.495
Out-of-pocket expenditure per capita (current US$),89,21.04,0.0,float64,334,334,0,14.678,1005.0,175.217,108.308,184.38,5.393,2.275
Adjusted net national income (current US$),90,21.277,0.0,float64,333,333,0,656664020.834,670840756388.555,125020871444.094,71296093339.808,135393439695.28,2.862,1.725
Adjusted net national income per capita (current US$),90,21.277,0.0,float64,333,333,0,389.64,69033.677,12482.841,4484.782,14970.285,1.697,1.584
