Feature,# NaN,% NaN,% Zero,Dtype,# Count,# Unique,# Dupes,Min,Max,Mean,Median,Std Dev,Kurtosis (3),Skew (0)
Price level ratio of PPP conversion factor (GDP) to market exchange rate,1403,26.078,0.0,float64,3977,3958,1,0.136,1.676,0.576,0.494,0.271,0.674,1.097
Adjusted savings: particulate emission damage (% of GNI),1411,26.227,0.0,float64,3969,3887,67,0.009,8.976,0.799,0.409,0.928,8.339,2.228
"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",1413,26.264,1.375,float64,3967,2006,861,0.0,18.69,5.428,4.9,3.928,-0.566,0.495
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",1413,26.264,1.375,float64,3967,1489,631,0.0,8.35,2.242,1.896,1.79,-0.496,0.632
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",1413,26.264,1.375,float64,3967,2372,867,0.0,29.92,8.763,8.0,6.286,-0.472,0.507
Lifetime risk of maternal death (%),1419,26.375,0.0,float64,3961,3961,0,0.002,9.021,0.874,0.176,1.434,6.129,2.347
Lifetime risk of maternal death (1 in: rate varies by country),1419,26.375,0.0,float64,3961,319,292,11.0,66000.0,2891.467,570.0,5260.871,24.771,3.794
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",1419,26.375,0.0,float64,3961,780,519,1.0,1372.0,188.3,72.0,250.158,3.28,1.831
Number of maternal deaths,1419,26.375,1.729,float64,3961,507,389,0.0,405000.0,19203.632,230.0,58286.045,14.628,3.755
Gross savings (% of GNI),1423,26.45,0.0,float64,3957,3918,39,-38.444,75.764,23.97,22.83,11.527,2.39,0.218
Imports of goods and services (annual % growth),1431,26.599,0.037,float64,3949,3908,41,-94.7,328.685,5.384,5.158,13.849,81.895,3.824
Imports of goods and services (constant 2015 US$),1431,26.599,0.0,float64,3949,3907,42,100000232.848,26150068419457.4,620952716060.716,27532031705.303,2312583036041.599,42.724,6.123
"Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)",1432,26.617,0.0,float64,3948,3914,34,141337570.315,87057918888041.6,2884277643888.537,120176023406.597,8186145929673.319,27.127,4.65
Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),1433,26.636,54.033,float64,3947,704,115,0.0,1657.624,43.059,0.0,173.081,28.301,5.092
Tuberculosis treatment success rate (% of new cases),1434,26.654,0.39,float64,3946,93,81,0.0,100.0,78.867,83.0,14.782,6.66,-2.124
GNI: linked series (current LCU),1439,26.747,0.0,float64,3941,3941,0,36264800.0,1.42872444650948e+17,231377908566368.2,518918873600.0,3294787230733486.5,1193.327,31.739
Population in the largest city (% of urban population),1440,26.766,0.0,float64,3940,3855,41,3.066,100.0,29.985,26.362,17.21,3.081,1.493
Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),1450,26.952,18.941,float64,3930,1744,227,-4.197,5517.045,228.63,2.759,650.421,17.49,3.923
Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),1450,26.952,2.528,float64,3930,2314,247,-6890.517,41.061,-306.721,-9.892,820.938,19.905,-4.109
Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),1453,27.007,0.39,float64,3927,2403,253,-3052.356,2719.613,-57.101,-1.204,382.996,15.978,-2.198
"Industry (including construction), value added (current LCU)",1457,27.082,0.0,float64,3923,3923,0,1729000.0,5.1842958e+16,88009242778400.34,112145700000.0,1247520582470269.2,1117.592,30.775
Labor Force Survey (Availability score over 10 years),1460,27.138,21.822,float64,3920,4,4,0.0,1.0,0.594,1.0,0.444,-1.676,-0.36
Military expenditure (% of GDP),1463,27.193,0.0,float64,3917,3832,85,0.016,36.653,1.938,1.585,1.511,92.52,5.816
"Prevalence of overweight (modeled estimate, % of children under 5)",1466,27.249,0.0,float64,3914,1026,222,0.8,29.8,6.841,6.0,4.193,3.967,1.544
Exports of goods and services (annual % growth),1469,27.305,0.056,float64,3911,3886,24,-96.364,1045.449,5.357,4.51,25.864,743.045,20.804
Exports of goods and services (constant 2015 US$),1469,27.305,0.0,float64,3911,3869,41,8775952.711,26188478849878.0,595492812855.382,26526030283.105,2320360343202.7,44.909,6.317
Adjusted savings: mineral depletion (current US$),1477,27.454,33.569,float64,3903,2090,8,0.0,130194187918.969,674889239.252,295484.893,3989059533.755,404.465,16.686
"Secondary education, pupils",1478,27.472,0.0,float64,3902,3845,57,508.0,641180928.0,30399290.32,963514.5,84293140.287,20.237,4.304
Net primary income (Net income from abroad) (current LCU),1479,27.491,0.074,float64,3901,3889,10,-538206584659000.0,112741998433400.0,-2741688726917.642,-2315000000.0,31150130837624.426,183.491,-13.132
Net primary income (Net income from abroad) (current US$),1479,27.491,0.074,float64,3901,3893,6,-153218119806.604,292949000000.0,-650859920.485,-322924873.115,23720078435.09,56.485,5.559
Health/Demographic survey (Availability score over 10 years),1480,27.509,9.926,float64,3900,4,4,0.0,1.0,0.631,0.67,0.356,-1.089,-0.47
Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),1484,27.584,34.796,float64,3896,1499,148,-1209.363,98.31,-22.954,0.0,101.818,51.576,-6.143
"Agriculture, forestry, and fishing, value added (current LCU)",1486,27.621,0.0,float64,3894,3887,7,180725.039,1.8360183e+16,28050068103077.363,24348700000.0,421442752815771.7,1218.628,32.14
"Services, value added (current LCU)",1486,27.621,0.0,float64,3894,3893,1,89826712.378,6.9039487e+16,110001596210985.25,291217109850.0,1565836744409328.0,1220.82,32.004
Gross savings (% of GDP),1491,27.714,0.0,float64,3889,3864,25,-36.704,372.975,24.142,22.666,15.627,144.127,8.071
"Charges for the use of intellectual property, payments (BoP, current US$)",1495,27.788,0.0,float64,3885,3755,85,-13920000.0,586314567939.133,14074624733.364,212636457.422,51867744392.038,39.307,5.815
"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",1495,27.788,0.0,float64,3885,1367,491,1.2,61.0,21.264,19.136,13.92,-0.857,0.422
ICT goods imports (% total goods imports),1502,27.918,0.019,float64,3878,1976,712,0.0,57.53,7.175,5.27,5.91,13.933,2.961
Broad money (% of GDP),1509,28.048,0.0,float64,3871,3803,68,0.015,461.607,63.539,52.884,46.316,12.078,2.603
"International tourism, number of arrivals",1518,28.216,0.0,float64,3862,3235,460,900.0,2403074088.46,66880120.119,2683500.0,216227255.773,33.14,5.231
Population & Housing census (Availability score over 20 years),1540,28.625,4.703,float64,3840,3,3,0.0,1.0,0.897,1.0,0.272,5.214,-2.561
"Primary education, teachers",1542,28.662,0.0,float64,3838,3701,126,32.0,34253252.0,1647677.645,65686.5,4438975.309,19.805,4.219
"International tourism, expenditures for travel items (current US$)",1550,28.81,0.0,float64,3830,2646,496,10000.0,1406889929077.43,34836987726.757,939500000.0,119067772560.916,36.879,5.48
"PPP conversion factor, private consumption (LCU per international $)",1550,28.81,0.0,float64,3830,3810,2,0.08,88593.212,301.835,4.277,2240.355,867.478,26.147
Total greenhouse gas emissions including LULUCF (Mt CO2e),1569,29.164,0.0,float64,3811,3738,60,-244.42,54500.707,1892.671,60.343,5738.657,27.008,4.759
"International tourism, receipts for travel items (current US$)",1573,29.238,0.0,float64,3807,2860,526,29999.999,1465469366266.37,36467320788.101,1613000000.0,124427447592.847,41.083,5.827
Agriculture census (Availability score over 20 years),1580,29.368,21.97,float64,3800,3,3,0.0,1.0,0.641,1.0,0.454,-1.531,-0.587
Agriculture survey (Availability score over 10 years),1580,29.368,40.465,float64,3800,4,4,0.0,1.0,0.327,0.0,0.424,-1.207,0.758
Business/establishment census (Availability score over 20 years),1580,29.368,56.71,float64,3800,3,3,0.0,1.0,0.193,0.0,0.392,0.451,1.558
Business/establishment survey (Availability score over 10 years),1580,29.368,38.086,float64,3800,4,4,0.0,1.0,0.387,0.0,0.457,-1.644,0.479
Dimension 4.1: Censuses and Surveys - Censuses only,1580,29.368,2.751,float64,3800,7,7,0.0,1.0,0.578,0.667,0.243,-0.18,-0.248
Dimension 4.1: Censuses and Surveys - Surveys only,1580,29.368,0.948,float64,3800,32,31,0.0,1.0,0.548,0.534,0.281,-1.114,-0.076
"Household Survey on income, etc  (Availability score over 10 years)",1580,29.368,4.572,float64,3800,4,4,0.0,1.0,0.782,1.0,0.322,0.008,-1.175
General government final consumption expenditure (constant 2015 US$),1581,29.387,0.0,float64,3799,3762,37,63123402.252,14807172877390.6,369942528429.653,10996800325.343,1452669855308.017,39.641,6.013
"Automated teller machines (ATMs) (per 100,000 adults)",1586,29.48,0.26,float64,3794,2774,686,0.0,324.17,42.23,31.735,44.42,6.618,2.14
"School enrollment, secondary (% gross)",1587,29.498,0.0,float64,3793,3753,40,3.294,164.08,81.447,87.769,27.133,-0.164,-0.432
Prevalence of anemia among children (% of children ages 6-59 months),1592,29.591,0.0,float64,3788,1392,621,5.8,88.3,36.061,30.65,19.655,-0.751,0.596
Prevalence of anemia among non-pregnant women (% of women ages 15-49),1592,29.591,0.0,float64,3788,1210,507,7.0,65.4,27.623,26.2,12.931,-0.561,0.495
Prevalence of anemia among pregnant women (%),1592,29.591,0.0,float64,3788,1175,496,9.1,61.0,32.622,31.0,12.683,-0.951,0.37
Prevalence of anemia among women of reproductive age (% of women ages 15-49),1592,29.591,0.0,float64,3788,1211,503,7.3,64.8,27.904,26.514,12.991,-0.604,0.482
General government final consumption expenditure (annual % growth),1593,29.61,0.019,float64,3787,3771,16,-75.985,250.233,3.672,2.792,9.98,206.627,9.202
"Personal transfers, receipts (BoP, current US$)",1599,29.721,0.0,float64,3781,3734,44,1515.676,547710536900.292,18747799981.696,730799787.342,58098890528.95,29.492,5.085
"School enrollment, primary, private (% of total primary)",1602,29.777,0.539,float64,3778,3702,47,0.0,99.082,15.195,10.774,16.302,6.613,2.305
Gross national expenditure (constant 2015 US$),1617,30.056,0.0,float64,3763,3724,39,-195261566095.766,93027574364961.5,3061713634329.62,82613004637.949,9257348678472.736,26.671,4.715
Adjusted savings: carbon dioxide damage (current US$),1621,30.13,0.0,float64,3759,3598,144,220624.354,482501204649.873,4878715909.15,277296669.055,25445930614.315,158.663,11.538
Gross value added at basic prices (GVA) (current LCU),1622,30.149,0.0,float64,3758,3758,0,25810500.0,1.39242629e+17,225812542196774.16,435074000000.0,3289191330304262.0,1139.867,31.058
Gross capital formation (annual % growth),1631,30.316,0.0,float64,3749,3726,23,-938.996,611.019,5.238,4.759,30.738,357.487,-7.475
"School enrollment, secondary, female (% gross)",1635,30.39,0.0,float64,3745,3705,40,2.713,174.837,81.515,89.415,28.817,-0.032,-0.462
"School enrollment, secondary, male (% gross)",1635,30.39,0.0,float64,3745,3705,40,3.86,170.072,81.575,86.486,25.859,-0.251,-0.377
Net secondary income (Net current transfers from abroad) (current LCU),1638,30.446,0.0,float64,3742,3724,16,-7212300000000.0,310543451725185.0,2085123820079.13,2066100950.0,15601773357724.422,135.857,10.827
Net secondary income (Net current transfers from abroad) (current US$),1638,30.446,0.0,float64,3742,3733,6,-196581000000.0,106456893789.18,-566898699.894,252695361.738,13417647576.824,53.242,-4.384
Gross capital formation (constant 2015 US$),1639,30.465,0.0,float64,3741,3706,35,-547265159286.883,24913036635879.1,822042143588.862,18947377174.296,2464374686978.474,23.422,4.38
"Industry (including construction), value added (constant LCU)",1639,30.465,0.0,float64,3741,3739,2,9066700.0,5320683000000000.0,58398149163323.13,120521000000.0,439781697245173.5,90.048,9.325
Military expenditure (% of general government expenditure),1642,30.52,0.0,float64,3738,3653,85,0.067,58.171,6.966,5.526,5.437,9.615,2.441
Domestic general government health expenditure (% of general government expenditure),1654,30.743,0.0,float64,3726,3423,198,0.734,33.098,10.192,9.616,4.951,0.738,0.677
External health expenditure (% of current health expenditure),1654,30.743,8.123,float64,3726,3028,147,0.0,81.58,9.564,2.045,14.463,3.948,2.004
External health expenditure per capita (current US$),1655,30.762,9.349,float64,3725,2805,80,0.0,498.177,13.361,3.497,40.989,48.772,6.645
"Agriculture, forestry, and fishing, value added (constant LCU)",1656,30.781,0.0,float64,3724,3716,8,161874.182,1603042337981600.0,17265317034980.035,23902605850.0,130075432889677.03,88.296,9.202
"External health expenditure per capita, PPP (current international $)",1656,30.781,8.494,float64,3724,2809,97,0.0,592.761,22.108,8.0,47.786,40.423,5.695
ICT goods exports (% of total goods exports),1663,30.911,1.301,float64,3717,1689,403,0.0,62.47,5.026,1.098,8.411,7.783,2.579
"Primary education, teachers (% female)",1664,30.929,0.0,float64,3716,3656,59,9.535,99.682,68.93,74.66,19.855,-0.394,-0.639
Arable land (hectares),1666,30.967,0.0,float64,3714,2163,329,64.0,168515900.0,6679812.511,1106500.0,20331567.635,36.208,5.775
"Services, value added (constant LCU)",1670,31.041,0.019,float64,3710,3709,1,0.0,8935222000000000.0,79880771579404.34,285040500000.0,609429285641543.8,116.264,10.388
Adjusted savings: energy depletion (current US$),1673,31.097,22.77,float64,3707,2476,7,0.0,236515585642.818,4036757238.493,14937802.119,14533920313.925,72.388,7.472
"Mortality caused by road traffic injury (per 100,000 population)",1675,31.134,0.204,float64,3705,1110,398,0.0,64.6,17.936,17.496,8.646,-0.409,0.215
Gross fixed capital formation (annual % growth),1676,31.152,0.0,float64,3704,3667,37,-88.586,466.889,5.362,4.374,17.593,154.298,7.235
Women's share of population ages 15+ living with HIV (%),1676,31.152,0.056,float64,3704,3631,53,0.0,71.775,39.063,37.487,16.819,-1.199,0.032
"Manufacturing, value added (current LCU)",1679,31.208,0.0,float64,3701,3698,3,236300.0,2.7765832e+16,47897558479572.42,54789505000.0,673712783696457.1,1080.835,30.338
"Government expenditure on education, total (% of GDP)",1682,31.264,0.0,float64,3698,3219,361,0.243,15.377,4.315,4.109,1.719,4.849,1.385
Gross fixed capital formation (constant 2015 US$),1684,31.301,0.0,float64,3696,3656,40,19094445.904,22993980662996.5,503553309191.78,17485040338.801,1970791587794.923,49.422,6.518
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",1684,31.301,0.0,float64,3696,1093,352,7.3,54.6,21.515,21.542,7.538,1.383,0.824
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",1684,31.301,0.0,float64,3696,1073,340,4.4,46.7,18.168,18.0,7.043,0.881,0.715
"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",1684,31.301,0.0,float64,3696,1135,400,9.6,62.6,25.028,24.5,8.882,1.073,0.864
"Mortality rate attributed to unintentional poisoning (per 100,000 population)",1684,31.301,1.097,float64,3696,796,115,0.0,9.0,1.38,0.9,1.327,3.181,1.559
"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",1684,31.301,2.751,float64,3696,771,92,0.0,6.9,0.961,0.6,0.947,1.573,1.277
"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",1684,31.301,1.32,float64,3696,836,130,0.0,14.8,1.814,1.175,1.847,7.042,2.114
"Suicide mortality rate (per 100,000 population)",1684,31.301,0.093,float64,3696,1088,316,0.0,92.6,10.312,8.298,8.156,18.634,3.167
"Suicide mortality rate, female (per 100,000 female population)",1684,31.301,0.297,float64,3696,916,200,0.0,39.5,5.03,4.188,3.71,14.178,2.656
"Suicide mortality rate, male (per 100,000 male population)",1684,31.301,0.223,float64,3696,1242,395,0.0,147.8,15.729,11.9,13.532,17.585,3.198
Taxes less subsidies on products (current LCU),1698,31.561,0.13,float64,3682,3670,7,-44649547737000.0,3796638000000000.0,9279516259785.994,28932577700.0,97683549239554.69,764.992,23.823
Taxes less subsidies on products (current US$),1700,31.599,0.13,float64,3680,3672,3,-14433759570.931,829217085000.0,22627089844.454,1597254652.478,68812247757.264,38.56,5.524
"School enrollment, primary (gross), gender parity index (GPI)",1712,31.822,0.0,float64,3668,3112,446,0.433,1.253,0.973,0.987,0.057,10.21,-2.282
Adjusted savings: gross savings (% of GNI),1722,32.007,0.0,float64,3658,3603,53,-29.263,75.763,23.837,22.91,11.158,1.885,0.417
Consumer price index (2010 = 100),1724,32.045,0.0,float64,3656,3466,1,32.263,38796.557,180.168,108.634,1062.073,683.701,24.271
Adjusted savings: net national savings (% of GNI),1730,32.156,0.0,float64,3650,3620,30,-33.877,74.382,11.195,9.8,11.52,2.35,0.738
Secure Internet servers (per 1 million people),1730,32.156,0.706,float64,3650,3585,29,0.0,3262663.431,9272.161,192.931,75396.894,1166.901,31.111
Net barter terms of trade index (2015 = 100),1745,32.435,0.0,float64,3635,3421,11,18.698,201.836,102.827,100.0,16.98,5.145,1.449
"Current account balance (BoP, current US$)",1746,32.454,0.0,float64,3634,3634,0,-1012103000000.0,443374257116.43,2016668595.405,-258910356.845,60235172232.287,94.207,-5.236
"Net primary income (BoP, current US$)",1746,32.454,0.0,float64,3634,3634,0,-172967570714.151,267702371897.181,-517719114.903,-359683776.495,24199915042.261,44.444,4.573
"Net secondary income (BoP, current US$)",1746,32.454,0.0,float64,3634,3634,0,-198020611798.124,101907122881.076,-1233898496.778,239069288.118,17749363979.217,55.276,-5.912
"Net trade in goods (BoP, current US$)",1746,32.454,0.0,float64,3634,3634,0,-1179943000000.0,665049050600.39,1882477417.572,-569959983.403,80118490129.523,78.166,-5.23
"Net trade in goods and services (BoP, current US$)",1746,32.454,0.0,float64,3634,3634,0,-944770000000.0,577608939732.6,3768283103.29,-314733178.851,63671241731.5,75.704,-3.915
Adjusted savings: consumption of fixed capital (current US$),1748,32.491,0.0,float64,3632,3632,0,2152386.409,4661660943961.02,59841459699.87,2317228684.885,280987863433.616,102.092,9.349
"Net errors and omissions (BoP, current US$)",1754,32.602,0.0,float64,3626,3626,0,-218586969798.61,146231000000.0,-997871265.507,-9147923.04,12497303355.413,115.149,-5.197
"Net financial account (BoP, current US$)",1754,32.602,0.0,float64,3626,3626,0,-924126000000.0,446617547515.293,1244081932.765,-199002947.342,58091699144.846,93.877,-5.441
Export value index (2015 = 100),1763,32.77,0.0,float64,3617,3396,14,2.168,41300.0,151.532,100.434,1037.796,1130.939,32.475
Export volume index (2015 = 100),1763,32.77,0.0,float64,3617,3416,1,1.898,55675.781,156.132,98.213,1367.573,1199.568,33.552
Import value index (2015 = 100),1763,32.77,0.0,float64,3617,3397,18,9.185,480.735,97.257,100.0,37.203,18.069,2.157
Import volume index (2015 = 100),1763,32.77,0.0,float64,3617,3416,1,8.548,503.489,93.882,94.593,33.891,27.968,3.172
"Foreign direct investment, net (BoP, current US$)",1770,32.9,0.093,float64,3610,3602,4,-345435000000.0,513295479310.61,331208590.214,-366475251.055,28546711528.572,64.757,2.443
Current account balance (% of GDP),1772,32.937,0.0,float64,3608,3608,0,-60.878,311.746,-2.147,-2.773,15.138,112.419,6.998
Exports of goods and services (current LCU),1775,32.993,0.0,float64,3605,3599,6,14317216.659,3.4617095e+16,77022412511165.66,218941200000.0,910126812013382.9,853.517,26.151
External balance on goods and services (current LCU),1775,32.993,0.0,float64,3605,3597,8,-5403951000000000.0,2122757898727000.0,32960071438.277,-1679200000.0,110880487284891.06,1639.117,-31.54
Imports of goods and services (current LCU),1775,32.993,0.0,float64,3605,3603,2,26000000.0,4.0021046e+16,76989452439727.39,283179400000.0,946020543460196.6,1059.737,28.976
External balance on goods and services (current US$),1777,33.03,0.0,float64,3603,3599,4,-958935000000.0,577846955110.745,2717734904.725,-351191993.496,60584652474.184,93.586,-6.235
"Armed forces personnel, total",1784,33.16,0.316,float64,3596,1517,502,0.0,28539442.0,1316349.764,75000.0,3545022.658,23.312,4.492
Cost of business start-up procedures (% of GNI per capita),1787,33.216,0.428,float64,3593,1662,475,0.0,1491.6,46.553,18.6,88.707,76.639,6.996
"Cost of business start-up procedures, female (% of GNI per capita)",1787,33.216,0.428,float64,3593,1672,474,0.0,1491.6,46.537,18.6,88.705,76.653,6.998
"Cost of business start-up procedures, male (% of GNI per capita)",1787,33.216,0.428,float64,3593,1671,473,0.0,1491.6,46.535,18.6,88.704,76.655,6.998
Private credit bureau coverage (% of adults),1787,33.216,27.1,float64,3593,1277,344,0.0,100.0,23.529,6.042,32.277,0.359,1.29
Public credit registry coverage (% of adults),1787,33.216,28.569,float64,3593,1127,277,0.0,100.0,8.815,0.99,17.115,9.562,2.942
Start-up procedures to register a business (number),1787,33.216,0.0,float64,3593,597,122,1.0,21.0,8.217,8.0,3.125,0.826,0.584
"Start-up procedures to register a business, female (number)",1787,33.216,0.0,float64,3593,635,111,1.0,22.0,8.292,8.0,3.151,0.906,0.591
"Start-up procedures to register a business, male (number)",1787,33.216,0.0,float64,3593,639,119,1.0,21.0,8.162,8.0,3.093,0.888,0.595
Time required to enforce a contract (days),1787,33.216,0.0,float64,3593,850,344,120.0,1800.0,646.459,600.0,271.014,3.468,1.562
Time required to start a business (days),1787,33.216,0.0,float64,3593,950,237,0.5,697.0,32.638,23.0,43.248,119.897,8.751
"Time required to start a business, female (days)",1787,33.216,0.0,float64,3593,901,208,0.5,697.0,32.621,23.0,43.177,120.724,8.793
"Time required to start a business, male (days)",1787,33.216,0.0,float64,3593,909,203,0.5,697.0,32.491,22.975,43.168,120.911,8.802
Bank liquid reserves to bank assets ratio (%),1789,33.253,0.0,float64,3591,3122,358,0.205,390.11,23.049,18.452,24.549,59.835,5.982
"Annual freshwater withdrawals, total (billion cubic meters)",1792,33.309,0.0,float64,3588,2155,190,0.001,3948.718,97.989,2.77,378.669,47.183,6.404
"Reserves and related items (BoP, current US$)",1794,33.346,0.0,float64,3586,3586,0,-443625009876.748,479553287964.139,2932910786.743,78158888.408,25291546711.717,200.385,8.0
"Primary completion rate, total (% of relevant age group)",1797,33.401,0.0,float64,3583,3536,45,20.555,156.167,89.103,95.01,16.378,1.476,-1.053
GNI (constant 2015 US$),1811,33.662,0.0,float64,3569,3546,23,56981796.873,92542966503272.6,3107271852750.185,63823705285.795,9370536739866.383,25.951,4.64
GNI per capita (constant 2015 US$),1811,33.662,0.0,float64,3569,3548,21,254.204,137688.921,13699.927,5698.008,18247.068,4.802,2.1
Gross value added at basic prices (GVA) (constant LCU),1814,33.717,0.204,float64,3566,3555,2,0.0,1.5838428e+16,148435564745055.1,420211727576.736,1172133052582365.5,103.599,9.975
Armed forces personnel (% of total labor force),1816,33.755,0.186,float64,3564,3499,41,0.0,17.029,1.355,0.876,1.625,24.464,4.066
"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",1822,33.866,0.632,float64,3558,2169,164,0.0,99.485,54.661,63.071,32.205,-1.252,-0.419
Business extent of disclosure index (0=less disclosure to 10=more disclosure),1823,33.885,2.175,float64,3557,429,137,0.0,10.0,5.154,5.0,2.3,-0.247,-0.04
"Net bilateral aid flows from DAC donors, Total (current US$)",1824,33.903,0.0,float64,3556,3510,37,-671439978.387,148330271742.417,5405054088.838,385574997.886,14816799051.434,29.018,4.836
"Air transport, passengers carried",1833,34.071,0.297,float64,3547,3462,70,0.0,4455690101.028,118262235.304,4082595.0,367899594.375,33.809,5.135
"Air transport, registered carrier departures worldwide",1835,34.108,0.316,float64,3545,3418,108,0.0,38082933.01,1207030.845,52731.0,3736085.251,29.051,4.937
"School enrollment, tertiary (% gross)",1836,34.126,0.0,float64,3544,3505,39,0.117,166.666,39.345,34.639,27.467,-0.47,0.549
"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",1841,34.219,0.0,float64,3539,2147,167,0.455,167.935,27.001,17.947,24.343,4.781,1.836
GNI per capita growth (annual %),1845,34.294,0.0,float64,3535,3515,20,-49.05,87.478,2.194,2.404,5.396,28.011,0.62
"Primary completion rate, male (% of relevant age group)",1847,34.331,0.0,float64,3533,3485,46,26.939,177.632,89.548,94.507,15.518,1.487,-0.841
"Primary completion rate, female (% of relevant age group)",1848,34.349,0.0,float64,3532,3482,46,15.868,167.04,88.563,95.357,17.738,1.643,-1.135
Procedures to register property (number),1849,34.368,0.0,float64,3531,450,156,1.0,14.0,6.052,6.0,1.91,1.215,0.324
Time required to register property (days),1849,34.368,0.0,float64,3531,885,239,1.0,956.0,62.749,47.0,71.041,28.507,4.171
Net official development assistance and official aid received (constant 2021 US$),1859,34.554,0.0,float64,3521,3439,82,-1006739990.234,193242437500.0,7312348292.876,557599975.586,20160719104.192,28.154,4.755
Net official development assistance and official aid received (current US$),1859,34.554,0.0,float64,3521,3437,76,-989940002.441,202111656250.0,7167869302.474,525039978.027,19976746046.6,29.384,4.836
"Annual freshwater withdrawals, total (% of internal resources)",1862,34.61,0.0,float64,3518,2144,178,0.021,7750.0,117.384,8.646,635.9,88.32,8.999
Net ODA received per capita (current US$),1865,34.665,0.353,float64,3515,3497,1,-800.937,6361.089,129.939,44.405,378.468,73.176,7.582
Net official development assistance received (constant 2021 US$),1865,34.665,0.353,float64,3515,3427,71,-1006739990.234,251613234375.0,7787973340.225,568849975.586,21874012419.169,33.495,5.089
Net official development assistance received (current US$),1865,34.665,0.353,float64,3515,3424,66,-989940002.441,243517562500.0,7428170486.844,536580017.09,20841959712.362,33.341,5.055
"Net bilateral aid flows from DAC donors, Japan (current US$)",1867,34.703,0.0,float64,3513,2922,402,-1982220037.229,11568709960.938,417753018.415,17540000.916,1265639593.989,24.184,4.484
GNI growth (annual %),1872,34.796,0.0,float64,3508,3488,20,-50.262,82.634,3.499,3.65,5.454,24.339,0.439
"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",1873,34.814,1.543,float64,3507,2125,160,0.0,96.582,18.293,8.27,22.377,1.648,1.61
"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",1874,34.833,0.0,float64,3506,3147,300,-324170013.428,20606449218.75,876785326.373,67809997.559,2328811212.577,24.415,4.482
"GNI per capita, PPP (constant 2021 international $)",1878,34.907,0.0,float64,3502,3482,20,830.625,133420.192,22554.849,14847.215,21543.11,1.911,1.433
"GNI, PPP (constant 2021 international $)",1878,34.907,0.0,float64,3502,3481,21,73586105.377,164366613171281.0,5926273771002.877,172482728635.245,16555035611185.438,22.563,4.257
"Manufacturing, value added (constant LCU)",1881,34.963,0.0,float64,3499,3493,6,790800.0,2507799800000000.0,29889691889787.098,59118601400.0,207754251879910.12,76.348,8.531
Household and NPISHs Final consumption expenditure (current LCU),1888,35.093,0.0,float64,3492,3486,6,106574700.0,7.1941643e+16,136139710620928.86,435755900000.0,1707963015477692.2,1090.537,29.785
Net foreign assets (current LCU),1903,35.372,0.0,float64,3477,3477,0,-18861835122967.9,2688409951273200.0,21115236409071.664,82043479791.4,157325723056101.06,149.211,11.491
Taxes less subsidies on products (constant LCU),1903,35.372,0.372,float64,3477,3454,5,-309057972890000.0,779548000000000.0,6603544014260.123,26503000000.0,49280927936462.305,107.594,9.615
Final consumption expenditure (% of GDP),1911,35.52,0.0,float64,3469,3469,0,12.173,190.49,80.506,79.532,19.148,2.622,0.547
Final consumption expenditure (current LCU),1911,35.52,0.0,float64,3469,3469,0,187173300.0,9.0363973e+16,169359545539791.8,583924000000.0,2164032418695614.2,1079.872,29.819
Gross domestic savings (current LCU),1911,35.52,0.0,float64,3469,3468,1,-252275914000000.0,5.2675294e+16,94184156501295.78,103314161600.0,1364594441186826.8,999.662,29.498
Households and NPISHs final consumption expenditure: linked series (current LCU),1924,35.762,0.0,float64,3456,3452,4,106574700.0,7.1941643e+16,138177897411074.2,439516016550.0,1717170702295555.0,1078.301,29.611
"Net bilateral aid flows from DAC donors, United States (current US$)",1926,35.799,0.056,float64,3454,2999,287,-177110000.61,37859031250.0,1439856637.395,69364997.864,3926150095.782,23.315,4.382
General government final consumption expenditure (current LCU),1931,35.892,0.0,float64,3449,3446,3,77173448.722,1.842233e+16,32323463849415.152,107941030700.0,456599772062974.8,1033.153,29.82
Net domestic credit (current LCU),1933,35.929,0.0,float64,3447,3447,0,-54237641050688.6,1.21082900828356e+16,97509370840083.73,281237000000.0,701720953844787.1,124.657,10.404
